schema_version,study_id,scenario_id,input_sample_id,replication_id,study_cell_id,layout_id,traveller_count,security_observation_span_seconds,immigration_observation_span_seconds,total_stage_observation_span_seconds,total_queue_wait_p95_seconds,peak_security_waiting_queue,peak_immigration_waiting_queue,peak_total_waiting_queue,peak_security_lane_waiting_queue,peak_immigration_lane_waiting_queue,security_fragmentation_seconds,immigration_fragmentation_seconds,total_fragmentation_seconds,security_fragmentation_fraction,immigration_fragmentation_fraction,total_fragmentation_fraction,immutable_input_sha256,pooled_replay_status,crn_status
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,22,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,410,320.65507977699997,311.836897959,632.491977736,8.526168794,7,7,8,1,1,35.02903829200007,92.32112137400001,127.35015966600008,0.1092421124791195,0.2960557970472702,0.2013466797189254,97ecc05fb9cb9173f4d858ae2fc6754b891beb5875418ec9d7757f77ed4f2b7d,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,23,REFERENCE_SCALE,POOLED_FCFS,439,320.994479545,312.176297727,633.170777272,4.291825543999998,8,8,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,b34d91026c6dece5d757322e4f6e812c8b5212b81c84765bc95eb58ea8c9c668,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,23,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,439,320.994479545,312.176297727,633.170777272,15.132897807000006,8,8,11,1,1,132.69522961800016,144.29815504700002,276.9933846650002,0.41338788693840356,0.46223289883843005,0.43747026016964813,b34d91026c6dece5d757322e4f6e812c8b5212b81c84765bc95eb58ea8c9c668,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,24,REFERENCE_SCALE,POOLED_FCFS,412,322.047750547,315.729357011,637.777107558,3.664500746999977,8,9,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,4bd65269aa0f258ecd3381f633795f55c609f84ec396da3714f4d01ec9562932,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,24,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,412,335.211389744,326.393207926,661.60459767,9.92203987100001,8,9,9,1,1,45.49257562400004,111.40058887900001,156.89316450300004,0.13571309632033265,0.34130792606522864,0.23714037818893208,4bd65269aa0f258ecd3381f633795f55c609f84ec396da3714f4d01ec9562932,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,25,REFERENCE_SCALE,POOLED_FCFS,424,321.9579977159999,315.63225059399997,637.5902483099999,3.3022100240000043,9,7,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,19429cabab5422fc7b781181a91499729f2fc94f41a47d2b3f458eaa77ae1c75,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,25,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,424,336.929708282,328.111526464,665.041234746,11.978845003999993,9,7,13,1,1,102.10574034400021,110.58965821600017,212.6953985600004,0.30304760261312663,0.3370489888234205,0.31982287330083436,19429cabab5422fc7b781181a91499729f2fc94f41a47d2b3f458eaa77ae1c75,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,26,REFERENCE_SCALE,POOLED_FCFS,419,320.093227827,311.27504600900005,631.3682738360001,3.9676448849999986,10,7,10,1,1,0.0,0.0,0.0,0.0,0.0,0.0,f377cd2d8565690b3e5f795fbc03ab9474bb92926c626e874fc84ca76e2e03e3,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,26,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,419,324.33846355399993,315.52028173599996,639.8587452899999,12.982817392000015,10,8,11,1,1,144.73583021800005,111.63243111999982,256.36826133799985,0.44624935517061365,0.3538042958943735,0.40066383905061326,f377cd2d8565690b3e5f795fbc03ab9474bb92926c626e874fc84ca76e2e03e3,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,27,REFERENCE_SCALE,POOLED_FCFS,410,320.41952830799994,313.32830208200005,633.74783039,2.352481438000005,5,6,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,cbdc9b5dd00717eac6cc8c7edcb7c7e6f7e440e15e861792f775e982cabe44c0,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,27,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,410,333.873107442,325.054925624,658.928033066,11.103695345999995,7,7,9,1,1,91.28364454499997,114.95396214299981,206.2376066879998,0.2734081976364558,0.3536447322627876,0.31298957752392736,cbdc9b5dd00717eac6cc8c7edcb7c7e6f7e440e15e861792f775e982cabe44c0,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,28,REFERENCE_SCALE,POOLED_FCFS,392,319.370806436,311.132684285,630.5034907209999,2.7212599810000597,8,9,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0e3e439a9ac0a44a136e477ccb941d2e6334f7f963b343343e52b47d87075c5f,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,28,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,392,319.370806436,319.674665601,639.0454720370001,8.89779931999999,8,9,9,1,1,38.21032392599997,77.15672237499956,115.36704630099953,0.11964250694171413,0.24136014103570613,0.1805302616936779,0e3e439a9ac0a44a136e477ccb941d2e6334f7f963b343343e52b47d87075c5f,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,29,REFERENCE_SCALE,POOLED_FCFS,424,320.061544624,311.243362806,631.30490743,3.8363271740000187,8,8,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,f7083045a10f120b3a6190a9434e539f3606cbe1bc81189e6fc2d91a8737032a,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,29,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,424,327.08278054899995,318.2645987309999,645.3473792799998,12.76990072400001,9,8,11,1,1,139.64161069000002,122.27156082800002,261.913171518,0.4269304866970227,0.38418209664388414,0.40584835381250156,f7083045a10f120b3a6190a9434e539f3606cbe1bc81189e6fc2d91a8737032a,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,30,REFERENCE_SCALE,POOLED_FCFS,408,321.1527241339999,314.41958543299995,635.5723095669998,3.42187506099998,8,7,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,c461d7386350253122baf46c87333b2779619311887a4673bad3407a90ebadbc,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,30,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,408,331.59965831899996,322.78147650099993,654.3811348199999,11.452036590999995,8,6,8,1,1,94.77892677299972,109.32191358600002,204.10084035899973,0.2858233547449017,0.338687073282724,0.31189902871381153,c461d7386350253122baf46c87333b2779619311887a4673bad3407a90ebadbc,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,31,REFERENCE_SCALE,POOLED_FCFS,425,319.31634866,312.499118234,631.815466894,6.688150286999985,14,6,14,1,1,0.0,0.0,0.0,0.0,0.0,0.0,82dce0f01582bf27878337d5d99cdf60b639449544e3096cbb7bbb2a6bfe4dbb,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,31,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,425,329.29478362,320.47660180199995,649.7713854219999,12.612466897999994,14,7,14,1,1,83.91199877000024,123.45242944799975,207.364428218,0.2548233465697201,0.3852151101011498,0.3191344415441214,82dce0f01582bf27878337d5d99cdf60b639449544e3096cbb7bbb2a6bfe4dbb,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,32,REFERENCE_SCALE,POOLED_FCFS,395,320.70406152199996,312.85952495699996,633.5635864789999,2.3347579639999765,4,6,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,b0590b9af10544f913e457e46b9c4935ce1da3b71d3e7b9226a12426b200233c,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,32,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,395,320.70406152199996,323.85052669699996,644.5545882189999,8.808355995,4,6,6,1,1,43.67615743399989,92.21812884199983,135.89428627599972,0.1361883514250528,0.28475522267184905,0.21083440993181946,b0590b9af10544f913e457e46b9c4935ce1da3b71d3e7b9226a12426b200233c,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,33,REFERENCE_SCALE,POOLED_FCFS,428,319.95893422099994,313.94564094099997,633.9045751619999,2.875025778999998,8,5,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0513d350f241a9796339e27b580d1f5bbd90221b42b112adf4d3958c2c4337ea,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,33,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,428,319.95893422099994,322.06519091999996,642.0241251409999,12.027497062000002,8,6,9,1,1,123.9039076550001,145.93322378099967,269.83713143599977,0.3872494073549389,0.4531170331203196,0.42029126456383353,0513d350f241a9796339e27b580d1f5bbd90221b42b112adf4d3958c2c4337ea,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,34,REFERENCE_SCALE,POOLED_FCFS,426,321.95107915599993,315.57832900999995,637.5294081659999,3.3940210099999604,9,6,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,83fbd68d41368548cb0b7d472db73f6f5ddbb71b77100814cac5a4f5e1057140,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,34,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,426,332.71521218799995,323.8970303699999,656.6122425579999,8.93451036600004,9,6,9,1,1,55.0251115450001,104.05682072100038,159.08193226600048,0.16538201299286637,0.3212651273836389,0.24227682939059492,83fbd68d41368548cb0b7d472db73f6f5ddbb71b77100814cac5a4f5e1057140,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,35,REFERENCE_SCALE,POOLED_FCFS,451,326.80551438799995,320.71882334400004,647.524337732,6.0447323390000065,17,9,17,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1baac918b1e365e07d32fe091160d12174874580bf6ccf5873336283ae8c6304,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,35,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,451,338.066894042,330.41039789599995,668.477291938,16.602988518999997,17,8,19,1,1,133.044004291,174.4718879509997,307.5158922419997,0.39354342775270734,0.5280459969238513,0.4600244405467721,1baac918b1e365e07d32fe091160d12174874580bf6ccf5873336283ae8c6304,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,36,REFERENCE_SCALE,POOLED_FCFS,414,320.50586514,312.503810483,633.009675623,2.0422392070000015,3,5,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,82fc71f07dff777ed5692b65ad9cea30887fa12b50bda9db153f3a69bcbd8af7,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,36,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,414,320.50586514,320.69400849699997,641.199873637,8.38853788999998,3,6,7,1,1,26.858826389,114.28139871399995,141.14022510299995,0.08380135688708164,0.3563565133305851,0.22011892220506443,82fc71f07dff777ed5692b65ad9cea30887fa12b50bda9db153f3a69bcbd8af7,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,37,REFERENCE_SCALE,POOLED_FCFS,408,320.433420433,311.61523861499995,632.048659048,3.8046529119999946,7,8,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,d687b3609a77b8633759bb4e2a2c47ee668b31292fc56ec967aeac1e7783b60c,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,37,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,408,326.05903936299995,317.2408575449999,643.2998969079999,11.221937465999986,7,8,10,1,1,68.40835077299985,103.32380491599972,171.73215568899957,0.20980357087061513,0.32569513812180845,0.26695504929259994,d687b3609a77b8633759bb4e2a2c47ee668b31292fc56ec967aeac1e7783b60c,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,38,REFERENCE_SCALE,POOLED_FCFS,406,320.31017045600004,311.491988638,631.802159094,1.6426361000000043,4,5,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0f905157d866a504c559baca3fcfe9a5316a1fc9a5b76277b2bb7f1d6a2d0f16,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,38,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,406,320.31017045600004,311.491988638,631.802159094,8.339284748000011,4,6,7,1,1,45.216356051999966,99.45152890900006,144.66788496100003,0.14116428456714017,0.31927475677256506,0.22897655995423122,0f905157d866a504c559baca3fcfe9a5316a1fc9a5b76277b2bb7f1d6a2d0f16,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,39,REFERENCE_SCALE,POOLED_FCFS,388,322.83592843099996,318.92817370099993,641.7641021319998,4.834022531000016,13,8,13,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2d1a5c315e3902883c37685c204a0fa20a7cb91ce3584c7b9cccf8688e277b52,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,39,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,388,332.421393651,324.705782512,657.1271761630001,10.591506714000012,13,7,13,1,1,41.656749045000225,93.88632242299994,135.54307146800016,0.1253130810489727,0.2891427485419981,0.20626611770866524,2d1a5c315e3902883c37685c204a0fa20a7cb91ce3584c7b9cccf8688e277b52,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,40,REFERENCE_SCALE,POOLED_FCFS,399,320.898338149,312.556772333,633.455110482,3.522165705999953,9,8,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,6059cd2da2ff539824b3f6d18483c7a22efac69d35d1f7ccf87a92d130241abd,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,40,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,399,320.898338149,320.73397529299996,641.6323134419999,9.18834535000002,9,8,10,1,1,33.18957316100017,90.40603576799981,123.59560892899998,0.10342706463499832,0.28187233886092433,0.19262684615426923,6059cd2da2ff539824b3f6d18483c7a22efac69d35d1f7ccf87a92d130241abd,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,41,REFERENCE_SCALE,POOLED_FCFS,416,320.46805604199994,311.649874224,632.1179302659999,3.2397971440000077,8,6,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,f35340ff1975ee0b0cd92122e6107d4ed6cf0d64304458bf2da1a41e6ed7af4f,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,41,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,416,320.46805604199994,311.649874224,632.1179302659999,11.118955525999993,9,6,10,1,1,56.53651738900001,90.87327476300004,147.40979215200005,0.17641857378006637,0.2915877151860629,0.23319982726952376,f35340ff1975ee0b0cd92122e6107d4ed6cf0d64304458bf2da1a41e6ed7af4f,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,42,REFERENCE_SCALE,POOLED_FCFS,403,320.413269767,311.59508794899995,632.0083577159999,7.511248251999973,13,8,16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,c935d80f16deec115b5470667dccc9304847eaf793765f210c5a888988505aa5,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,42,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,403,320.413269767,313.51387804099994,633.927147808,13.639345397,16,9,20,1,1,43.59508420100016,98.09176569899981,141.68684989999997,0.13605892238077996,0.31287854404382,0.22350651867478188,c935d80f16deec115b5470667dccc9304847eaf793765f210c5a888988505aa5,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,43,REFERENCE_SCALE,POOLED_FCFS,407,320.79540839699996,311.977226579,632.772634976,4.160249957999952,10,7,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,060d407ad84ef52cd6ee32e87beaf6c5050b1d3a8812188694a24f6de61d12c2,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,43,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,407,320.79540839699996,313.565977138,634.361385535,11.752112355999998,10,4,13,1,1,83.67463381300014,95.20097082299964,178.87560463599976,0.2608348861073744,0.30360746306702086,0.28197744805217273,060d407ad84ef52cd6ee32e87beaf6c5050b1d3a8812188694a24f6de61d12c2,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,44,REFERENCE_SCALE,POOLED_FCFS,366,319.56973973500004,310.751557917,630.3212976520001,0.4855768179999984,0,4,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,35cff6ae5661a317167ebdfbd8bd23b3bf49f044d2f9827f6db19204f12cd112,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,44,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,366,319.56973973500004,310.751557917,630.3212976520001,0.0,0,4,4,0,1,0.0,43.53021965399989,43.53021965399989,0.0,0.14008045509341122,0.06906036622299393,35cff6ae5661a317167ebdfbd8bd23b3bf49f044d2f9827f6db19204f12cd112,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,45,REFERENCE_SCALE,POOLED_FCFS,399,319.850991861,311.032810043,630.8838019039999,1.9893228740000097,7,5,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,5e01ef310c8bcea99c7b24069605f662088071ec0927b4b289a57a979e22aad2,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,45,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,399,319.850991861,314.162235092,634.013226953,7.669323423000037,7,5,9,1,1,39.459712642000014,79.70314646999985,119.16285911199986,0.12336904885743893,0.25370059659353833,0.18795011530703212,5e01ef310c8bcea99c7b24069605f662088071ec0927b4b289a57a979e22aad2,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,46,REFERENCE_SCALE,POOLED_FCFS,452,319.58797872300005,313.43038899299995,633.0183677160001,6.871251008999991,15,10,15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2cffab7e8b9d95da567a4b0cfa24e879a8232db429a8723b7cfe5ac54e615c47,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,46,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,452,336.305063192,327.48688137399995,663.791944566,20.33656086700006,17,12,19,1,1,122.15746735699994,147.00196220599955,269.1594295629995,0.3632341011983486,0.4488789339873399,0.40548764076819455,2cffab7e8b9d95da567a4b0cfa24e879a8232db429a8723b7cfe5ac54e615c47,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,47,REFERENCE_SCALE,POOLED_FCFS,385,320.661845168,311.84366335,632.5055085179999,1.4429845040000089,2,5,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,ce592dace1e3264858cf66e7e595ca759e48b520a08d8952eec2a09ba37334d9,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,47,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,385,320.661845168,311.84366335,632.5055085179999,6.975011217000002,2,5,5,1,1,33.791931327999976,82.17981787299999,115.97174920099997,0.10538182773287488,0.2635289009569031,0.18335294734859944,ce592dace1e3264858cf66e7e595ca759e48b520a08d8952eec2a09ba37334d9,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,48,REFERENCE_SCALE,POOLED_FCFS,416,320.27380775399996,311.455625936,631.72943369,7.285356425000003,14,9,14,1,1,0.0,0.0,0.0,0.0,0.0,0.0,c75969d69496d2acf2a6de07532cab6854e878cee13e83c612d80f274d1ec261,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,48,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,416,320.27380775399996,311.455625936,631.72943369,14.551621906000037,14,10,16,1,1,77.63771283599995,84.5632685989999,162.20098143499985,0.24241043431073492,0.27150984460424077,0.2567570431024028,c75969d69496d2acf2a6de07532cab6854e878cee13e83c612d80f274d1ec261,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,49,REFERENCE_SCALE,POOLED_FCFS,423,318.99736837399996,310.179186556,629.17655493,4.875148936999999,13,8,13,1,1,0.0,0.0,0.0,0.0,0.0,0.0,72e18af7745d5c612bf4488304b96e1d077fc7b5d272d900584bfb87026546c4,PASS,PASS
1.0,TASK3_QUEUE_LAYOUT_REPLAY_REFERENCE_SCALE_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,49,REFERENCE_SCALE,SEPARATE_JSQ_NO_JOCKEYING,423,332.891430678,324.07324886000004,656.964679538,14.866219749999999,13,7,13,1,1,127.3020873079999,136.3389607690003,263.64104807700016,0.3824132301895658,0.4207041502148141,0.40130170812592475,72e18af7745d5c612bf4488304b96e1d077fc7b5d272d900584bfb87026546c4,PASS,PASS
