schema_version,study_id,security_service_cv,immigration_service_cv,scenario_id,metric,estimand,n_replications,mean,standard_deviation,standard_error,ci_level,ci_low,ci_high,analysis_role
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,0.5,0.5,SERVICE_VARIABILITY_SCV050_ICV050,time_weighted_mean_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.53736278403,1.10801521083,0.156697013847,0.95,0.222468345271,0.852257222789,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,0.5,0.5,SERVICE_VARIABILITY_SCV050_ICV050,time_weighted_mean_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.725624443663,0.610578740796,0.0863488736131,0.95,0.552099885496,0.89914900183,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,0.5,0.5,SERVICE_VARIABILITY_SCV050_ICV050,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.26298722769,1.45661216037,0.205996067231,0.95,0.849022632039,1.67695182335,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,0.5,0.5,SERVICE_VARIABILITY_SCV050_ICV050,system_time_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,59.2515787428,2.35876756578,0.333580108201,0.95,58.5812244178,59.9219330678,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,0.5,0.5,SERVICE_VARIABILITY_SCV050_ICV050,system_time_p99_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,74.8701480845,5.97324940475,0.844745031964,0.95,73.1725693866,76.5677267824,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,0.5,0.5,SERVICE_VARIABILITY_SCV050_ICV050,system_time_max_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,95.1680355183,12.8223737652,1.81335748806,0.95,91.5239572142,98.8121138223,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,0.5,0.5,SERVICE_VARIABILITY_SCV050_ICV050,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,50.78,8.88311859193,1.25626267889,0.95,48.2554456292,53.3045543708,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,0.5,0.5,SERVICE_VARIABILITY_SCV050_ICV050,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,63.3156868756,13.6923600164,1.93639212361,0.95,59.4243612147,67.2070125366,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,0.5,1,SERVICE_VARIABILITY_SCV050_ICV100,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,5.78761763788,4.36877933624,0.617838698832,0.95,4.54602428817,7.02921098759,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,0.5,1,SERVICE_VARIABILITY_SCV050_ICV100,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.19604076454,1.29472711741,0.183102064901,0.95,0.828083389049,1.56399814003,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,0.5,1,SERVICE_VARIABILITY_SCV050_ICV100,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,2.2170543945,2.72206058069,0.384957499081,0.95,1.443453337,2.990655452,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,0.5,1,SERVICE_VARIABILITY_SCV050_ICV100,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,4.38104791068,3.70727700511,0.52428814201,0.95,3.32745144338,5.43464437798,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,0.5,1,SERVICE_VARIABILITY_SCV050_ICV100,peak_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,7.72,4.98994908158,0.705685366672,0.95,6.30187216193,9.13812783807,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,0.5,1,SERVICE_VARIABILITY_SCV050_ICV100,peak_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,10.72,5.69296020699,0.805106153478,0.95,9.10207861071,12.3379213893,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,0.5,1,SERVICE_VARIABILITY_SCV050_ICV100,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,12,6.3310056589,0.895339406628,0.95,10.2007480996,13.7992519004,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,0.5,1,SERVICE_VARIABILITY_SCV050_ICV100,time_weighted_mean_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.53736278403,1.10801521083,0.156697013847,0.95,0.222468345271,0.852257222789,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,0.5,1,SERVICE_VARIABILITY_SCV050_ICV100,time_weighted_mean_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.922705341255,1.13508468211,0.160525215188,0.95,0.600117843878,1.24529283863,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,0.5,1,SERVICE_VARIABILITY_SCV050_ICV100,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.46006812528,1.72412640805,0.243828294952,0.95,0.970076821639,1.95005942893,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,0.5,1,SERVICE_VARIABILITY_SCV050_ICV100,system_time_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,66.588865545,3.62792564687,0.513066165308,0.95,65.5578204842,67.6199106058,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,0.5,1,SERVICE_VARIABILITY_SCV050_ICV100,system_time_p99_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,95.2442426083,13.5590301844,1.91753643794,0.95,91.3908088664,99.0976763503,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,0.5,1,SERVICE_VARIABILITY_SCV050_ICV100,system_time_max_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,141.889217812,44.025854569,6.22619606265,0.95,129.377208383,154.401227241,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,0.5,1,SERVICE_VARIABILITY_SCV050_ICV100,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,51.86,9.78547444962,1.38387506809,0.95,49.0789989319,54.6410010681,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,0.5,1,SERVICE_VARIABILITY_SCV050_ICV100,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,88.2908301727,27.609993394,3.90464271148,0.95,80.4441568699,96.1375034755,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0,SERVICE_VARIABILITY_SCV100_ICV000,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,3.97050822914,2.78219891443,0.393462343801,0.95,3.1798160463,4.76120041198,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0,SERVICE_VARIABILITY_SCV100_ICV000,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.814709779935,0.874065998371,0.12361159893,0.95,0.566302971702,1.06311658817,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0,SERVICE_VARIABILITY_SCV100_ICV000,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.96755610258,2.65537372337,0.375526553275,0.95,1.21290724023,2.72220496493,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0,SERVICE_VARIABILITY_SCV100_ICV000,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,2.71753555416,1.31643027837,0.186171355359,0.95,2.34341020857,3.09166089975,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0,SERVICE_VARIABILITY_SCV100_ICV000,peak_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,6.84,5.36565038757,0.758817554905,0.95,5.31509903216,8.36490096784,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0,SERVICE_VARIABILITY_SCV100_ICV000,peak_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,8.52,2.60486201601,0.368383119115,0.95,7.77970640605,9.26029359395,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0,SERVICE_VARIABILITY_SCV100_ICV000,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,9.62,4.44416609106,0.628499995941,0.95,8.35698197162,10.8830180284,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0,SERVICE_VARIABILITY_SCV100_ICV000,time_weighted_mean_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.47572681943,1.0271043552,0.14525449091,0.95,0.183826991417,0.767626647444,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0,SERVICE_VARIABILITY_SCV100_ICV000,time_weighted_mean_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.614641323606,0.425858981993,0.0602255547993,0.95,0.493613540039,0.735669107173,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0,SERVICE_VARIABILITY_SCV100_ICV000,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.09036814304,1.27778510447,0.180706102454,0.95,0.727225634347,1.45351065173,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0,SERVICE_VARIABILITY_SCV100_ICV000,system_time_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,73.9280157955,5.28886516562,0.747958484679,0.95,72.4249369462,75.4310946447,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0,SERVICE_VARIABILITY_SCV100_ICV000,system_time_p99_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,115.866541894,13.7031107098,1.93791250125,0.95,111.97216092,119.760922869,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0,SERVICE_VARIABILITY_SCV100_ICV000,system_time_max_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,195.360555805,58.0968417229,8.21613414956,0.95,178.849616073,211.871495537,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0,SERVICE_VARIABILITY_SCV100_ICV000,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,50.14,8.39584445316,1.18735170932,0.95,47.7539274072,52.5260725928,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0,SERVICE_VARIABILITY_SCV100_ICV000,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,120.900574315,58.2509885165,8.23793379816,0.95,104.345826549,137.455322081,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0.5,SERVICE_VARIABILITY_SCV100_ICV050,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,4.66638397288,3.00784120192,0.425372982122,0.95,3.81156496146,5.5212029843,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0.5,SERVICE_VARIABILITY_SCV100_ICV050,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.926821776708,0.918283641906,0.129864918049,0.95,0.665848453225,1.18779510019,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0.5,SERVICE_VARIABILITY_SCV100_ICV050,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.96755610258,2.65537372337,0.375526553275,0.95,1.21290724023,2.72220496493,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0.5,SERVICE_VARIABILITY_SCV100_ICV050,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,3.35501136138,1.96249152684,0.27753821333,0.95,2.79727744052,3.91274528224,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0.5,SERVICE_VARIABILITY_SCV100_ICV050,peak_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,6.84,5.36565038757,0.758817554905,0.95,5.31509903216,8.36490096784,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0.5,SERVICE_VARIABILITY_SCV100_ICV050,peak_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,9.22,3.31533234705,0.468858796898,0.95,8.27779297204,10.162207028,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0.5,SERVICE_VARIABILITY_SCV100_ICV050,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,10.66,5.04918663888,0.714062822366,0.95,9.22503703442,12.0949629656,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0.5,SERVICE_VARIABILITY_SCV100_ICV050,time_weighted_mean_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.47572681943,1.0271043552,0.14525449091,0.95,0.183826991417,0.767626647444,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0.5,SERVICE_VARIABILITY_SCV100_ICV050,time_weighted_mean_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.756165637314,0.6246318627,0.0883362851721,0.95,0.578647226092,0.933684048535,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0.5,SERVICE_VARIABILITY_SCV100_ICV050,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.23189245674,1.33872334309,0.189324070807,0.95,0.851431492258,1.61235342123,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0.5,SERVICE_VARIABILITY_SCV100_ICV050,system_time_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,75.4492167921,6.00221917387,0.848841976002,0.95,73.7434049769,77.1550286073,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0.5,SERVICE_VARIABILITY_SCV100_ICV050,system_time_p99_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,116.483917831,14.0020135089,1.98018374049,0.95,112.504589621,120.463246041,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0.5,SERVICE_VARIABILITY_SCV100_ICV050,system_time_max_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,194.890536861,57.098850496,8.07499687674,0.95,178.663223097,211.117850624,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0.5,SERVICE_VARIABILITY_SCV100_ICV050,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,50.72,8.66388233662,1.22525799033,0.95,48.2577518835,53.1822481165,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,0.5,SERVICE_VARIABILITY_SCV100_ICV050,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,122.656439338,55.6974723018,7.87681207191,0.95,106.827392851,138.485485825,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,1,SERVICE_VARIABILITY_SCV100_ICV100,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,5.5971762821,4.15987838564,0.588295643079,0.95,4.41495192566,6.77940063854,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,1,SERVICE_VARIABILITY_SCV100_ICV100,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.14340231587,1.1959235994,0.169129137384,0.95,0.803524589505,1.48328004223,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,1,SERVICE_VARIABILITY_SCV100_ICV100,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.96755610258,2.65537372337,0.375526553275,0.95,1.21290724023,2.72220496493,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,1,SERVICE_VARIABILITY_SCV100_ICV100,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,4.43076890338,3.66130279579,0.517786406976,0.95,3.3902381618,5.47129964496,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,1,SERVICE_VARIABILITY_SCV100_ICV100,peak_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,6.84,5.36565038757,0.758817554905,0.95,5.31509903216,8.36490096784,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,1,SERVICE_VARIABILITY_SCV100_ICV100,peak_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,10.78,5.38436891116,0.761464753898,0.95,9.24977928662,12.3102207134,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,1,SERVICE_VARIABILITY_SCV100_ICV100,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,12.08,6.2199153482,0.879628864224,0.95,10.3123196166,13.8476803834,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,1,SERVICE_VARIABILITY_SCV100_ICV100,time_weighted_mean_security_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.47572681943,1.0271043552,0.14525449091,0.95,0.183826991417,0.767626647444,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,1,SERVICE_VARIABILITY_SCV100_ICV100,time_weighted_mean_immigration_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.9795587607,1.1275916971,0.159465547086,0.95,0.659100746101,1.3000167753,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,1,SERVICE_VARIABILITY_SCV100_ICV100,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.45528558013,1.59444911204,0.225489155877,0.95,1.00214815624,1.90842300402,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,1,SERVICE_VARIABILITY_SCV100_ICV100,system_time_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,82.217536137,6.46567475066,0.914384492228,0.95,80.3800117042,84.0550605698,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,1,SERVICE_VARIABILITY_SCV100_ICV100,system_time_p99_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,126.227261991,17.2114056696,2.43406033254,0.95,121.335834621,131.118689361,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,1,SERVICE_VARIABILITY_SCV100_ICV100,system_time_max_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,205.066988914,56.2724203266,7.95812200134,0.95,189.074544006,221.059433822,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,1,SERVICE_VARIABILITY_SCV100_ICV100,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,51.56,9.568571002,1.35320028836,0.95,48.8406422096,54.2793577904,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,1,1,SERVICE_VARIABILITY_SCV100_ICV100,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,131.357280828,52.6278574051,7.4427029701,0.95,116.400609242,146.313952414,EXPLORATORY_ASSUMPTION_SENSITIVITY_NOT_CALIBRATION
