schema_version,study_id,view,path_index,security_service_cv,immigration_service_cv,scenario_id,metric,n_replications,mean,standard_error,ci_level,ci_low,ci_high
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,FULL_FACTORIAL_HEATMAP,0,0,0,SERVICE_VARIABILITY_SCV000_ICV000,total_queue_wait_p95_seconds,50,3.92879239474,0.384147863602,0.95,3.15681836065,4.70076642883
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,FULL_FACTORIAL_HEATMAP,1,0,0.5,SERVICE_VARIABILITY_SCV000_ICV050,total_queue_wait_p95_seconds,50,4.61190716688,0.416630768365,0.95,3.77465629175,5.44915804201
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,FULL_FACTORIAL_HEATMAP,2,0,1,SERVICE_VARIABILITY_SCV000_ICV100,total_queue_wait_p95_seconds,50,5.5888804859,0.603252462852,0.95,4.37659927481,6.80116169699
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,FULL_FACTORIAL_HEATMAP,3,0.5,0,SERVICE_VARIABILITY_SCV050_ICV000,total_queue_wait_p95_seconds,50,4.00259757896,0.398063502626,0.95,3.20265902128,4.80253613664
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,FULL_FACTORIAL_HEATMAP,4,0.5,0.5,SERVICE_VARIABILITY_SCV050_ICV050,total_queue_wait_p95_seconds,50,4.75706462112,0.442938570327,0.95,3.86694623862,5.64718300362
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,FULL_FACTORIAL_HEATMAP,5,0.5,1,SERVICE_VARIABILITY_SCV050_ICV100,total_queue_wait_p95_seconds,50,5.78761763788,0.617838698832,0.95,4.54602428817,7.02921098759
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,FULL_FACTORIAL_HEATMAP,6,1,0,SERVICE_VARIABILITY_SCV100_ICV000,total_queue_wait_p95_seconds,50,3.97050822914,0.393462343801,0.95,3.1798160463,4.76120041198
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,FULL_FACTORIAL_HEATMAP,7,1,0.5,SERVICE_VARIABILITY_SCV100_ICV050,total_queue_wait_p95_seconds,50,4.66638397288,0.425372982122,0.95,3.81156496146,5.5212029843
1.0,TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1,FULL_FACTORIAL_HEATMAP,8,1,1,SERVICE_VARIABILITY_SCV100_ICV100,total_queue_wait_p95_seconds,50,5.5971762821,0.588295643079,0.95,4.41495192566,6.77940063854
