schema_version,config_id,config_sha256,model_version,scenario_id,input_sample_id,replication_id,arrival_cutoff_seconds,drain_end_seconds,arrivals,completed_at_cutoff,security_queue_at_cutoff,security_in_service_at_cutoff,immigration_queue_at_cutoff,immigration_in_service_at_cutoff,wip_at_cutoff,completed_after_drain,rejected_or_dropped_count,technology_count,additional_check_count,security_wait_mean_seconds,security_wait_p95_seconds,immigration_wait_mean_seconds,immigration_wait_p95_seconds,total_queue_wait_mean_seconds,total_queue_wait_p95_seconds,total_queue_wait_exceed_600_rate,total_queue_wait_exceed_900_rate,total_queue_wait_exceed_1200_rate,system_time_mean_seconds,system_time_p95_seconds,security_utilization,immigration_utilization,cutoff_backlog,cutoff_backlog_fraction,cohort_clear_time_after_cutoff_seconds,conservation_pass,run_status
1.0,OP_CONFIRM_MLE_BASE_CAPACITY_BOTH_PLUS,f15e7bca3caf7928d1cc85c7f0769cc39601b6e161afce3edf97023561e4ab66,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_BASE,21,300.000000000,334.758138695,417,364,0,39,0,14,53,417,0,0,0,0.075692882,0.548109044,0.208265023,1.387201132,0.283957905,1.735613858,0.000000000,0.000000000,0.000000000,35.102139723,36.553795676,0.679459344,0.674740877,53,0.127098321,34.758138695,true,COMPLETE
1.0,OP_CONFIRM_MLE_BASE_CAPACITY_BOTH_PLUS,f15e7bca3caf7928d1cc85c7f0769cc39601b6e161afce3edf97023561e4ab66,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_BASE,22,300.000000000,334.412573287,410,364,0,26,0,20,46,410,0,0,0,0.021368688,0.000000000,0.082406396,0.641338213,0.103775084,1.017194970,0.000000000,0.000000000,0.000000000,34.921956902,35.835376788,0.668743886,0.664099831,46,0.112195122,34.412573287,true,COMPLETE
1.0,OP_CONFIRM_MLE_BASE_CAPACITY_BOTH_PLUS,f15e7bca3caf7928d1cc85c7f0769cc39601b6e161afce3edf97023561e4ab66,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_BASE,23,300.000000000,334.747190250,439,396,0,23,0,20,43,439,0,0,0,0.074686359,0.771825436,0.112930710,0.938099234,0.187617069,1.612274341,0.000000000,0.000000000,0.000000000,35.005798887,36.430456159,0.715329516,0.710361950,43,0.097949886,34.747190250,true,COMPLETE
1.0,OP_CONFIRM_MLE_BASE_CAPACITY_BOTH_PLUS,f15e7bca3caf7928d1cc85c7f0769cc39601b6e161afce3edf97023561e4ab66,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_BASE,24,300.000000000,336.677769896,412,354,0,38,0,20,58,412,0,0,0,0.004422869,0.000000000,0.125075941,0.186508513,0.129498810,0.426518015,0.000000000,0.000000000,0.000000000,34.947680628,35.244699833,0.667484737,0.662849426,58,0.140776699,36.677769896,true,COMPLETE
1.0,OP_CONFIRM_MLE_BASE_CAPACITY_BOTH_PLUS,f15e7bca3caf7928d1cc85c7f0769cc39601b6e161afce3edf97023561e4ab66,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_BASE,25,300.000000000,337.316344856,424,366,0,39,0,19,58,424,0,0,0,0.027393402,0.000000000,0.103122470,0.676179380,0.130515872,0.897706171,0.000000000,0.000000000,0.000000000,34.948697690,35.715887989,0.685625618,0.680864329,58,0.136792453,37.316344856,true,COMPLETE
1.0,OP_CONFIRM_MLE_BASE_CAPACITY_BOTH_PLUS,f15e7bca3caf7928d1cc85c7f0769cc39601b6e161afce3edf97023561e4ab66,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_BASE,26,300.000000000,334.010066237,419,371,0,26,0,22,48,419,0,0,0,0.055252680,0.681690941,0.113521753,1.070055654,0.168774432,1.354136425,0.000000000,0.000000000,0.000000000,34.986956250,36.172318243,0.684247206,0.679495489,48,0.114558473,34.010066237,true,COMPLETE
1.0,OP_CONFIRM_MLE_BASE_CAPACITY_BOTH_PLUS,f15e7bca3caf7928d1cc85c7f0769cc39601b6e161afce3edf97023561e4ab66,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_BASE,27,300.000000000,334.337744233,410,356,0,35,0,19,54,410,0,0,0,0.002612905,0.000000000,0.031659745,0.062955894,0.034272650,0.069358564,0.000000000,0.000000000,0.000000000,34.852454468,34.887540382,0.668893559,0.664248465,54,0.131707317,34.337744233,true,COMPLETE
1.0,OP_CONFIRM_MLE_BASE_CAPACITY_BOTH_PLUS,f15e7bca3caf7928d1cc85c7f0769cc39601b6e161afce3edf97023561e4ab66,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_BASE,28,300.000000000,333.299670118,392,342,0,29,0,21,50,392,0,0,0,0.018195390,0.000000000,0.062661701,0.357202167,0.080857091,0.581332502,0.000000000,0.000000000,0.000000000,34.899038909,35.399514320,0.641519332,0.637064337,50,0.127551020,33.299670118,true,COMPLETE
1.0,OP_CONFIRM_MLE_BASE_CAPACITY_BOTH_PLUS,f15e7bca3caf7928d1cc85c7f0769cc39601b6e161afce3edf97023561e4ab66,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_BASE,29,300.000000000,333.984371011,424,379,0,35,0,10,45,424,0,0,0,0.030445132,0.000000000,0.141252340,1.430832677,0.171697472,1.553075310,0.000000000,0.000000000,0.000000000,34.989879290,36.371257128,0.692465718,0.687656928,45,0.106132075,33.984371011,true,COMPLETE
1.0,OP_CONFIRM_MLE_BASE_CAPACITY_BOTH_PLUS,f15e7bca3caf7928d1cc85c7f0769cc39601b6e161afce3edf97023561e4ab66,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_BASE,30,300.000000000,334.718900558,408,351,0,33,0,24,57,408,0,0,0,0.028106583,0.000000000,0.074367112,0.591972718,0.102473694,0.838630612,0.000000000,0.000000000,0.000000000,34.920655512,35.656812430,0.664872686,0.660255515,57,0.139705882,34.718900558,true,COMPLETE
