schema_version,scenario_id,input_sample_id,metric,estimand,n_replications,mean,standard_deviation,standard_error,ci_level,ci_low,ci_high,analysis_status
1.0,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_EXACT95_LOW,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_EXACT95_LOW,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_EXACT95_LOW,total_queue_wait_exceed_600_rate,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_EXACT95_LOW,total_queue_wait_exceed_900_rate,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_EXACT95_LOW,total_queue_wait_exceed_1200_rate,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_EXACT95_LOW,security_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.46702344226,0.0301938300525,0.00427005239603,0.95,0.458442450704,0.475604433816,COMPLETE
1.0,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_EXACT95_LOW,immigration_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.46378022398,0.0299841507113,0.00424039925922,0.95,0.455258822633,0.472301625327,COMPLETE
1.0,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_EXACT95_LOW,cutoff_backlog_fraction,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.11805403138,0.021741481359,0.0030747097804,0.95,0.111875170744,0.124232892016,COMPLETE
1.0,CAPACITY_BOTH_PLUS,LOCAL_WINDOW_HPP_EXACT95_LOW,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,33.8072770054,1.05797171887,0.149619795344,0.95,33.5066047697,34.1079492411,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_BASE,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,2.57677076376,2.46874460398,0.349133210098,0.95,1.87516131029,3.27838021723,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_BASE,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.44819784238,0.760055470468,0.107488075449,0.95,0.232192467671,0.664203217089,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_BASE,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,2.31887701546,2.49509732502,0.352860047649,0.95,1.60977820153,3.02797582939,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_BASE,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.35940119588,0.644599167005,0.0911600884273,0.95,0.176208139562,0.542594252198,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_600_rate,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_900_rate,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_1200_rate,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_BASE,security_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.74660396242,0.0347861874184,0.00491950980304,0.95,0.736717837341,0.756490087499,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_BASE,immigration_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.66727729146,0.03109015495,0.00439681187865,0.95,0.658441567186,0.676113015734,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_BASE,cutoff_backlog_fraction,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.12176750256,0.0173141427152,0.00244858954487,0.95,0.116846877645,0.126688127475,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_BASE,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,34.7880107057,1.63533954797,0.231271936783,0.95,34.3232523485,35.2527690629,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,44.3212475278,12.4781184768,1.76467243828,0.95,40.7750054942,47.8674895614,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,22.2171301425,6.26758221676,0.886369977423,0.95,20.435902985,23.9983573001,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,44.1071230886,12.4141246282,1.75562234142,0.95,40.5790679055,47.6351782717,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.9566770037,1.89348551845,0.267779290035,0.95,1.41855437343,2.49479963397,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,total_queue_wait_exceed_600_rate,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,total_queue_wait_exceed_900_rate,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,total_queue_wait_exceed_1200_rate,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,security_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.90815720496,0.00669685210328,0.000947077906966,0.95,0.906253980651,0.910060429269,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,immigration_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.8116655019,0.00598531154924,0.000846450876796,0.95,0.809964495179,0.813366508621,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,cutoff_backlog_fraction,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.23440049576,0.0314152058075,0.00444278101177,0.95,0.225472393055,0.243328598465,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_EXACT95_HIGH,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,80.6942837113,14.2921616159,2.02121687928,0.95,76.6324963218,84.7560711008,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.00143237574,0.00530916856325,0.000750829818707,0.95,-7.64732709726e-05,0.00294122475097,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,total_queue_wait_exceed_600_rate,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,total_queue_wait_exceed_900_rate,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,total_queue_wait_exceed_1200_rate,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,security_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.51891493596,0.0335487001673,0.00474450267766,0.95,0.509380500866,0.528449371054,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,immigration_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.46378022398,0.0299841507113,0.00424039925922,0.95,0.455258822633,0.472301625327,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,cutoff_backlog_fraction,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.11805403138,0.021741481359,0.0030747097804,0.95,0.111875170744,0.124232892016,COMPLETE
1.0,CAPACITY_IMMIGRATION_PLUS_3,LOCAL_WINDOW_HPP_EXACT95_LOW,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,33.8072770054,1.05797171887,0.149619795344,0.95,33.5066047697,34.1079492411,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_BASE,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,3.7188298656,2.57496124691,0.364154511797,0.95,2.9870339762,4.450625755,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_BASE,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.7677383079,0.932931589926,0.131936450724,0.95,0.50260208365,1.03287453215,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_BASE,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.53046100786,1.35844574757,0.192113239996,0.95,0.14439499804,0.91652701768,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_BASE,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,3.25936669606,2.01024689927,0.284291842866,0.95,2.68806084852,3.8306725436,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_600_rate,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_900_rate,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_1200_rate,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0,0,0,0.95,0,0,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_BASE,security_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.67082080156,0.030955426076,0.00437775833857,0.95,0.662023366809,0.679618236311,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_BASE,immigration_utilization,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.7613283699,0.0351319518552,0.00496840827862,0.95,0.751343979655,0.771312760145,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_BASE,cutoff_backlog_fraction,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.12247872228,0.0175206976686,0.00247780082652,0.95,0.117499395096,0.127458049464,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_BASE,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,35.344533036,2.17623416378,0.307765986931,0.95,34.7260541299,35.9630119422,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_EXACT95_HIGH,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,51.3047870393,12.8668027873,1.81964070062,0.95,47.6480821468,54.9614919317,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_EXACT95_HIGH,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,25.9931082278,6.5515822285,0.926533644254,0.95,24.1311691599,27.8550472956,COMPLETE
1.0,CAPACITY_SECURITY_PLUS_4,LOCAL_WINDOW_HPP_EXACT95_HIGH,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,17.6164298119,7.99454079871,1.13059880225,0.95,15.3444064558,19.888453168,COMPLETE
