replication_id,traveller_id,arrival_seconds,security_service_demand_seconds,immigration_primary_service_demand_seconds,additional_check_flag,additional_check_service_demand_seconds,lane_tie_u,security_queue_join_seconds,security_start_seconds,security_end_seconds,immigration_queue_join_seconds,immigration_start_seconds,exit_seconds
7,LOCAL_WINDOW_HPP_BASE_R007_T00377,278.369975886,21.818181818,13.000000000,false,,0.578746420,278.369975886,278.369975886,300.188157704,300.188157704,301.943590567,314.943590567
7,LOCAL_WINDOW_HPP_BASE_R007_T00378,278.658742942,21.818181818,13.000000000,false,,0.948009294,278.658742942,278.658742942,300.476924760,300.476924760,301.961248528,314.961248528
7,LOCAL_WINDOW_HPP_BASE_R007_T00379,280.280093723,21.818181818,13.000000000,false,,0.889385430,280.280093723,280.280093723,302.098275541,302.098275541,302.778352139,315.778352139
7,LOCAL_WINDOW_HPP_BASE_R007_T00380,280.424542884,21.818181818,13.000000000,false,,0.366981265,280.424542884,280.424542884,302.242724702,302.242724702,303.736957311,316.736957311
7,LOCAL_WINDOW_HPP_BASE_R007_T00381,281.291595307,21.818181818,13.000000000,false,,0.981819635,281.291595307,281.291595307,303.109777125,303.109777125,304.504609516,317.504609516
7,LOCAL_WINDOW_HPP_BASE_R007_T00382,282.661915736,21.818181818,13.000000000,false,,0.368595166,282.661915736,282.661915736,304.480097554,304.480097554,305.131351324,318.131351324
7,LOCAL_WINDOW_HPP_BASE_R007_T00383,282.711106343,21.818181818,13.000000000,false,,0.014446065,282.711106343,282.711106343,304.529288161,304.529288161,306.461874307,319.461874307
7,LOCAL_WINDOW_HPP_BASE_R007_T00384,283.076513655,21.818181818,13.000000000,false,,0.534556974,283.076513655,283.076513655,304.894695473,304.894695473,307.211664899,320.211664899
7,LOCAL_WINDOW_HPP_BASE_R007_T00385,283.240446042,21.818181818,13.000000000,false,,0.336787370,283.240446042,283.927776871,305.745958689,305.745958689,307.637703318,320.637703318
7,LOCAL_WINDOW_HPP_BASE_R007_T00386,283.468729853,21.818181818,13.000000000,false,,0.971537620,283.468729853,284.974589793,306.792771611,306.792771611,308.348410322,321.348410322
7,LOCAL_WINDOW_HPP_BASE_R007_T00387,285.317355403,21.818181818,13.000000000,false,,0.160278407,285.317355403,285.317355403,307.135537221,307.135537221,308.942694913,321.942694913
7,LOCAL_WINDOW_HPP_BASE_R007_T00388,285.502986730,21.818181818,13.000000000,false,,0.916559441,285.502986730,285.502986730,307.321168548,307.321168548,309.076886959,322.076886959
7,LOCAL_WINDOW_HPP_BASE_R007_T00389,286.051384825,21.818181818,13.000000000,false,,0.606797797,286.051384825,287.635479575,309.453661393,309.453661393,309.526464562,322.526464562
7,LOCAL_WINDOW_HPP_BASE_R007_T00390,287.097182601,21.818181818,13.000000000,false,,0.876048226,287.097182601,287.866615257,309.684797075,309.684797075,309.886849901,322.886849901
7,LOCAL_WINDOW_HPP_BASE_R007_T00391,287.588918441,21.818181818,13.000000000,false,,0.569329677,287.588918441,288.377303708,310.195485526,310.195485526,310.523619295,323.523619295
7,LOCAL_WINDOW_HPP_BASE_R007_T00392,287.709324927,21.818181818,13.000000000,false,,0.436009731,287.709324927,288.943590567,310.761772385,310.761772385,310.974589793,323.974589793
7,LOCAL_WINDOW_HPP_BASE_R007_T00393,288.042204333,21.818181818,13.000000000,false,,0.213096617,288.042204333,288.961248528,310.779430346,310.779430346,311.205931085,324.205931085
7,LOCAL_WINDOW_HPP_BASE_R007_T00394,288.879134248,21.818181818,13.000000000,false,,0.771479357,288.879134248,289.778352139,311.596533957,311.596533957,311.596533957,324.596533957
7,LOCAL_WINDOW_HPP_BASE_R007_T00395,289.549285499,21.818181818,13.000000000,false,,0.633954283,289.549285499,290.736957311,312.555139129,312.555139129,313.635479575,326.635479575
7,LOCAL_WINDOW_HPP_BASE_R007_T00396,290.197158764,21.818181818,13.000000000,false,,0.602270331,290.197158764,291.504609516,313.322791334,313.322791334,313.866615257,326.866615257
7,LOCAL_WINDOW_HPP_BASE_R007_T00397,290.868906523,21.818181818,13.000000000,false,,0.995071979,290.868906523,292.131351324,313.949533142,313.949533142,314.377303708,327.377303708
7,LOCAL_WINDOW_HPP_BASE_R007_T00398,292.022336372,21.818181818,13.000000000,false,,0.624457793,292.022336372,293.461874307,315.280056125,315.280056125,315.280056125,328.280056125
7,LOCAL_WINDOW_HPP_BASE_R007_T00399,292.861627953,21.818181818,13.000000000,false,,0.094854731,292.861627953,294.211664899,316.029846717,316.029846717,316.029846717,329.029846717
7,LOCAL_WINDOW_HPP_BASE_R007_T00400,293.304702626,21.818181818,13.000000000,false,,0.543965730,293.304702626,294.637703318,316.455885136,316.455885136,316.455885136,329.455885136
7,LOCAL_WINDOW_HPP_BASE_R007_T00401,293.325827555,21.818181818,13.000000000,false,,0.631230163,293.325827555,295.348410322,317.166592140,317.166592140,317.166592140,330.166592140
7,LOCAL_WINDOW_HPP_BASE_R007_T00402,295.149928655,21.818181818,13.000000000,false,,0.766664958,295.149928655,295.942694913,317.760876731,317.760876731,317.760876731,330.760876731
7,LOCAL_WINDOW_HPP_BASE_R007_T00403,295.300581891,21.818181818,13.000000000,false,,0.662993228,295.300581891,296.076886959,317.895068777,317.895068777,318.131351324,331.131351324
7,LOCAL_WINDOW_HPP_BASE_R007_T00404,297.479610685,21.818181818,13.000000000,false,,0.590777950,297.479610685,297.479610685,319.297792503,319.297792503,319.461874307,332.461874307
7,LOCAL_WINDOW_HPP_BASE_R007_T00405,299.021935273,21.818181818,13.000000000,false,,0.811659949,299.021935273,299.021935273,320.840117091,320.840117091,320.840117091,333.840117091
7,LOCAL_WINDOW_HPP_BASE_R007_T00406,299.038939926,21.818181818,13.000000000,false,,0.699964341,299.038939926,299.038939926,320.857121744,320.857121744,320.857121744,333.857121744
7,LOCAL_WINDOW_HPP_BASE_R007_T00407,299.102909540,21.818181818,13.000000000,false,,0.371644863,299.102909540,299.102909540,320.921091358,320.921091358,321.348410322,334.348410322
7,LOCAL_WINDOW_HPP_BASE_R007_T00408,299.746882823,21.818181818,13.000000000,false,,0.682711758,299.746882823,299.746882823,321.565064641,321.565064641,321.942694913,334.942694913
8,LOCAL_WINDOW_HPP_BASE_R008_T00001,0.779220843,21.818181818,13.000000000,false,,0.345141160,0.779220843,0.779220843,22.597402661,22.597402661,22.597402661,35.597402661
8,LOCAL_WINDOW_HPP_BASE_R008_T00002,0.917543345,21.818181818,13.000000000,false,,0.336666911,0.917543345,0.917543345,22.735725163,22.735725163,22.735725163,35.735725163
8,LOCAL_WINDOW_HPP_BASE_R008_T00003,0.993689723,21.818181818,13.000000000,false,,0.612225802,0.993689723,0.993689723,22.811871541,22.811871541,22.811871541,35.811871541
8,LOCAL_WINDOW_HPP_BASE_R008_T00004,2.036094906,21.818181818,13.000000000,false,,0.588055995,2.036094906,2.036094906,23.854276724,23.854276724,23.854276724,36.854276724
8,LOCAL_WINDOW_HPP_BASE_R008_T00005,2.196458364,21.818181818,13.000000000,false,,0.914138400,2.196458364,2.196458364,24.014640182,24.014640182,24.014640182,37.014640182
8,LOCAL_WINDOW_HPP_BASE_R008_T00006,2.198414714,21.818181818,13.000000000,false,,0.016031027,2.198414714,2.198414714,24.016596532,24.016596532,24.016596532,37.016596532
8,LOCAL_WINDOW_HPP_BASE_R008_T00007,2.491412545,21.818181818,13.000000000,false,,0.406060303,2.491412545,2.491412545,24.309594363,24.309594363,24.309594363,37.309594363
8,LOCAL_WINDOW_HPP_BASE_R008_T00008,4.048737778,21.818181818,13.000000000,false,,0.984561418,4.048737778,4.048737778,25.866919596,25.866919596,25.866919596,38.866919596
8,LOCAL_WINDOW_HPP_BASE_R008_T00009,6.989990669,21.818181818,13.000000000,false,,0.222125370,6.989990669,6.989990669,28.808172487,28.808172487,28.808172487,41.808172487
8,LOCAL_WINDOW_HPP_BASE_R008_T00010,7.007634937,21.818181818,13.000000000,false,,0.963715718,7.007634937,7.007634937,28.825816755,28.825816755,28.825816755,41.825816755
8,LOCAL_WINDOW_HPP_BASE_R008_T00011,7.415827076,21.818181818,13.000000000,false,,0.939665907,7.415827076,7.415827076,29.234008894,29.234008894,29.234008894,42.234008894
8,LOCAL_WINDOW_HPP_BASE_R008_T00012,7.723162979,21.818181818,13.000000000,false,,0.313388155,7.723162979,7.723162979,29.541344797,29.541344797,29.541344797,42.541344797
8,LOCAL_WINDOW_HPP_BASE_R008_T00013,8.315816713,21.818181818,13.000000000,false,,0.887889272,8.315816713,8.315816713,30.133998531,30.133998531,30.133998531,43.133998531
8,LOCAL_WINDOW_HPP_BASE_R008_T00014,8.667584351,21.818181818,13.000000000,false,,0.068590352,8.667584351,8.667584351,30.485766169,30.485766169,30.485766169,43.485766169
8,LOCAL_WINDOW_HPP_BASE_R008_T00015,9.643036070,21.818181818,13.000000000,false,,0.971967787,9.643036070,9.643036070,31.461217888,31.461217888,31.461217888,44.461217888
8,LOCAL_WINDOW_HPP_BASE_R008_T00016,9.660251285,21.818181818,13.000000000,false,,0.394935495,9.660251285,9.660251285,31.478433103,31.478433103,31.478433103,44.478433103
8,LOCAL_WINDOW_HPP_BASE_R008_T00017,9.883594007,21.818181818,13.000000000,false,,0.403560130,9.883594007,9.883594007,31.701775825,31.701775825,31.701775825,44.701775825
8,LOCAL_WINDOW_HPP_BASE_R008_T00018,10.163185845,21.818181818,13.000000000,false,,0.277690584,10.163185845,10.163185845,31.981367663,31.981367663,31.981367663,44.981367663
8,LOCAL_WINDOW_HPP_BASE_R008_T00019,10.971835048,21.818181818,13.000000000,false,,0.234035075,10.971835048,10.971835048,32.790016866,32.790016866,32.790016866,45.790016866
8,LOCAL_WINDOW_HPP_BASE_R008_T00020,11.614333848,21.818181818,13.000000000,false,,0.506586120,11.614333848,11.614333848,33.432515666,33.432515666,33.432515666,46.432515666
8,LOCAL_WINDOW_HPP_BASE_R008_T00021,11.766705347,21.818181818,13.000000000,false,,0.924990496,11.766705347,11.766705347,33.584887165,33.584887165,33.584887165,46.584887165
8,LOCAL_WINDOW_HPP_BASE_R008_T00022,12.036708677,21.818181818,13.000000000,false,,0.645865229,12.036708677,12.036708677,33.854890495,33.854890495,35.597402661,48.597402661
8,LOCAL_WINDOW_HPP_BASE_R008_T00023,13.431380240,21.818181818,13.000000000,false,,0.925527158,13.431380240,13.431380240,35.249562058,35.249562058,35.735725163,48.735725163
8,LOCAL_WINDOW_HPP_BASE_R008_T00024,13.662155508,21.818181818,13.000000000,false,,0.099864667,13.662155508,13.662155508,35.480337326,35.480337326,35.811871541,48.811871541
8,LOCAL_WINDOW_HPP_BASE_R008_T00025,13.734363626,21.818181818,13.000000000,false,,0.686251301,13.734363626,13.734363626,35.552545444,35.552545444,36.854276724,49.854276724
8,LOCAL_WINDOW_HPP_BASE_R008_T00026,13.950128079,21.818181818,13.000000000,false,,0.654413707,13.950128079,13.950128079,35.768309897,35.768309897,37.014640182,50.014640182
8,LOCAL_WINDOW_HPP_BASE_R008_T00027,15.108997276,21.818181818,13.000000000,false,,0.070867237,15.108997276,15.108997276,36.927179094,36.927179094,37.016596532,50.016596532
8,LOCAL_WINDOW_HPP_BASE_R008_T00028,15.315839302,21.818181818,13.000000000,false,,0.689799866,15.315839302,15.315839302,37.134021120,37.134021120,37.309594363,50.309594363
8,LOCAL_WINDOW_HPP_BASE_R008_T00029,18.823428974,21.818181818,13.000000000,false,,0.337834532,18.823428974,18.823428974,40.641610792,40.641610792,40.641610792,53.641610792
8,LOCAL_WINDOW_HPP_BASE_R008_T00030,18.948318926,21.818181818,13.000000000,false,,0.208900666,18.948318926,18.948318926,40.766500744,40.766500744,41.808172487,54.808172487
8,LOCAL_WINDOW_HPP_BASE_R008_T00031,18.987069164,21.818181818,13.000000000,false,,0.882877831,18.987069164,18.987069164,40.805250982,40.805250982,41.825816755,54.825816755
8,LOCAL_WINDOW_HPP_BASE_R008_T00032,20.018651780,21.818181818,13.000000000,false,,0.631853632,20.018651780,20.018651780,41.836833598,41.836833598,42.234008894,55.234008894
8,LOCAL_WINDOW_HPP_BASE_R008_T00033,20.217129084,21.818181818,13.000000000,false,,0.649755636,20.217129084,20.217129084,42.035310902,42.035310902,42.541344797,55.541344797
8,LOCAL_WINDOW_HPP_BASE_R008_T00034,22.558002287,21.818181818,13.000000000,false,,0.094498858,22.558002287,22.558002287,44.376184105,44.376184105,44.376184105,57.376184105
8,LOCAL_WINDOW_HPP_BASE_R008_T00035,23.456473135,21.818181818,13.000000000,false,,0.438841471,23.456473135,23.456473135,45.274654953,45.274654953,45.274654953,58.274654953
8,LOCAL_WINDOW_HPP_BASE_R008_T00036,23.531400520,21.818181818,13.000000000,false,,0.510568092,23.531400520,23.531400520,45.349582338,45.349582338,45.349582338,58.349582338
8,LOCAL_WINDOW_HPP_BASE_R008_T00037,23.755500627,21.818181818,13.000000000,false,,0.443599682,23.755500627,23.755500627,45.573682445,45.573682445,45.573682445,58.573682445
8,LOCAL_WINDOW_HPP_BASE_R008_T00038,23.852874900,21.818181818,13.000000000,false,,0.566624827,23.852874900,23.852874900,45.671056718,45.671056718,45.671056718,58.671056718
8,LOCAL_WINDOW_HPP_BASE_R008_T00039,24.068487780,21.818181818,13.000000000,false,,0.912424459,24.068487780,24.068487780,45.886669598,45.886669598,45.886669598,58.886669598
8,LOCAL_WINDOW_HPP_BASE_R008_T00040,24.205615137,21.818181818,13.000000000,false,,0.904121599,24.205615137,24.205615137,46.023796955,46.023796955,46.023796955,59.023796955
8,LOCAL_WINDOW_HPP_BASE_R008_T00041,24.250754810,21.818181818,13.000000000,false,,0.321657216,24.250754810,24.250754810,46.068936628,46.068936628,46.432515666,59.432515666
8,LOCAL_WINDOW_HPP_BASE_R008_T00042,26.074594657,21.818181818,13.000000000,false,,0.185296828,26.074594657,26.074594657,47.892776475,47.892776475,47.892776475,60.892776475
8,LOCAL_WINDOW_HPP_BASE_R008_T00043,26.593548350,21.818181818,13.000000000,false,,0.324629363,26.593548350,26.593548350,48.411730168,48.411730168,48.597402661,61.597402661
8,LOCAL_WINDOW_HPP_BASE_R008_T00044,26.773558716,21.818181818,13.000000000,false,,0.360273237,26.773558716,26.773558716,48.591740534,48.591740534,48.735725163,61.735725163
8,LOCAL_WINDOW_HPP_BASE_R008_T00045,27.121349597,21.818181818,13.000000000,false,,0.746646902,27.121349597,28.808172487,50.626354305,50.626354305,50.626354305,63.626354305
8,LOCAL_WINDOW_HPP_BASE_R008_T00046,27.544411649,21.818181818,13.000000000,false,,0.963557445,27.544411649,28.825816755,50.643998573,50.643998573,50.643998573,63.643998573
8,LOCAL_WINDOW_HPP_BASE_R008_T00047,27.584003145,21.818181818,13.000000000,false,,0.277918087,27.584003145,29.234008894,51.052190712,51.052190712,51.052190712,64.052190712
8,LOCAL_WINDOW_HPP_BASE_R008_T00048,27.909810331,21.818181818,13.000000000,false,,0.521714771,27.909810331,29.541344797,51.359526615,51.359526615,51.359526615,64.359526615
8,LOCAL_WINDOW_HPP_BASE_R008_T00049,28.222102863,21.818181818,13.000000000,false,,0.292123900,28.222102863,30.133998531,51.952180349,51.952180349,51.952180349,64.952180349
8,LOCAL_WINDOW_HPP_BASE_R008_T00050,28.290173711,21.818181818,13.000000000,false,,0.393468468,28.290173711,30.485766169,52.303947987,52.303947987,53.641610792,66.641610792
8,LOCAL_WINDOW_HPP_BASE_R008_T00051,28.343660245,21.818181818,13.000000000,false,,0.419873800,28.343660245,31.461217888,53.279399706,53.279399706,54.808172487,67.808172487
8,LOCAL_WINDOW_HPP_BASE_R008_T00052,28.959135894,21.818181818,13.000000000,false,,0.472637833,28.959135894,31.478433103,53.296614921,53.296614921,54.825816755,67.825816755
8,LOCAL_WINDOW_HPP_BASE_R008_T00053,29.927939338,21.818181818,13.000000000,false,,0.431524627,29.927939338,31.701775825,53.519957643,53.519957643,55.234008894,68.234008894
8,LOCAL_WINDOW_HPP_BASE_R008_T00054,30.242957395,21.818181818,13.000000000,false,,0.937598873,30.242957395,31.981367663,53.799549481,53.799549481,55.541344797,68.541344797
8,LOCAL_WINDOW_HPP_BASE_R008_T00055,31.819168025,21.818181818,13.000000000,false,,0.446246730,31.819168025,32.790016866,54.608198684,54.608198684,57.376184105,70.376184105
8,LOCAL_WINDOW_HPP_BASE_R008_T00056,33.452007174,21.818181818,13.000000000,false,,0.543363299,33.452007174,33.452007174,55.270188992,55.270188992,58.274654953,71.274654953
8,LOCAL_WINDOW_HPP_BASE_R008_T00057,33.917647397,21.818181818,13.000000000,false,,0.062899517,33.917647397,33.917647397,55.735829215,55.735829215,58.349582338,71.349582338
8,LOCAL_WINDOW_HPP_BASE_R008_T00058,34.624491961,21.818181818,13.000000000,false,,0.129591273,34.624491961,34.624491961,56.442673779,56.442673779,58.573682445,71.573682445
8,LOCAL_WINDOW_HPP_BASE_R008_T00059,35.252942553,21.818181818,13.000000000,false,,0.297955430,35.252942553,35.252942553,57.071124371,57.071124371,58.671056718,71.671056718
8,LOCAL_WINDOW_HPP_BASE_R008_T00060,37.564748961,21.818181818,13.000000000,false,,0.006168765,37.564748961,37.564748961,59.382930779,59.382930779,59.382930779,72.382930779
8,LOCAL_WINDOW_HPP_BASE_R008_T00061,37.851131519,21.818181818,13.000000000,false,,0.076737735,37.851131519,37.851131519,59.669313337,59.669313337,59.669313337,72.669313337
8,LOCAL_WINDOW_HPP_BASE_R008_T00062,38.049496501,21.818181818,13.000000000,false,,0.514305982,38.049496501,38.049496501,59.867678319,59.867678319,59.867678319,72.867678319
8,LOCAL_WINDOW_HPP_BASE_R008_T00063,38.297781085,21.818181818,13.000000000,false,,0.832591589,38.297781085,38.297781085,60.115962903,60.115962903,60.892776475,73.892776475
8,LOCAL_WINDOW_HPP_BASE_R008_T00064,38.417833111,21.818181818,13.000000000,false,,0.322989263,38.417833111,38.417833111,60.236014929,60.236014929,61.597402661,74.597402661
8,LOCAL_WINDOW_HPP_BASE_R008_T00065,39.163292586,21.818181818,13.000000000,false,,0.665888639,39.163292586,40.641610792,62.459792610,62.459792610,62.459792610,75.459792610
8,LOCAL_WINDOW_HPP_BASE_R008_T00066,40.581188315,21.818181818,13.000000000,false,,0.276206114,40.581188315,40.766500744,62.584682562,62.584682562,63.626354305,76.626354305
8,LOCAL_WINDOW_HPP_BASE_R008_T00067,40.993456103,21.818181818,13.000000000,false,,0.658202862,40.993456103,40.993456103,62.811637921,62.811637921,63.643998573,76.643998573
8,LOCAL_WINDOW_HPP_BASE_R008_T00068,41.251194074,21.818181818,13.000000000,false,,0.864455384,41.251194074,41.836833598,63.655015416,63.655015416,64.052190712,77.052190712
8,LOCAL_WINDOW_HPP_BASE_R008_T00069,41.279730387,21.818181818,13.000000000,false,,0.749436918,41.279730387,42.035310902,63.853492720,63.853492720,64.359526615,77.359526615
8,LOCAL_WINDOW_HPP_BASE_R008_T00070,43.010608090,21.818181818,13.000000000,false,,0.554061055,43.010608090,44.376184105,66.194365923,66.194365923,66.194365923,79.194365923
8,LOCAL_WINDOW_HPP_BASE_R008_T00071,43.034521274,21.818181818,13.000000000,false,,0.005605331,43.034521274,45.274654953,67.092836771,67.092836771,67.092836771,80.092836771
8,LOCAL_WINDOW_HPP_BASE_R008_T00072,43.164368923,21.818181818,13.000000000,false,,0.309771675,43.164368923,45.349582338,67.167764156,67.167764156,67.808172487,80.808172487
8,LOCAL_WINDOW_HPP_BASE_R008_T00073,44.080322080,21.818181818,13.000000000,false,,0.836489622,44.080322080,45.573682445,67.391864263,67.391864263,67.825816755,80.825816755
8,LOCAL_WINDOW_HPP_BASE_R008_T00074,44.178804323,21.818181818,13.000000000,false,,0.120709881,44.178804323,45.671056718,67.489238536,67.489238536,68.234008894,81.234008894
8,LOCAL_WINDOW_HPP_BASE_R008_T00075,45.163015598,21.818181818,13.000000000,false,,0.485202973,45.163015598,45.886669598,67.704851416,67.704851416,68.541344797,81.541344797
8,LOCAL_WINDOW_HPP_BASE_R008_T00076,46.257186661,21.818181818,13.000000000,false,,0.258228032,46.257186661,46.257186661,68.075368479,68.075368479,70.376184105,83.376184105
8,LOCAL_WINDOW_HPP_BASE_R008_T00077,46.846299693,21.818181818,13.000000000,false,,0.891184704,46.846299693,46.846299693,68.664481511,68.664481511,71.274654953,84.274654953
8,LOCAL_WINDOW_HPP_BASE_R008_T00078,48.451590042,21.818181818,13.000000000,false,,0.318539994,48.451590042,48.451590042,70.269771860,70.269771860,71.349582338,84.349582338
8,LOCAL_WINDOW_HPP_BASE_R008_T00079,49.242058932,21.818181818,13.000000000,false,,0.325268669,49.242058932,49.242058932,71.060240750,71.060240750,71.573682445,84.573682445
8,LOCAL_WINDOW_HPP_BASE_R008_T00080,49.415072942,21.818181818,13.000000000,false,,0.935674892,49.415072942,49.415072942,71.233254760,71.233254760,71.671056718,84.671056718
8,LOCAL_WINDOW_HPP_BASE_R008_T00081,50.680143136,21.818181818,13.000000000,false,,0.276832692,50.680143136,50.680143136,72.498324954,72.498324954,72.498324954,85.498324954
8,LOCAL_WINDOW_HPP_BASE_R008_T00082,51.137582792,21.818181818,13.000000000,false,,0.884500856,51.137582792,51.137582792,72.955764610,72.955764610,72.955764610,85.955764610
8,LOCAL_WINDOW_HPP_BASE_R008_T00083,51.345351735,21.818181818,13.000000000,false,,0.220867706,51.345351735,51.345351735,73.163533553,73.163533553,73.163533553,86.163533553
8,LOCAL_WINDOW_HPP_BASE_R008_T00084,51.658269595,21.818181818,13.000000000,false,,0.263082968,51.658269595,51.658269595,73.476451413,73.476451413,73.892776475,86.892776475
8,LOCAL_WINDOW_HPP_BASE_R008_T00085,52.038382018,21.818181818,13.000000000,false,,0.654954364,52.038382018,52.038382018,73.856563836,73.856563836,74.597402661,87.597402661
8,LOCAL_WINDOW_HPP_BASE_R008_T00086,52.339656930,21.818181818,13.000000000,false,,0.572886171,52.339656930,52.339656930,74.157838748,74.157838748,75.459792610,88.459792610
8,LOCAL_WINDOW_HPP_BASE_R008_T00087,53.331229762,21.818181818,13.000000000,false,,0.236081145,53.331229762,53.331229762,75.149411580,75.149411580,76.626354305,89.626354305
8,LOCAL_WINDOW_HPP_BASE_R008_T00088,56.233699329,21.818181818,13.000000000,false,,0.969346715,56.233699329,56.233699329,78.051881147,78.051881147,78.051881147,91.051881147
8,LOCAL_WINDOW_HPP_BASE_R008_T00089,57.226740238,21.818181818,13.000000000,false,,0.794078825,57.226740238,57.226740238,79.044922056,79.044922056,79.044922056,92.044922056
8,LOCAL_WINDOW_HPP_BASE_R008_T00090,57.434804599,21.818181818,13.000000000,false,,0.289782556,57.434804599,57.434804599,79.252986417,79.252986417,79.252986417,92.252986417
8,LOCAL_WINDOW_HPP_BASE_R008_T00091,57.832318370,21.818181818,13.000000000,false,,0.296913200,57.832318370,57.832318370,79.650500188,79.650500188,79.650500188,92.650500188
8,LOCAL_WINDOW_HPP_BASE_R008_T00092,58.628745611,21.818181818,13.000000000,false,,0.876780072,58.628745611,58.628745611,80.446927429,80.446927429,80.446927429,93.446927429
8,LOCAL_WINDOW_HPP_BASE_R008_T00093,59.346836026,21.818181818,13.000000000,false,,0.603518085,59.346836026,59.346836026,81.165017844,81.165017844,81.165017844,94.165017844
8,LOCAL_WINDOW_HPP_BASE_R008_T00094,60.628448091,21.818181818,13.000000000,false,,0.789996069,60.628448091,60.628448091,82.446629909,82.446629909,82.446629909,95.446629909
8,LOCAL_WINDOW_HPP_BASE_R008_T00095,62.214422891,21.818181818,13.000000000,false,,0.688242973,62.214422891,62.214422891,84.032604709,84.032604709,84.032604709,97.032604709
8,LOCAL_WINDOW_HPP_BASE_R008_T00096,63.238490254,21.818181818,13.000000000,false,,0.965292205,63.238490254,63.238490254,85.056672072,85.056672072,85.056672072,98.056672072
8,LOCAL_WINDOW_HPP_BASE_R008_T00097,64.401051849,21.818181818,13.000000000,false,,0.348936037,64.401051849,64.401051849,86.219233667,86.219233667,86.219233667,99.219233667
8,LOCAL_WINDOW_HPP_BASE_R008_T00098,64.811137330,21.818181818,13.000000000,false,,0.855432733,64.811137330,64.811137330,86.629319148,86.629319148,86.629319148,99.629319148
8,LOCAL_WINDOW_HPP_BASE_R008_T00099,64.867148795,21.818181818,13.000000000,false,,0.625408110,64.867148795,64.867148795,86.685330613,86.685330613,86.685330613,99.685330613
8,LOCAL_WINDOW_HPP_BASE_R008_T00100,65.160771365,21.818181818,13.000000000,false,,0.330019524,65.160771365,65.160771365,86.978953183,86.978953183,86.978953183,99.978953183
8,LOCAL_WINDOW_HPP_BASE_R008_T00101,65.169133996,21.818181818,13.000000000,false,,0.929380444,65.169133996,65.169133996,86.987315814,86.987315814,86.987315814,99.987315814
8,LOCAL_WINDOW_HPP_BASE_R008_T00102,65.274400677,21.818181818,13.000000000,false,,0.273322879,65.274400677,65.274400677,87.092582495,87.092582495,87.092582495,100.092582495
8,LOCAL_WINDOW_HPP_BASE_R008_T00103,65.526030686,21.818181818,13.000000000,false,,0.409483613,65.526030686,65.526030686,87.344212504,87.344212504,87.344212504,100.344212504
8,LOCAL_WINDOW_HPP_BASE_R008_T00104,67.166954167,21.818181818,13.000000000,false,,0.687229929,67.166954167,67.166954167,88.985135985,88.985135985,88.985135985,101.985135985
8,LOCAL_WINDOW_HPP_BASE_R008_T00105,68.118508129,21.818181818,13.000000000,false,,0.299549282,68.118508129,68.118508129,89.936689947,89.936689947,89.936689947,102.936689947
8,LOCAL_WINDOW_HPP_BASE_R008_T00106,69.414971997,21.818181818,13.000000000,false,,0.863343220,69.414971997,69.414971997,91.233153815,91.233153815,91.233153815,104.233153815
8,LOCAL_WINDOW_HPP_BASE_R008_T00107,70.417145494,21.818181818,13.000000000,false,,0.895046640,70.417145494,70.417145494,92.235327312,92.235327312,92.235327312,105.235327312
8,LOCAL_WINDOW_HPP_BASE_R008_T00108,70.538745656,21.818181818,13.000000000,false,,0.654603851,70.538745656,70.538745656,92.356927474,92.356927474,92.356927474,105.356927474
8,LOCAL_WINDOW_HPP_BASE_R008_T00109,72.400221083,21.818181818,13.000000000,false,,0.606413508,72.400221083,72.400221083,94.218402901,94.218402901,94.218402901,107.218402901
8,LOCAL_WINDOW_HPP_BASE_R008_T00110,73.734277179,21.818181818,13.000000000,false,,0.264604584,73.734277179,73.734277179,95.552458997,95.552458997,95.552458997,108.552458997
8,LOCAL_WINDOW_HPP_BASE_R008_T00111,74.100011572,21.818181818,13.000000000,false,,0.000193603,74.100011572,74.100011572,95.918193390,95.918193390,95.918193390,108.918193390
8,LOCAL_WINDOW_HPP_BASE_R008_T00112,74.928804095,21.818181818,13.000000000,false,,0.634536134,74.928804095,74.928804095,96.746985913,96.746985913,96.746985913,109.746985913
8,LOCAL_WINDOW_HPP_BASE_R008_T00113,76.115228114,21.818181818,13.000000000,false,,0.375919930,76.115228114,76.115228114,97.933409932,97.933409932,97.933409932,110.933409932
8,LOCAL_WINDOW_HPP_BASE_R008_T00114,76.947962928,21.818181818,13.000000000,false,,0.186637669,76.947962928,76.947962928,98.766144746,98.766144746,98.766144746,111.766144746
8,LOCAL_WINDOW_HPP_BASE_R008_T00115,77.787453810,21.818181818,13.000000000,false,,0.770803306,77.787453810,77.787453810,99.605635628,99.605635628,99.605635628,112.605635628
8,LOCAL_WINDOW_HPP_BASE_R008_T00116,78.714062959,21.818181818,13.000000000,false,,0.762891278,78.714062959,78.714062959,100.532244777,100.532244777,100.532244777,113.532244777
8,LOCAL_WINDOW_HPP_BASE_R008_T00117,78.848253694,21.818181818,13.000000000,false,,0.133350048,78.848253694,78.848253694,100.666435512,100.666435512,100.666435512,113.666435512
8,LOCAL_WINDOW_HPP_BASE_R008_T00118,79.099507761,21.818181818,13.000000000,false,,0.352922545,79.099507761,79.099507761,100.917689579,100.917689579,100.917689579,113.917689579
