schema_version,config_id,config_sha256,model_version,scenario_id,scenario_family,reference_scenario_id,input_sample_id,replication_id,master_seed,arrival_seed,service_seed,routing_seed,tie_seed,start_state,arrival_mode,arrival_cutoff_seconds,drain_end_seconds,drain_rule,engine_name,engine_version,calibration_status,claim_ceiling,crn_alignment_status,run_status
1.0,OP_AUTO_ICA_ROLLOUT_U50_M40,b4f10b827d98f4ed0815a002ed3e1091b5f908f911cfbcfb145ed87c23a9273f,TASK3_OPERATIONAL_POOLED_V1,AUTO_ICA_ROLLOUT_U50_M40,AUTOMATION,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,10,2026072800,2027173801,2027173802,2027173803,2027173804,EMPTY_AND_IDLE,HPP,300.000000000,333.614017149,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_BOTH_PLUS,68ce8c6f5c6b1f1a277d1d77e35d7939692638238ed1ce0f62fe844e6e340347,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,1,2026072800,2026372901,2026372902,2026372903,2026372904,EMPTY_AND_IDLE,HPP,300.000000000,334.706738926,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_BOTH_PLUS,68ce8c6f5c6b1f1a277d1d77e35d7939692638238ed1ce0f62fe844e6e340347,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,2,2026072800,2026373001,2026373002,2026373003,2026373004,EMPTY_AND_IDLE,HPP,300.000000000,334.687449935,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_BOTH_PLUS,68ce8c6f5c6b1f1a277d1d77e35d7939692638238ed1ce0f62fe844e6e340347,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,3,2026072800,2026373101,2026373102,2026373103,2026373104,EMPTY_AND_IDLE,HPP,300.000000000,334.719333119,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_BOTH_PLUS,68ce8c6f5c6b1f1a277d1d77e35d7939692638238ed1ce0f62fe844e6e340347,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,4,2026072800,2026373201,2026373202,2026373203,2026373204,EMPTY_AND_IDLE,HPP,300.000000000,334.664035256,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_BOTH_PLUS,68ce8c6f5c6b1f1a277d1d77e35d7939692638238ed1ce0f62fe844e6e340347,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,5,2026072800,2026373301,2026373302,2026373303,2026373304,EMPTY_AND_IDLE,HPP,300.000000000,334.582041704,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_BOTH_PLUS,68ce8c6f5c6b1f1a277d1d77e35d7939692638238ed1ce0f62fe844e6e340347,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,6,2026072800,2026373401,2026373402,2026373403,2026373404,EMPTY_AND_IDLE,HPP,300.000000000,334.750618485,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_BOTH_PLUS,68ce8c6f5c6b1f1a277d1d77e35d7939692638238ed1ce0f62fe844e6e340347,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,7,2026072800,2026373501,2026373502,2026373503,2026373504,EMPTY_AND_IDLE,HPP,300.000000000,336.133933586,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_BOTH_PLUS,68ce8c6f5c6b1f1a277d1d77e35d7939692638238ed1ce0f62fe844e6e340347,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,8,2026072800,2026373601,2026373602,2026373603,2026373604,EMPTY_AND_IDLE,HPP,300.000000000,334.085742915,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_BOTH_PLUS,68ce8c6f5c6b1f1a277d1d77e35d7939692638238ed1ce0f62fe844e6e340347,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,9,2026072800,2026373701,2026373702,2026373703,2026373704,EMPTY_AND_IDLE,HPP,300.000000000,334.577131767,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_BOTH_PLUS,68ce8c6f5c6b1f1a277d1d77e35d7939692638238ed1ce0f62fe844e6e340347,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_BOTH_PLUS,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,10,2026072800,2026373801,2026373802,2026373803,2026373804,EMPTY_AND_IDLE,HPP,300.000000000,333.678888543,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_IMMIGRATION_PLUS_3,233f382b7d1d96ec9249325cf693782cdffaf6c2f3f6d07a9f0890a16b344aa2,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_IMMIGRATION_PLUS_3,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,1,2026072800,2026272901,2026272902,2026272903,2026272904,EMPTY_AND_IDLE,HPP,300.000000000,335.591276852,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_IMMIGRATION_PLUS_3,233f382b7d1d96ec9249325cf693782cdffaf6c2f3f6d07a9f0890a16b344aa2,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_IMMIGRATION_PLUS_3,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,2,2026072800,2026273001,2026273002,2026273003,2026273004,EMPTY_AND_IDLE,HPP,300.000000000,334.648257895,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_IMMIGRATION_PLUS_3,233f382b7d1d96ec9249325cf693782cdffaf6c2f3f6d07a9f0890a16b344aa2,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_IMMIGRATION_PLUS_3,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,3,2026072800,2026273101,2026273102,2026273103,2026273104,EMPTY_AND_IDLE,HPP,300.000000000,334.554759063,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_IMMIGRATION_PLUS_3,233f382b7d1d96ec9249325cf693782cdffaf6c2f3f6d07a9f0890a16b344aa2,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_IMMIGRATION_PLUS_3,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,4,2026072800,2026273201,2026273202,2026273203,2026273204,EMPTY_AND_IDLE,HPP,300.000000000,333.870866437,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_IMMIGRATION_PLUS_3,233f382b7d1d96ec9249325cf693782cdffaf6c2f3f6d07a9f0890a16b344aa2,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_IMMIGRATION_PLUS_3,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,5,2026072800,2026273301,2026273302,2026273303,2026273304,EMPTY_AND_IDLE,HPP,300.000000000,333.816395934,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_IMMIGRATION_PLUS_3,233f382b7d1d96ec9249325cf693782cdffaf6c2f3f6d07a9f0890a16b344aa2,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_IMMIGRATION_PLUS_3,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,6,2026072800,2026273401,2026273402,2026273403,2026273404,EMPTY_AND_IDLE,HPP,300.000000000,334.411682832,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_IMMIGRATION_PLUS_3,233f382b7d1d96ec9249325cf693782cdffaf6c2f3f6d07a9f0890a16b344aa2,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_IMMIGRATION_PLUS_3,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,7,2026072800,2026273501,2026273502,2026273503,2026273504,EMPTY_AND_IDLE,HPP,300.000000000,334.547524719,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_IMMIGRATION_PLUS_3,233f382b7d1d96ec9249325cf693782cdffaf6c2f3f6d07a9f0890a16b344aa2,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_IMMIGRATION_PLUS_3,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,8,2026072800,2026273601,2026273602,2026273603,2026273604,EMPTY_AND_IDLE,HPP,300.000000000,334.539248868,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_IMMIGRATION_PLUS_3,233f382b7d1d96ec9249325cf693782cdffaf6c2f3f6d07a9f0890a16b344aa2,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_IMMIGRATION_PLUS_3,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,9,2026072800,2026273701,2026273702,2026273703,2026273704,EMPTY_AND_IDLE,HPP,300.000000000,337.929337093,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_IMMIGRATION_PLUS_3,233f382b7d1d96ec9249325cf693782cdffaf6c2f3f6d07a9f0890a16b344aa2,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_IMMIGRATION_PLUS_3,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,10,2026072800,2026273801,2026273802,2026273803,2026273804,EMPTY_AND_IDLE,HPP,300.000000000,334.582599068,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_SECURITY_PLUS_4,0ba7db9b3955b498affc337d2c78a22a31eb3d56e6268018546934cfdf4ecdd7,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_SECURITY_PLUS_4,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,1,2026072800,2026172901,2026172902,2026172903,2026172904,EMPTY_AND_IDLE,HPP,300.000000000,336.739735662,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_SECURITY_PLUS_4,0ba7db9b3955b498affc337d2c78a22a31eb3d56e6268018546934cfdf4ecdd7,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_SECURITY_PLUS_4,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,2,2026072800,2026173001,2026173002,2026173003,2026173004,EMPTY_AND_IDLE,HPP,300.000000000,337.327657111,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_SECURITY_PLUS_4,0ba7db9b3955b498affc337d2c78a22a31eb3d56e6268018546934cfdf4ecdd7,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_SECURITY_PLUS_4,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,3,2026072800,2026173101,2026173102,2026173103,2026173104,EMPTY_AND_IDLE,HPP,300.000000000,336.760235875,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_SECURITY_PLUS_4,0ba7db9b3955b498affc337d2c78a22a31eb3d56e6268018546934cfdf4ecdd7,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_SECURITY_PLUS_4,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,4,2026072800,2026173201,2026173202,2026173203,2026173204,EMPTY_AND_IDLE,HPP,300.000000000,334.478046553,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_SECURITY_PLUS_4,0ba7db9b3955b498affc337d2c78a22a31eb3d56e6268018546934cfdf4ecdd7,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_SECURITY_PLUS_4,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,5,2026072800,2026173301,2026173302,2026173303,2026173304,EMPTY_AND_IDLE,HPP,300.000000000,334.229350331,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_SECURITY_PLUS_4,0ba7db9b3955b498affc337d2c78a22a31eb3d56e6268018546934cfdf4ecdd7,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_SECURITY_PLUS_4,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,6,2026072800,2026173401,2026173402,2026173403,2026173404,EMPTY_AND_IDLE,HPP,300.000000000,333.739756377,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_SECURITY_PLUS_4,0ba7db9b3955b498affc337d2c78a22a31eb3d56e6268018546934cfdf4ecdd7,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_SECURITY_PLUS_4,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,7,2026072800,2026173501,2026173502,2026173503,2026173504,EMPTY_AND_IDLE,HPP,300.000000000,337.176415125,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_SECURITY_PLUS_4,0ba7db9b3955b498affc337d2c78a22a31eb3d56e6268018546934cfdf4ecdd7,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_SECURITY_PLUS_4,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,8,2026072800,2026173601,2026173602,2026173603,2026173604,EMPTY_AND_IDLE,HPP,300.000000000,334.232818040,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_SECURITY_PLUS_4,0ba7db9b3955b498affc337d2c78a22a31eb3d56e6268018546934cfdf4ecdd7,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_SECURITY_PLUS_4,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,9,2026072800,2026173701,2026173702,2026173703,2026173704,EMPTY_AND_IDLE,HPP,300.000000000,333.119437542,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_CAPACITY_SECURITY_PLUS_4,0ba7db9b3955b498affc337d2c78a22a31eb3d56e6268018546934cfdf4ecdd7,TASK3_OPERATIONAL_POOLED_V1,CAPACITY_SECURITY_PLUS_4,CAPACITY,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,10,2026072800,2026173801,2026173802,2026173803,2026173804,EMPTY_AND_IDLE,HPP,300.000000000,334.147367814,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_DEMAND_HIGH_120,b623baa07b816dda367f02418f6ca573805c3d797cfa6a060f278c67b196f9d3,TASK3_OPERATIONAL_POOLED_V1,DEMAND_HIGH_120,DEMAND,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_HIGH,1,2026072800,2026572901,2026572902,2026572903,2026572904,EMPTY_AND_IDLE,HPP,300.000000000,338.124995991,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_DEMAND_HIGH_120,b623baa07b816dda367f02418f6ca573805c3d797cfa6a060f278c67b196f9d3,TASK3_OPERATIONAL_POOLED_V1,DEMAND_HIGH_120,DEMAND,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_HIGH,2,2026072800,2026573001,2026573002,2026573003,2026573004,EMPTY_AND_IDLE,HPP,300.000000000,356.583223668,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_DEMAND_HIGH_120,b623baa07b816dda367f02418f6ca573805c3d797cfa6a060f278c67b196f9d3,TASK3_OPERATIONAL_POOLED_V1,DEMAND_HIGH_120,DEMAND,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_HIGH,3,2026072800,2026573101,2026573102,2026573103,2026573104,EMPTY_AND_IDLE,HPP,300.000000000,361.523415732,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_DEMAND_HIGH_120,b623baa07b816dda367f02418f6ca573805c3d797cfa6a060f278c67b196f9d3,TASK3_OPERATIONAL_POOLED_V1,DEMAND_HIGH_120,DEMAND,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_HIGH,4,2026072800,2026573201,2026573202,2026573203,2026573204,EMPTY_AND_IDLE,HPP,300.000000000,334.539139974,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_DEMAND_HIGH_120,b623baa07b816dda367f02418f6ca573805c3d797cfa6a060f278c67b196f9d3,TASK3_OPERATIONAL_POOLED_V1,DEMAND_HIGH_120,DEMAND,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_HIGH,5,2026072800,2026573301,2026573302,2026573303,2026573304,EMPTY_AND_IDLE,HPP,300.000000000,334.392059110,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_DEMAND_HIGH_120,b623baa07b816dda367f02418f6ca573805c3d797cfa6a060f278c67b196f9d3,TASK3_OPERATIONAL_POOLED_V1,DEMAND_HIGH_120,DEMAND,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_HIGH,6,2026072800,2026573401,2026573402,2026573403,2026573404,EMPTY_AND_IDLE,HPP,300.000000000,359.230280587,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_DEMAND_HIGH_120,b623baa07b816dda367f02418f6ca573805c3d797cfa6a060f278c67b196f9d3,TASK3_OPERATIONAL_POOLED_V1,DEMAND_HIGH_120,DEMAND,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_HIGH,7,2026072800,2026573501,2026573502,2026573503,2026573504,EMPTY_AND_IDLE,HPP,300.000000000,355.098733830,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_DEMAND_HIGH_120,b623baa07b816dda367f02418f6ca573805c3d797cfa6a060f278c67b196f9d3,TASK3_OPERATIONAL_POOLED_V1,DEMAND_HIGH_120,DEMAND,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_HIGH,8,2026072800,2026573601,2026573602,2026573603,2026573604,EMPTY_AND_IDLE,HPP,300.000000000,360.876947567,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_DEMAND_HIGH_120,b623baa07b816dda367f02418f6ca573805c3d797cfa6a060f278c67b196f9d3,TASK3_OPERATIONAL_POOLED_V1,DEMAND_HIGH_120,DEMAND,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_HIGH,9,2026072800,2026573701,2026573702,2026573703,2026573704,EMPTY_AND_IDLE,HPP,300.000000000,342.945106390,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_DEMAND_HIGH_120,b623baa07b816dda367f02418f6ca573805c3d797cfa6a060f278c67b196f9d3,TASK3_OPERATIONAL_POOLED_V1,DEMAND_HIGH_120,DEMAND,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_HIGH,10,2026072800,2026573801,2026573802,2026573803,2026573804,EMPTY_AND_IDLE,HPP,300.000000000,339.744301821,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_DEMAND_LOW_080,26647522e10b35fc53f2602dd72748a5d949614591bcff01ac0a5bc695c82fde,TASK3_OPERATIONAL_POOLED_V1,DEMAND_LOW_080,DEMAND,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_LOW,1,2026072800,2026472901,2026472902,2026472903,2026472904,EMPTY_AND_IDLE,HPP,300.000000000,334.771831068,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_DEMAND_LOW_080,26647522e10b35fc53f2602dd72748a5d949614591bcff01ac0a5bc695c82fde,TASK3_OPERATIONAL_POOLED_V1,DEMAND_LOW_080,DEMAND,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_LOW,2,2026072800,2026473001,2026473002,2026473003,2026473004,EMPTY_AND_IDLE,HPP,300.000000000,333.199258467,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_DEMAND_LOW_080,26647522e10b35fc53f2602dd72748a5d949614591bcff01ac0a5bc695c82fde,TASK3_OPERATIONAL_POOLED_V1,DEMAND_LOW_080,DEMAND,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_LOW,3,2026072800,2026473101,2026473102,2026473103,2026473104,EMPTY_AND_IDLE,HPP,300.000000000,332.591128145,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_DEMAND_LOW_080,26647522e10b35fc53f2602dd72748a5d949614591bcff01ac0a5bc695c82fde,TASK3_OPERATIONAL_POOLED_V1,DEMAND_LOW_080,DEMAND,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_LOW,4,2026072800,2026473201,2026473202,2026473203,2026473204,EMPTY_AND_IDLE,HPP,300.000000000,333.509311605,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
1.0,OP_DEMAND_LOW_080,26647522e10b35fc53f2602dd72748a5d949614591bcff01ac0a5bc695c82fde,TASK3_OPERATIONAL_POOLED_V1,DEMAND_LOW_080,DEMAND,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_LOW,5,2026072800,2026473301,2026473302,2026473303,2026473304,EMPTY_AND_IDLE,HPP,300.000000000,333.927039053,FULL_DRAIN,AnyLogic,8.9.9.202607020720,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,NOT_TESTED,COMPLETE
