schema_version,scenario_id,reference_scenario_id,scenario_input_sample_id,reference_input_sample_id,metric,difference_direction,comparison_method,alignment_status,n_scenario,n_reference,difference_mean,standard_error,degrees_of_freedom,ci_level,ci_low,ci_high,analysis_status
1.0,AUTO_ICA_ROLLOUT_U50_M40,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_mean_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.3515583142,0.123273487609,17.9981492578,0.95,-0.610548210249,-0.0925684181506,COMPLETE
1.0,AUTO_ICA_ROLLOUT_U50_M40,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,security_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.017774767,0.568163153057,14.3114623791,0.95,-1.23388018597,1.19833065197,COMPLETE
1.0,AUTO_ICA_ROLLOUT_U50_M40,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,immigration_wait_p95_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-2.3202303778,0.147394894859,9,0.95,-2.65366079496,-1.98679996064,COMPLETE
1.0,AUTO_ICA_ROLLOUT_U50_M40,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_600_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,AUTO_ICA_ROLLOUT_U50_M40,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_900_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,AUTO_ICA_ROLLOUT_U50_M40,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,total_queue_wait_exceed_1200_rate,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0,0,18,0.95,0,0,COMPLETE
1.0,AUTO_ICA_ROLLOUT_U50_M40,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,security_utilization,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,0.0053218907,0.0175337672518,17.8448609969,0.95,-0.0315381563492,0.0421819377492,COMPLETE
1.0,AUTO_ICA_ROLLOUT_U50_M40,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,immigration_utilization,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.2213514968,0.0161760727366,17.778937254,0.95,-0.25536647906,-0.18733651454,COMPLETE
1.0,AUTO_ICA_ROLLOUT_U50_M40,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,cutoff_backlog_fraction,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-0.0140736121,0.00801458703684,17.569137264,0.95,-0.0309412823227,0.00279405812272,COMPLETE
1.0,AUTO_ICA_ROLLOUT_U50_M40,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,LOCAL_WINDOW_HPP_BASE,cohort_clear_time_after_cutoff_seconds,SCENARIO_MINUS_REFERENCE,INDEPENDENT_WELCH_T,NOT_VERIFIED,10,10,-1.3511308689,0.714875957735,17.8459790818,0.95,-2.85395919033,0.151697452525,COMPLETE
