schema_version,config_id,config_sha256,model_version,scenario_id,input_sample_id,replication_id,arrival_cutoff_seconds,drain_end_seconds,arrivals,completed_at_cutoff,security_queue_at_cutoff,security_in_service_at_cutoff,immigration_queue_at_cutoff,immigration_in_service_at_cutoff,wip_at_cutoff,completed_after_drain,rejected_or_dropped_count,technology_count,additional_check_count,security_wait_mean_seconds,security_wait_p95_seconds,immigration_wait_mean_seconds,immigration_wait_p95_seconds,total_queue_wait_mean_seconds,total_queue_wait_p95_seconds,total_queue_wait_exceed_600_rate,total_queue_wait_exceed_900_rate,total_queue_wait_exceed_1200_rate,system_time_mean_seconds,system_time_p95_seconds,security_utilization,immigration_utilization,cutoff_backlog,cutoff_backlog_fraction,cohort_clear_time_after_cutoff_seconds,conservation_pass,run_status
1.0,OP_REFERENCE_ASSUMPTION_SANDBOX_V1,166e6c918cff63041b08f31ff5c17fbea49008b8cdd3047b1082b326faae3460,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,5,300.000000000,337.948373132,420,362,4,36,0,18,58,420,0,0,0,0.262630960,2.173116226,0.444116044,2.371989244,0.706747004,3.208738954,0.000000000,0.000000000,0.000000000,35.524928822,38.026920772,0.753208107,0.769348281,58,0.138095238,37.948373132,true,COMPLETE
1.0,OP_REFERENCE_ASSUMPTION_SANDBOX_V1,166e6c918cff63041b08f31ff5c17fbea49008b8cdd3047b1082b326faae3460,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,6,300.000000000,334.295584295,389,345,0,28,0,16,44,389,0,0,0,0.305817495,2.520168024,0.459471878,2.821816490,0.765289373,4.239401839,0.000000000,0.000000000,0.000000000,35.583471191,39.057583657,0.705236883,0.720349102,44,0.113110540,34.295584295,true,COMPLETE
1.0,OP_REFERENCE_ASSUMPTION_SANDBOX_V1,166e6c918cff63041b08f31ff5c17fbea49008b8cdd3047b1082b326faae3460,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,7,300.000000000,337.399136012,410,353,3,36,0,18,57,410,0,0,0,0.294726260,2.421887588,0.328043681,2.010467662,0.622769941,3.300048203,0.000000000,0.000000000,0.000000000,35.440951759,38.118230021,0.736471502,0.752253034,57,0.139024390,37.399136012,true,COMPLETE
1.0,OP_REFERENCE_ASSUMPTION_SANDBOX_V1,166e6c918cff63041b08f31ff5c17fbea49008b8cdd3047b1082b326faae3460,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,8,300.000000000,334.290630485,423,379,0,31,0,13,44,423,0,0,0,0.185991156,1.352785766,0.254957192,1.735115949,0.440948348,2.409939065,0.000000000,0.000000000,0.000000000,35.259130166,37.228120883,0.766888489,0.783321813,44,0.104018913,34.290630485,true,COMPLETE
1.0,OP_REFERENCE_ASSUMPTION_SANDBOX_V1,166e6c918cff63041b08f31ff5c17fbea49008b8cdd3047b1082b326faae3460,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,9,300.000000000,334.329075676,394,359,0,21,0,14,35,394,0,0,0,0.195616069,1.684846697,0.418828755,2.852393818,0.614444824,4.137120604,0.000000000,0.000000000,0.000000000,35.432626642,38.955302422,0.714230069,0.729534999,35,0.088832487,34.329075676,true,COMPLETE
1.0,OP_REFERENCE_ASSUMPTION_SANDBOX_V1,166e6c918cff63041b08f31ff5c17fbea49008b8cdd3047b1082b326faae3460,TASK3_OPERATIONAL_POOLED_V1,REFERENCE_ASSUMPTION_SANDBOX_V1,LOCAL_WINDOW_HPP_BASE,10,300.000000000,334.788859887,392,337,0,28,6,21,55,392,0,0,0,0.217551297,1.641641513,0.350142054,2.460892555,0.567693351,3.909044006,0.000000000,0.000000000,0.000000000,35.385875169,38.727225824,0.709628623,0.724834950,55,0.140306122,34.788859887,true,COMPLETE
1.0,OP_RISK_EXTERNAL_P02_D7200,a52cf5e3a539d8949e87eb3d23b0b9ef6fa9c4038dd87d37d65f118fa0033d3b,TASK3_OPERATIONAL_POOLED_V1,RISK_EXTERNAL_P02_D7200,LOCAL_WINDOW_HPP_BASE,1,300.000000000,7593.498143018,424,318,0,32,53,21,106,424,0,0,11,0.276773989,2.002470109,16.331788211,60.723552397,16.608562200,60.899418615,0.000000000,0.000000000,0.000000000,238.219196848,98.732052925,0.033840753,0.531231415,106,0.250000000,7293.498143018,true,COMPLETE
1.0,OP_RISK_EXTERNAL_P02_D7200,a52cf5e3a539d8949e87eb3d23b0b9ef6fa9c4038dd87d37d65f118fa0033d3b,TASK3_OPERATIONAL_POOLED_V1,RISK_EXTERNAL_P02_D7200,LOCAL_WINDOW_HPP_BASE,2,300.000000000,7535.832054437,413,331,0,28,33,21,82,413,0,0,9,0.283024133,1.876303941,9.195835626,34.068051634,9.478859759,34.068051634,0.000000000,0.000000000,0.000000000,201.197767969,72.715993071,0.033215049,0.443399074,82,0.198547215,7235.832054437,true,COMPLETE
1.0,OP_RISK_EXTERNAL_P02_D7200,a52cf5e3a539d8949e87eb3d23b0b9ef6fa9c4038dd87d37d65f118fa0033d3b,TASK3_OPERATIONAL_POOLED_V1,RISK_EXTERNAL_P02_D7200,LOCAL_WINDOW_HPP_BASE,3,300.000000000,7542.811520494,414,351,0,30,12,21,63,414,0,0,8,0.111571186,0.978086989,2.419551732,12.484231425,2.531122918,12.967298117,0.000000000,0.000000000,0.000000000,176.479739519,49.333867480,0.033264664,0.397616041,63,0.152173913,7242.811520494,true,COMPLETE
1.0,OP_RISK_EXTERNAL_P02_D7200,a52cf5e3a539d8949e87eb3d23b0b9ef6fa9c4038dd87d37d65f118fa0033d3b,TASK3_OPERATIONAL_POOLED_V1,RISK_EXTERNAL_P02_D7200,LOCAL_WINDOW_HPP_BASE,4,300.000000000,7519.764103142,390,332,0,29,8,21,58,390,0,0,6,0.123405356,1.080257430,1.922384625,9.234440037,2.045789982,9.234440037,0.000000000,0.000000000,0.000000000,147.633202569,44.545535787,0.031432321,0.305670683,58,0.148717949,7219.764103142,true,COMPLETE
1.0,OP_RISK_EXTERNAL_P02_D7200,a52cf5e3a539d8949e87eb3d23b0b9ef6fa9c4038dd87d37d65f118fa0033d3b,TASK3_OPERATIONAL_POOLED_V1,RISK_EXTERNAL_P02_D7200,LOCAL_WINDOW_HPP_BASE,5,300.000000000,7492.254630259,388,344,0,23,0,21,44,388,0,0,5,0.000000000,0.000000000,0.209591997,1.503802272,0.209591997,1.503802272,0.000000000,0.000000000,0.000000000,127.811278969,36.867896693,0.031385948,0.260866226,44,0.113402062,7192.254630259,true,COMPLETE
1.0,OP_RISK_EXTERNAL_P02_D7200,a52cf5e3a539d8949e87eb3d23b0b9ef6fa9c4038dd87d37d65f118fa0033d3b,TASK3_OPERATIONAL_POOLED_V1,RISK_EXTERNAL_P02_D7200,LOCAL_WINDOW_HPP_BASE,6,300.000000000,7579.080649256,367,289,0,23,34,21,78,367,0,0,15,0.000000000,0.000000000,10.478047604,63.585512279,10.478047604,63.585512279,0.000000000,0.000000000,0.000000000,339.574158577,117.669784133,0.029347127,0.708535490,78,0.212534060,7279.080649256,true,COMPLETE
1.0,OP_RISK_EXTERNAL_P02_D7200,a52cf5e3a539d8949e87eb3d23b0b9ef6fa9c4038dd87d37d65f118fa0033d3b,TASK3_OPERATIONAL_POOLED_V1,RISK_EXTERNAL_P02_D7200,LOCAL_WINDOW_HPP_BASE,7,300.000000000,7482.431056729,390,320,0,26,23,21,70,390,0,0,7,0.008590644,0.000000000,5.721627107,21.980354168,5.730217751,21.980354168,0.000000000,0.000000000,0.000000000,169.779168800,57.356923288,0.031589150,0.353017429,70,0.179487179,7182.431056729,true,COMPLETE
1.0,OP_RISK_EXTERNAL_P02_D7200,a52cf5e3a539d8949e87eb3d23b0b9ef6fa9c4038dd87d37d65f118fa0033d3b,TASK3_OPERATIONAL_POOLED_V1,RISK_EXTERNAL_P02_D7200,LOCAL_WINDOW_HPP_BASE,8,300.000000000,7371.036730377,404,288,0,26,69,21,116,404,0,0,8,0.164877350,1.121418709,31.175511527,71.935674120,31.340388876,71.935674120,0.000000000,0.000000000,0.000000000,208.732828120,107.190576474,0.033217645,0.406042256,116,0.287128713,7071.036730377,true,COMPLETE
1.0,OP_RISK_EXTERNAL_P02_D7200,a52cf5e3a539d8949e87eb3d23b0b9ef6fa9c4038dd87d37d65f118fa0033d3b,TASK3_OPERATIONAL_POOLED_V1,RISK_EXTERNAL_P02_D7200,LOCAL_WINDOW_HPP_BASE,9,300.000000000,7520.177280449,430,371,0,32,6,21,59,430,0,0,5,0.544426210,3.561215091,2.625779003,7.774339683,3.170205213,8.716761412,0.000000000,0.000000000,0.000000000,121.709317264,44.126372693,0.034654244,0.263354987,59,0.137209302,7220.177280449,true,COMPLETE
1.0,OP_RISK_EXTERNAL_P02_D7200,a52cf5e3a539d8949e87eb3d23b0b9ef6fa9c4038dd87d37d65f118fa0033d3b,TASK3_OPERATIONAL_POOLED_V1,RISK_EXTERNAL_P02_D7200,LOCAL_WINDOW_HPP_BASE,10,300.000000000,7505.024458098,393,320,3,36,13,21,73,393,0,0,5,0.572902644,4.912238452,3.357845197,14.191445138,3.930747842,18.667809849,0.000000000,0.000000000,0.000000000,130.351983095,53.784244188,0.031736315,0.260834783,73,0.185750636,7205.024458098,true,COMPLETE
1.0,OP_RISK_EXTERNAL_P02_D900,c13fea5b026ecf69eb459ab293473037346921ed9fde275e61d3388ccfbd5688,TASK3_OPERATIONAL_POOLED_V1,RISK_EXTERNAL_P02_D900,LOCAL_WINDOW_HPP_BASE,1,300.000000000,1288.345484443,444,309,0,32,82,21,135,444,0,0,12,0.394843795,2.582547509,32.893314422,108.331755730,33.288158218,108.331755730,0.000000000,0.000000000,0.000000000,92.430664360,151.863479662,0.208865489,0.612524254,135,0.304054054,988.345484443,true,COMPLETE
1.0,OP_RISK_EXTERNAL_P02_D900,c13fea5b026ecf69eb459ab293473037346921ed9fde275e61d3388ccfbd5688,TASK3_OPERATIONAL_POOLED_V1,RISK_EXTERNAL_P02_D900,LOCAL_WINDOW_HPP_BASE,2,300.000000000,1249.975329341,360,297,0,31,11,21,63,360,0,0,8,0.078365059,0.513311477,3.974834652,15.392738168,4.053199711,15.470789436,0.000000000,0.000000000,0.000000000,58.871381529,51.843016856,0.174548900,0.452580361,63,0.175000000,949.975329341,true,COMPLETE
1.0,OP_RISK_EXTERNAL_P02_D900,c13fea5b026ecf69eb459ab293473037346921ed9fde275e61d3388ccfbd5688,TASK3_OPERATIONAL_POOLED_V1,RISK_EXTERNAL_P02_D900,LOCAL_WINDOW_HPP_BASE,3,300.000000000,1238.613550444,418,286,0,33,78,21,132,418,0,0,10,0.751764316,5.011263135,27.837865564,98.057129188,28.589629879,98.057129188,0.000000000,0.000000000,0.000000000,84.938912176,135.361436534,0.204529761,0.554921536,132,0.315789474,938.613550444,true,COMPLETE
1.0,OP_RISK_EXTERNAL_P02_D900,c13fea5b026ecf69eb459ab293473037346921ed9fde275e61d3388ccfbd5688,TASK3_OPERATIONAL_POOLED_V1,RISK_EXTERNAL_P02_D900,LOCAL_WINDOW_HPP_BASE,4,300.000000000,1299.803327339,405,285,0,21,78,21,120,405,0,0,12,0.226165931,1.809613070,31.238322273,103.015017102,31.464488204,103.015017102,0.000000000,0.000000000,0.000000000,92.949336689,141.714584669,0.188839758,0.588550578,120,0.296296296,999.803327339,true,COMPLETE
1.0,OP_RISK_EXTERNAL_P02_D900,c13fea5b026ecf69eb459ab293473037346921ed9fde275e61d3388ccfbd5688,TASK3_OPERATIONAL_POOLED_V1,RISK_EXTERNAL_P02_D900,LOCAL_WINDOW_HPP_BASE,5,300.000000000,1273.364903178,414,314,0,36,43,21,100,414,0,0,8,0.038881888,0.068871893,14.964543838,45.183246331,15.003425726,45.183246331,0.000000000,0.000000000,0.000000000,67.212911891,82.727668420,0.197044139,0.470519374,100,0.241545894,973.364903178,true,COMPLETE
1.0,OP_RISK_EXTERNAL_P02_D900,c13fea5b026ecf69eb459ab293473037346921ed9fde275e61d3388ccfbd5688,TASK3_OPERATIONAL_POOLED_V1,RISK_EXTERNAL_P02_D900,LOCAL_WINDOW_HPP_BASE,6,300.000000000,1234.390430450,399,335,1,36,6,21,64,399,0,0,5,0.147791573,1.513309204,1.056446861,8.139159748,1.204238434,8.159101702,0.000000000,0.000000000,0.000000000,47.300615741,43.470896689,0.195900888,0.373695148,64,0.160401003,934.390430450,true,COMPLETE
1.0,OP_RISK_EXTERNAL_P02_D900,c13fea5b026ecf69eb459ab293473037346921ed9fde275e61d3388ccfbd5688,TASK3_OPERATIONAL_POOLED_V1,RISK_EXTERNAL_P02_D900,LOCAL_WINDOW_HPP_BASE,7,300.000000000,1209.686000661,395,347,0,25,2,21,48,395,0,0,6,0.063588649,0.124710706,1.170879776,3.713094735,1.234468425,3.858365435,0.000000000,0.000000000,0.000000000,49.723536319,39.039761078,0.197897586,0.414708169,48,0.121518987,909.686000661,true,COMPLETE
1.0,OP_RISK_EXTERNAL_P02_D900,c13fea5b026ecf69eb459ab293473037346921ed9fde275e61d3388ccfbd5688,TASK3_OPERATIONAL_POOLED_V1,RISK_EXTERNAL_P02_D900,LOCAL_WINDOW_HPP_BASE,8,300.000000000,1210.910126057,395,327,1,36,10,21,68,395,0,0,6,0.300582491,2.823535654,2.106892620,13.019790250,2.407475111,16.725081330,0.000000000,0.000000000,0.000000000,50.896543005,52.235364886,0.197697529,0.414288935,68,0.172151899,910.910126057,true,COMPLETE
1.0,OP_RISK_EXTERNAL_P02_D900,c13fea5b026ecf69eb459ab293473037346921ed9fde275e61d3388ccfbd5688,TASK3_OPERATIONAL_POOLED_V1,RISK_EXTERNAL_P02_D900,LOCAL_WINDOW_HPP_BASE,9,300.000000000,1266.361025354,454,347,0,24,62,21,107,454,0,0,6,1.941896647,6.346492929,23.864774435,50.139505568,25.806671082,50.139505568,0.000000000,0.000000000,0.000000000,72.519126028,85.260722278,0.217277308,0.424989766,107,0.235682819,966.361025354,true,COMPLETE
1.0,OP_RISK_EXTERNAL_P02_D900,c13fea5b026ecf69eb459ab293473037346921ed9fde275e61d3388ccfbd5688,TASK3_OPERATIONAL_POOLED_V1,RISK_EXTERNAL_P02_D900,LOCAL_WINDOW_HPP_BASE,10,300.000000000,1266.174283958,381,309,0,32,19,21,72,381,0,0,10,0.000000000,0.000000000,6.623601697,23.918323620,6.623601697,23.918323620,0.000000000,0.000000000,0.000000000,65.063830759,63.286786617,0.182367541,0.524752856,72,0.188976378,966.174283958,true,COMPLETE
1.0,OP_SERVICE_SG_BUS_QR_10S,cdadcb34db075ece6920b1c6e8c8cef0fe52d63663efa734453e81e364ec2f5d,TASK3_OPERATIONAL_POOLED_V1,SERVICE_SG_BUS_QR_10S,LOCAL_WINDOW_HPP_BASE,1,300.000000000,331.734793775,393,349,0,26,0,18,44,393,0,0,0,0.190515917,1.166221433,0.003415211,0.000000000,0.193931128,1.166221433,0.000000000,0.000000000,0.000000000,32.012112946,32.984403251,0.717988654,0.564133943,44,0.111959288,31.734793775,true,COMPLETE
1.0,OP_SERVICE_SG_BUS_QR_10S,cdadcb34db075ece6920b1c6e8c8cef0fe52d63663efa734453e81e364ec2f5d,TASK3_OPERATIONAL_POOLED_V1,SERVICE_SG_BUS_QR_10S,LOCAL_WINDOW_HPP_BASE,2,300.000000000,336.125929073,434,377,7,36,0,14,57,434,0,0,0,0.539516196,3.937996754,0.017771817,0.000000000,0.557288013,4.004790962,0.000000000,0.000000000,0.000000000,32.375469831,35.822972780,0.782534997,0.614848927,57,0.131336406,36.125929073,true,COMPLETE
1.0,OP_SERVICE_SG_BUS_QR_10S,cdadcb34db075ece6920b1c6e8c8cef0fe52d63663efa734453e81e364ec2f5d,TASK3_OPERATIONAL_POOLED_V1,SERVICE_SG_BUS_QR_10S,LOCAL_WINDOW_HPP_BASE,3,300.000000000,331.101013096,426,374,0,36,0,16,52,426,0,0,0,0.758129240,5.778117463,0.012351421,0.000000000,0.770480661,5.778117463,0.000000000,0.000000000,0.000000000,32.588662479,37.596299281,0.779767527,0.612674486,52,0.122065728,31.101013096,true,COMPLETE
1.0,OP_SERVICE_SG_BUS_QR_10S,cdadcb34db075ece6920b1c6e8c8cef0fe52d63663efa734453e81e364ec2f5d,TASK3_OPERATIONAL_POOLED_V1,SERVICE_SG_BUS_QR_10S,LOCAL_WINDOW_HPP_BASE,4,300.000000000,332.545602241,396,344,4,36,0,12,52,396,0,0,0,0.235270359,2.061964217,0.002921271,0.000000000,0.238191630,2.061964217,0.000000000,0.000000000,0.000000000,32.056373448,33.880146035,0.721705530,0.567054345,52,0.131313131,32.545602241,true,COMPLETE
1.0,OP_SERVICE_SG_BUS_QR_10S,cdadcb34db075ece6920b1c6e8c8cef0fe52d63663efa734453e81e364ec2f5d,TASK3_OPERATIONAL_POOLED_V1,SERVICE_SG_BUS_QR_10S,LOCAL_WINDOW_HPP_BASE,5,300.000000000,329.849278967,375,336,0,28,0,11,39,375,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,31.818181818,31.818181818,0.689019931,0.541372803,39,0.104000000,29.849278967,true,COMPLETE
1.0,OP_SERVICE_SG_BUS_QR_10S,cdadcb34db075ece6920b1c6e8c8cef0fe52d63663efa734453e81e364ec2f5d,TASK3_OPERATIONAL_POOLED_V1,SERVICE_SG_BUS_QR_10S,LOCAL_WINDOW_HPP_BASE,6,300.000000000,331.255822838,392,348,0,31,0,13,44,392,0,0,0,0.035612850,0.000000000,0.000178874,0.000000000,0.035791724,0.000000000,0.000000000,0.000000000,0.000000000,31.853973542,31.818181818,0.717197227,0.563512107,44,0.112244898,31.255822838,true,COMPLETE
1.0,OP_SERVICE_SG_BUS_QR_10S,cdadcb34db075ece6920b1c6e8c8cef0fe52d63663efa734453e81e364ec2f5d,TASK3_OPERATIONAL_POOLED_V1,SERVICE_SG_BUS_QR_10S,LOCAL_WINDOW_HPP_BASE,7,300.000000000,331.465764591,422,383,0,24,0,15,39,422,0,0,0,0.827566440,4.745920614,0.001686474,0.000000000,0.829252914,4.745920614,0.000000000,0.000000000,0.000000000,32.647434732,36.564102432,0.771595752,0.606253805,39,0.092417062,31.465764591,true,COMPLETE
1.0,OP_SERVICE_SG_BUS_QR_10S,cdadcb34db075ece6920b1c6e8c8cef0fe52d63663efa734453e81e364ec2f5d,TASK3_OPERATIONAL_POOLED_V1,SERVICE_SG_BUS_QR_10S,LOCAL_WINDOW_HPP_BASE,8,300.000000000,330.618208587,413,367,0,34,0,12,46,413,0,0,0,0.197904783,1.236772163,0.056901800,0.000000000,0.254806583,1.933357759,0.000000000,0.000000000,0.000000000,32.072988401,33.751539577,0.757075756,0.594845237,46,0.111380145,30.618208587,true,COMPLETE
1.0,OP_SERVICE_SG_BUS_QR_10S,cdadcb34db075ece6920b1c6e8c8cef0fe52d63663efa734453e81e364ec2f5d,TASK3_OPERATIONAL_POOLED_V1,SERVICE_SG_BUS_QR_10S,LOCAL_WINDOW_HPP_BASE,9,300.000000000,331.180762200,414,363,0,31,0,20,51,414,0,0,0,0.638884036,4.205644464,0.001940366,0.000000000,0.640824402,4.205644464,0.000000000,0.000000000,0.000000000,32.459006220,36.023826282,0.757619764,0.595272672,51,0.123188406,31.180762200,true,COMPLETE
1.0,OP_SERVICE_SG_BUS_QR_10S,cdadcb34db075ece6920b1c6e8c8cef0fe52d63663efa734453e81e364ec2f5d,TASK3_OPERATIONAL_POOLED_V1,SERVICE_SG_BUS_QR_10S,LOCAL_WINDOW_HPP_BASE,10,300.000000000,331.350363348,415,379,0,27,0,9,36,415,0,0,0,0.201041983,1.672744637,0.012479123,0.000000000,0.213521106,1.672744637,0.000000000,0.000000000,0.000000000,32.031702924,33.490926455,0.759061040,0.596405103,36,0.086746988,31.350363348,true,COMPLETE
1.0,OP_SERVICE_SG_TRAIN_KIOSK_24S,51c5171980db0f51dcf80799c0bda16b31f16b5b9c0c5622e341254eb6b712d1,TASK3_OPERATIONAL_POOLED_V1,SERVICE_SG_TRAIN_KIOSK_24S,LOCAL_WINDOW_HPP_BASE,1,300.000000000,492.115384168,397,228,0,30,118,21,169,397,0,0,0,0.084593570,0.427162969,72.378556953,138.489950341,72.463150523,138.489950341,0.000000000,0.000000000,0.000000000,118.281332341,184.308132159,0.488922046,0.921967287,169,0.425692695,192.115384168,true,COMPLETE
1.0,OP_SERVICE_SG_TRAIN_KIOSK_24S,51c5171980db0f51dcf80799c0bda16b31f16b5b9c0c5622e341254eb6b712d1,TASK3_OPERATIONAL_POOLED_V1,SERVICE_SG_TRAIN_KIOSK_24S,LOCAL_WINDOW_HPP_BASE,2,300.000000000,532.790295745,433,228,0,29,155,21,205,433,0,0,0,0.643623179,3.552696508,94.430506781,180.980610125,95.074129960,180.980610125,0.000000000,0.000000000,0.000000000,140.892311778,226.798791943,0.492546964,0.928802846,205,0.473441109,232.790295745,true,COMPLETE
1.0,OP_SERVICE_SG_TRAIN_KIOSK_24S,51c5171980db0f51dcf80799c0bda16b31f16b5b9c0c5622e341254eb6b712d1,TASK3_OPERATIONAL_POOLED_V1,SERVICE_SG_TRAIN_KIOSK_24S,LOCAL_WINDOW_HPP_BASE,3,300.000000000,513.362808245,416,231,0,36,128,21,185,416,0,0,0,0.074270340,0.292122487,79.724302700,156.680596830,79.798573040,156.680596830,0.000000000,0.000000000,0.000000000,125.616754858,202.498778648,0.491117019,0.926106379,185,0.444711538,213.362808245,true,COMPLETE
1.0,OP_SERVICE_SG_TRAIN_KIOSK_24S,51c5171980db0f51dcf80799c0bda16b31f16b5b9c0c5622e341254eb6b712d1,TASK3_OPERATIONAL_POOLED_V1,SERVICE_SG_TRAIN_KIOSK_24S,LOCAL_WINDOW_HPP_BASE,4,300.000000000,504.244600201,404,231,0,29,123,21,173,404,0,0,0,0.236875980,2.240784603,73.318283478,151.822553541,73.555159458,151.822553541,0.000000000,0.000000000,0.000000000,119.373341276,197.640735359,0.485574828,0.915655389,173,0.428217822,204.244600201,true,COMPLETE
1.0,OP_SERVICE_SG_TRAIN_KIOSK_24S,51c5171980db0f51dcf80799c0bda16b31f16b5b9c0c5622e341254eb6b712d1,TASK3_OPERATIONAL_POOLED_V1,SERVICE_SG_TRAIN_KIOSK_24S,LOCAL_WINDOW_HPP_BASE,5,300.000000000,567.635874189,460,224,0,32,183,21,236,460,0,0,0,2.153261736,8.274731730,106.875880760,211.599535928,109.029142496,211.599535928,0.000000000,0.000000000,0.000000000,154.847324314,257.417717746,0.491138583,0.926147042,236,0.513043478,267.635874189,true,COMPLETE
1.0,OP_SERVICE_SG_TRAIN_KIOSK_24S,51c5171980db0f51dcf80799c0bda16b31f16b5b9c0c5622e341254eb6b712d1,TASK3_OPERATIONAL_POOLED_V1,SERVICE_SG_TRAIN_KIOSK_24S,LOCAL_WINDOW_HPP_BASE,6,300.000000000,505.900615706,407,231,0,27,128,21,176,407,0,0,0,0.561282459,3.872587960,82.898600793,153.563438082,83.459883253,153.882607576,0.000000000,0.000000000,0.000000000,129.278065071,199.700789394,0.487579297,0.919435246,176,0.432432432,205.900615706,true,COMPLETE
1.0,OP_SERVICE_SG_TRAIN_KIOSK_24S,51c5171980db0f51dcf80799c0bda16b31f16b5b9c0c5622e341254eb6b712d1,TASK3_OPERATIONAL_POOLED_V1,SERVICE_SG_TRAIN_KIOSK_24S,LOCAL_WINDOW_HPP_BASE,7,300.000000000,535.090200516,431,226,0,32,152,21,205,431,0,0,0,0.382983192,2.706763142,97.510856407,179.543688593,97.893839599,179.543688593,0.000000000,0.000000000,0.000000000,143.712021417,225.361870411,0.488164651,0.920539057,205,0.475638051,235.090200516,true,COMPLETE
1.0,OP_SERVICE_SG_TRAIN_KIOSK_24S,51c5171980db0f51dcf80799c0bda16b31f16b5b9c0c5622e341254eb6b712d1,TASK3_OPERATIONAL_POOLED_V1,SERVICE_SG_TRAIN_KIOSK_24S,LOCAL_WINDOW_HPP_BASE,8,300.000000000,509.204894181,405,228,0,33,123,21,177,405,0,0,0,0.018296343,0.000000000,75.353834106,151.732535594,75.372130449,151.732535594,0.000000000,0.000000000,0.000000000,121.190312267,197.550717412,0.482034930,0.908980153,177,0.437037037,209.204894181,true,COMPLETE
1.0,OP_SERVICE_SG_TRAIN_KIOSK_24S,51c5171980db0f51dcf80799c0bda16b31f16b5b9c0c5622e341254eb6b712d1,TASK3_OPERATIONAL_POOLED_V1,SERVICE_SG_TRAIN_KIOSK_24S,LOCAL_WINDOW_HPP_BASE,9,300.000000000,511.015627384,409,231,0,33,124,21,178,409,0,0,0,0.437144646,3.439776425,73.807624050,153.752071474,74.244768696,153.752071474,0.000000000,0.000000000,0.000000000,120.062950514,199.570253292,0.485070856,0.914705043,178,0.435207824,211.015627384,true,COMPLETE
1.0,OP_SERVICE_SG_TRAIN_KIOSK_24S,51c5171980db0f51dcf80799c0bda16b31f16b5b9c0c5622e341254eb6b712d1,TASK3_OPERATIONAL_POOLED_V1,SERVICE_SG_TRAIN_KIOSK_24S,LOCAL_WINDOW_HPP_BASE,10,300.000000000,516.527572291,419,229,0,29,140,21,190,419,0,0,0,0.539471060,3.678894010,90.177755005,170.191431218,90.717226065,170.191431218,0.000000000,0.000000000,0.000000000,136.535407883,216.009613036,0.491627955,0.927069858,190,0.453460621,216.527572291,true,COMPLETE
1.0,OP_SERVICE_SG_TRAIN_MANUAL_45S,88894cc6b5bcffbcc8c95ec7e0983d6a47022176b31e1355d4dcf9721a960fe4,TASK3_OPERATIONAL_POOLED_V1,SERVICE_SG_TRAIN_MANUAL_45S,LOCAL_WINDOW_HPP_BASE,1,300.000000000,840.886943522,373,117,0,30,205,21,256,373,0,0,0,0.071671363,0.000000000,237.678842121,448.307412596,237.750513484,448.307412596,0.000000000,0.000000000,0.000000000,304.568695302,515.125594414,0.268835909,0.950526965,256,0.686327078,540.886943522,true,COMPLETE
1.0,OP_SERVICE_SG_TRAIN_MANUAL_45S,88894cc6b5bcffbcc8c95ec7e0983d6a47022176b31e1355d4dcf9721a960fe4,TASK3_OPERATIONAL_POOLED_V1,SERVICE_SG_TRAIN_MANUAL_45S,LOCAL_WINDOW_HPP_BASE,2,300.000000000,979.519373428,434,114,0,24,275,21,320,434,0,0,0,0.505654147,3.853347597,305.437245767,587.424679830,305.942899914,587.424679830,0.032258065,0.000000000,0.000000000,372.761081732,654.242861648,0.268529965,0.949445233,320,0.737327189,679.519373428,true,COMPLETE
1.0,OP_SERVICE_SG_TRAIN_MANUAL_45S,88894cc6b5bcffbcc8c95ec7e0983d6a47022176b31e1355d4dcf9721a960fe4,TASK3_OPERATIONAL_POOLED_V1,SERVICE_SG_TRAIN_MANUAL_45S,LOCAL_WINDOW_HPP_BASE,3,300.000000000,882.951074927,386,116,0,23,226,21,270,386,0,0,0,0.013041533,0.000000000,249.934876236,490.211326181,249.947917770,490.211326181,0.000000000,0.000000000,0.000000000,316.766099588,557.029507999,0.264951706,0.936793533,270,0.699481865,582.951074927,true,COMPLETE
