schema_version,study_id,pairing_group_id,arrival_level_id,input_sample_id,replication_id,scenario_ids,master_seed,arrival_seed,service_seed,routing_seed,tie_seed
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,CRN_BASE_R028,MLE_BASE,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,28,PEAK_DURATION_S36_I21_T300|PEAK_DURATION_S36_I21_T900|PEAK_DURATION_S36_I21_T1800|PEAK_DURATION_S36_I21_T3600|PEAK_DURATION_S36_I21_T7200|PEAK_DURATION_S30_I18_T300|PEAK_DURATION_S30_I18_T900|PEAK_DURATION_S30_I18_T1800|PEAK_DURATION_S30_I18_T3600|PEAK_DURATION_S30_I18_T7200|PEAK_DURATION_S29_I17_T300|PEAK_DURATION_S29_I17_T900|PEAK_DURATION_S29_I17_T1800|PEAK_DURATION_S29_I17_T3600|PEAK_DURATION_S29_I17_T7200|PEAK_DURATION_S28_I16_T300|PEAK_DURATION_S28_I16_T900|PEAK_DURATION_S28_I16_T1800|PEAK_DURATION_S28_I16_T3600|PEAK_DURATION_S28_I16_T7200,202607290000,202609290281,202609290282,202609290283,202609290284
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,CRN_BASE_R029,MLE_BASE,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,29,PEAK_DURATION_S36_I21_T300|PEAK_DURATION_S36_I21_T900|PEAK_DURATION_S36_I21_T1800|PEAK_DURATION_S36_I21_T3600|PEAK_DURATION_S36_I21_T7200|PEAK_DURATION_S30_I18_T300|PEAK_DURATION_S30_I18_T900|PEAK_DURATION_S30_I18_T1800|PEAK_DURATION_S30_I18_T3600|PEAK_DURATION_S30_I18_T7200|PEAK_DURATION_S29_I17_T300|PEAK_DURATION_S29_I17_T900|PEAK_DURATION_S29_I17_T1800|PEAK_DURATION_S29_I17_T3600|PEAK_DURATION_S29_I17_T7200|PEAK_DURATION_S28_I16_T300|PEAK_DURATION_S28_I16_T900|PEAK_DURATION_S28_I16_T1800|PEAK_DURATION_S28_I16_T3600|PEAK_DURATION_S28_I16_T7200,202607290000,202609290291,202609290292,202609290293,202609290294
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,CRN_BASE_R030,MLE_BASE,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,30,PEAK_DURATION_S36_I21_T300|PEAK_DURATION_S36_I21_T900|PEAK_DURATION_S36_I21_T1800|PEAK_DURATION_S36_I21_T3600|PEAK_DURATION_S36_I21_T7200|PEAK_DURATION_S30_I18_T300|PEAK_DURATION_S30_I18_T900|PEAK_DURATION_S30_I18_T1800|PEAK_DURATION_S30_I18_T3600|PEAK_DURATION_S30_I18_T7200|PEAK_DURATION_S29_I17_T300|PEAK_DURATION_S29_I17_T900|PEAK_DURATION_S29_I17_T1800|PEAK_DURATION_S29_I17_T3600|PEAK_DURATION_S29_I17_T7200|PEAK_DURATION_S28_I16_T300|PEAK_DURATION_S28_I16_T900|PEAK_DURATION_S28_I16_T1800|PEAK_DURATION_S28_I16_T3600|PEAK_DURATION_S28_I16_T7200,202607290000,202609290301,202609290302,202609290303,202609290304
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,CRN_BASE_R031,MLE_BASE,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,31,PEAK_DURATION_S36_I21_T300|PEAK_DURATION_S36_I21_T900|PEAK_DURATION_S36_I21_T1800|PEAK_DURATION_S36_I21_T3600|PEAK_DURATION_S36_I21_T7200|PEAK_DURATION_S30_I18_T300|PEAK_DURATION_S30_I18_T900|PEAK_DURATION_S30_I18_T1800|PEAK_DURATION_S30_I18_T3600|PEAK_DURATION_S30_I18_T7200|PEAK_DURATION_S29_I17_T300|PEAK_DURATION_S29_I17_T900|PEAK_DURATION_S29_I17_T1800|PEAK_DURATION_S29_I17_T3600|PEAK_DURATION_S29_I17_T7200|PEAK_DURATION_S28_I16_T300|PEAK_DURATION_S28_I16_T900|PEAK_DURATION_S28_I16_T1800|PEAK_DURATION_S28_I16_T3600|PEAK_DURATION_S28_I16_T7200,202607290000,202609290311,202609290312,202609290313,202609290314
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,CRN_BASE_R032,MLE_BASE,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,32,PEAK_DURATION_S36_I21_T300|PEAK_DURATION_S36_I21_T900|PEAK_DURATION_S36_I21_T1800|PEAK_DURATION_S36_I21_T3600|PEAK_DURATION_S36_I21_T7200|PEAK_DURATION_S30_I18_T300|PEAK_DURATION_S30_I18_T900|PEAK_DURATION_S30_I18_T1800|PEAK_DURATION_S30_I18_T3600|PEAK_DURATION_S30_I18_T7200|PEAK_DURATION_S29_I17_T300|PEAK_DURATION_S29_I17_T900|PEAK_DURATION_S29_I17_T1800|PEAK_DURATION_S29_I17_T3600|PEAK_DURATION_S29_I17_T7200|PEAK_DURATION_S28_I16_T300|PEAK_DURATION_S28_I16_T900|PEAK_DURATION_S28_I16_T1800|PEAK_DURATION_S28_I16_T3600|PEAK_DURATION_S28_I16_T7200,202607290000,202609290321,202609290322,202609290323,202609290324
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,CRN_BASE_R033,MLE_BASE,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,33,PEAK_DURATION_S36_I21_T300|PEAK_DURATION_S36_I21_T900|PEAK_DURATION_S36_I21_T1800|PEAK_DURATION_S36_I21_T3600|PEAK_DURATION_S36_I21_T7200|PEAK_DURATION_S30_I18_T300|PEAK_DURATION_S30_I18_T900|PEAK_DURATION_S30_I18_T1800|PEAK_DURATION_S30_I18_T3600|PEAK_DURATION_S30_I18_T7200|PEAK_DURATION_S29_I17_T300|PEAK_DURATION_S29_I17_T900|PEAK_DURATION_S29_I17_T1800|PEAK_DURATION_S29_I17_T3600|PEAK_DURATION_S29_I17_T7200|PEAK_DURATION_S28_I16_T300|PEAK_DURATION_S28_I16_T900|PEAK_DURATION_S28_I16_T1800|PEAK_DURATION_S28_I16_T3600|PEAK_DURATION_S28_I16_T7200,202607290000,202609290331,202609290332,202609290333,202609290334
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,CRN_BASE_R034,MLE_BASE,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,34,PEAK_DURATION_S36_I21_T300|PEAK_DURATION_S36_I21_T900|PEAK_DURATION_S36_I21_T1800|PEAK_DURATION_S36_I21_T3600|PEAK_DURATION_S36_I21_T7200|PEAK_DURATION_S30_I18_T300|PEAK_DURATION_S30_I18_T900|PEAK_DURATION_S30_I18_T1800|PEAK_DURATION_S30_I18_T3600|PEAK_DURATION_S30_I18_T7200|PEAK_DURATION_S29_I17_T300|PEAK_DURATION_S29_I17_T900|PEAK_DURATION_S29_I17_T1800|PEAK_DURATION_S29_I17_T3600|PEAK_DURATION_S29_I17_T7200|PEAK_DURATION_S28_I16_T300|PEAK_DURATION_S28_I16_T900|PEAK_DURATION_S28_I16_T1800|PEAK_DURATION_S28_I16_T3600|PEAK_DURATION_S28_I16_T7200,202607290000,202609290341,202609290342,202609290343,202609290344
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,CRN_BASE_R035,MLE_BASE,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,35,PEAK_DURATION_S36_I21_T300|PEAK_DURATION_S36_I21_T900|PEAK_DURATION_S36_I21_T1800|PEAK_DURATION_S36_I21_T3600|PEAK_DURATION_S36_I21_T7200|PEAK_DURATION_S30_I18_T300|PEAK_DURATION_S30_I18_T900|PEAK_DURATION_S30_I18_T1800|PEAK_DURATION_S30_I18_T3600|PEAK_DURATION_S30_I18_T7200|PEAK_DURATION_S29_I17_T300|PEAK_DURATION_S29_I17_T900|PEAK_DURATION_S29_I17_T1800|PEAK_DURATION_S29_I17_T3600|PEAK_DURATION_S29_I17_T7200|PEAK_DURATION_S28_I16_T300|PEAK_DURATION_S28_I16_T900|PEAK_DURATION_S28_I16_T1800|PEAK_DURATION_S28_I16_T3600|PEAK_DURATION_S28_I16_T7200,202607290000,202609290351,202609290352,202609290353,202609290354
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,CRN_BASE_R036,MLE_BASE,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,PEAK_DURATION_S36_I21_T300|PEAK_DURATION_S36_I21_T900|PEAK_DURATION_S36_I21_T1800|PEAK_DURATION_S36_I21_T3600|PEAK_DURATION_S36_I21_T7200|PEAK_DURATION_S30_I18_T300|PEAK_DURATION_S30_I18_T900|PEAK_DURATION_S30_I18_T1800|PEAK_DURATION_S30_I18_T3600|PEAK_DURATION_S30_I18_T7200|PEAK_DURATION_S29_I17_T300|PEAK_DURATION_S29_I17_T900|PEAK_DURATION_S29_I17_T1800|PEAK_DURATION_S29_I17_T3600|PEAK_DURATION_S29_I17_T7200|PEAK_DURATION_S28_I16_T300|PEAK_DURATION_S28_I16_T900|PEAK_DURATION_S28_I16_T1800|PEAK_DURATION_S28_I16_T3600|PEAK_DURATION_S28_I16_T7200,202607290000,202609290361,202609290362,202609290363,202609290364
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,CRN_BASE_R037,MLE_BASE,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,37,PEAK_DURATION_S36_I21_T300|PEAK_DURATION_S36_I21_T900|PEAK_DURATION_S36_I21_T1800|PEAK_DURATION_S36_I21_T3600|PEAK_DURATION_S36_I21_T7200|PEAK_DURATION_S30_I18_T300|PEAK_DURATION_S30_I18_T900|PEAK_DURATION_S30_I18_T1800|PEAK_DURATION_S30_I18_T3600|PEAK_DURATION_S30_I18_T7200|PEAK_DURATION_S29_I17_T300|PEAK_DURATION_S29_I17_T900|PEAK_DURATION_S29_I17_T1800|PEAK_DURATION_S29_I17_T3600|PEAK_DURATION_S29_I17_T7200|PEAK_DURATION_S28_I16_T300|PEAK_DURATION_S28_I16_T900|PEAK_DURATION_S28_I16_T1800|PEAK_DURATION_S28_I16_T3600|PEAK_DURATION_S28_I16_T7200,202607290000,202609290371,202609290372,202609290373,202609290374
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,CRN_BASE_R038,MLE_BASE,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,38,PEAK_DURATION_S36_I21_T300|PEAK_DURATION_S36_I21_T900|PEAK_DURATION_S36_I21_T1800|PEAK_DURATION_S36_I21_T3600|PEAK_DURATION_S36_I21_T7200|PEAK_DURATION_S30_I18_T300|PEAK_DURATION_S30_I18_T900|PEAK_DURATION_S30_I18_T1800|PEAK_DURATION_S30_I18_T3600|PEAK_DURATION_S30_I18_T7200|PEAK_DURATION_S29_I17_T300|PEAK_DURATION_S29_I17_T900|PEAK_DURATION_S29_I17_T1800|PEAK_DURATION_S29_I17_T3600|PEAK_DURATION_S29_I17_T7200|PEAK_DURATION_S28_I16_T300|PEAK_DURATION_S28_I16_T900|PEAK_DURATION_S28_I16_T1800|PEAK_DURATION_S28_I16_T3600|PEAK_DURATION_S28_I16_T7200,202607290000,202609290381,202609290382,202609290383,202609290384
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,CRN_BASE_R039,MLE_BASE,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,39,PEAK_DURATION_S36_I21_T300|PEAK_DURATION_S36_I21_T900|PEAK_DURATION_S36_I21_T1800|PEAK_DURATION_S36_I21_T3600|PEAK_DURATION_S36_I21_T7200|PEAK_DURATION_S30_I18_T300|PEAK_DURATION_S30_I18_T900|PEAK_DURATION_S30_I18_T1800|PEAK_DURATION_S30_I18_T3600|PEAK_DURATION_S30_I18_T7200|PEAK_DURATION_S29_I17_T300|PEAK_DURATION_S29_I17_T900|PEAK_DURATION_S29_I17_T1800|PEAK_DURATION_S29_I17_T3600|PEAK_DURATION_S29_I17_T7200|PEAK_DURATION_S28_I16_T300|PEAK_DURATION_S28_I16_T900|PEAK_DURATION_S28_I16_T1800|PEAK_DURATION_S28_I16_T3600|PEAK_DURATION_S28_I16_T7200,202607290000,202609290391,202609290392,202609290393,202609290394
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,CRN_BASE_R040,MLE_BASE,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,40,PEAK_DURATION_S36_I21_T300|PEAK_DURATION_S36_I21_T900|PEAK_DURATION_S36_I21_T1800|PEAK_DURATION_S36_I21_T3600|PEAK_DURATION_S36_I21_T7200|PEAK_DURATION_S30_I18_T300|PEAK_DURATION_S30_I18_T900|PEAK_DURATION_S30_I18_T1800|PEAK_DURATION_S30_I18_T3600|PEAK_DURATION_S30_I18_T7200|PEAK_DURATION_S29_I17_T300|PEAK_DURATION_S29_I17_T900|PEAK_DURATION_S29_I17_T1800|PEAK_DURATION_S29_I17_T3600|PEAK_DURATION_S29_I17_T7200|PEAK_DURATION_S28_I16_T300|PEAK_DURATION_S28_I16_T900|PEAK_DURATION_S28_I16_T1800|PEAK_DURATION_S28_I16_T3600|PEAK_DURATION_S28_I16_T7200,202607290000,202609290401,202609290402,202609290403,202609290404
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,CRN_BASE_R041,MLE_BASE,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,41,PEAK_DURATION_S36_I21_T300|PEAK_DURATION_S36_I21_T900|PEAK_DURATION_S36_I21_T1800|PEAK_DURATION_S36_I21_T3600|PEAK_DURATION_S36_I21_T7200|PEAK_DURATION_S30_I18_T300|PEAK_DURATION_S30_I18_T900|PEAK_DURATION_S30_I18_T1800|PEAK_DURATION_S30_I18_T3600|PEAK_DURATION_S30_I18_T7200|PEAK_DURATION_S29_I17_T300|PEAK_DURATION_S29_I17_T900|PEAK_DURATION_S29_I17_T1800|PEAK_DURATION_S29_I17_T3600|PEAK_DURATION_S29_I17_T7200|PEAK_DURATION_S28_I16_T300|PEAK_DURATION_S28_I16_T900|PEAK_DURATION_S28_I16_T1800|PEAK_DURATION_S28_I16_T3600|PEAK_DURATION_S28_I16_T7200,202607290000,202609290411,202609290412,202609290413,202609290414
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,CRN_BASE_R042,MLE_BASE,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,42,PEAK_DURATION_S36_I21_T300|PEAK_DURATION_S36_I21_T900|PEAK_DURATION_S36_I21_T1800|PEAK_DURATION_S36_I21_T3600|PEAK_DURATION_S36_I21_T7200|PEAK_DURATION_S30_I18_T300|PEAK_DURATION_S30_I18_T900|PEAK_DURATION_S30_I18_T1800|PEAK_DURATION_S30_I18_T3600|PEAK_DURATION_S30_I18_T7200|PEAK_DURATION_S29_I17_T300|PEAK_DURATION_S29_I17_T900|PEAK_DURATION_S29_I17_T1800|PEAK_DURATION_S29_I17_T3600|PEAK_DURATION_S29_I17_T7200|PEAK_DURATION_S28_I16_T300|PEAK_DURATION_S28_I16_T900|PEAK_DURATION_S28_I16_T1800|PEAK_DURATION_S28_I16_T3600|PEAK_DURATION_S28_I16_T7200,202607290000,202609290421,202609290422,202609290423,202609290424
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,CRN_BASE_R043,MLE_BASE,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,43,PEAK_DURATION_S36_I21_T300|PEAK_DURATION_S36_I21_T900|PEAK_DURATION_S36_I21_T1800|PEAK_DURATION_S36_I21_T3600|PEAK_DURATION_S36_I21_T7200|PEAK_DURATION_S30_I18_T300|PEAK_DURATION_S30_I18_T900|PEAK_DURATION_S30_I18_T1800|PEAK_DURATION_S30_I18_T3600|PEAK_DURATION_S30_I18_T7200|PEAK_DURATION_S29_I17_T300|PEAK_DURATION_S29_I17_T900|PEAK_DURATION_S29_I17_T1800|PEAK_DURATION_S29_I17_T3600|PEAK_DURATION_S29_I17_T7200|PEAK_DURATION_S28_I16_T300|PEAK_DURATION_S28_I16_T900|PEAK_DURATION_S28_I16_T1800|PEAK_DURATION_S28_I16_T3600|PEAK_DURATION_S28_I16_T7200,202607290000,202609290431,202609290432,202609290433,202609290434
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,CRN_BASE_R044,MLE_BASE,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,44,PEAK_DURATION_S36_I21_T300|PEAK_DURATION_S36_I21_T900|PEAK_DURATION_S36_I21_T1800|PEAK_DURATION_S36_I21_T3600|PEAK_DURATION_S36_I21_T7200|PEAK_DURATION_S30_I18_T300|PEAK_DURATION_S30_I18_T900|PEAK_DURATION_S30_I18_T1800|PEAK_DURATION_S30_I18_T3600|PEAK_DURATION_S30_I18_T7200|PEAK_DURATION_S29_I17_T300|PEAK_DURATION_S29_I17_T900|PEAK_DURATION_S29_I17_T1800|PEAK_DURATION_S29_I17_T3600|PEAK_DURATION_S29_I17_T7200|PEAK_DURATION_S28_I16_T300|PEAK_DURATION_S28_I16_T900|PEAK_DURATION_S28_I16_T1800|PEAK_DURATION_S28_I16_T3600|PEAK_DURATION_S28_I16_T7200,202607290000,202609290441,202609290442,202609290443,202609290444
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,CRN_BASE_R045,MLE_BASE,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,45,PEAK_DURATION_S36_I21_T300|PEAK_DURATION_S36_I21_T900|PEAK_DURATION_S36_I21_T1800|PEAK_DURATION_S36_I21_T3600|PEAK_DURATION_S36_I21_T7200|PEAK_DURATION_S30_I18_T300|PEAK_DURATION_S30_I18_T900|PEAK_DURATION_S30_I18_T1800|PEAK_DURATION_S30_I18_T3600|PEAK_DURATION_S30_I18_T7200|PEAK_DURATION_S29_I17_T300|PEAK_DURATION_S29_I17_T900|PEAK_DURATION_S29_I17_T1800|PEAK_DURATION_S29_I17_T3600|PEAK_DURATION_S29_I17_T7200|PEAK_DURATION_S28_I16_T300|PEAK_DURATION_S28_I16_T900|PEAK_DURATION_S28_I16_T1800|PEAK_DURATION_S28_I16_T3600|PEAK_DURATION_S28_I16_T7200,202607290000,202609290451,202609290452,202609290453,202609290454
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,CRN_BASE_R046,MLE_BASE,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,46,PEAK_DURATION_S36_I21_T300|PEAK_DURATION_S36_I21_T900|PEAK_DURATION_S36_I21_T1800|PEAK_DURATION_S36_I21_T3600|PEAK_DURATION_S36_I21_T7200|PEAK_DURATION_S30_I18_T300|PEAK_DURATION_S30_I18_T900|PEAK_DURATION_S30_I18_T1800|PEAK_DURATION_S30_I18_T3600|PEAK_DURATION_S30_I18_T7200|PEAK_DURATION_S29_I17_T300|PEAK_DURATION_S29_I17_T900|PEAK_DURATION_S29_I17_T1800|PEAK_DURATION_S29_I17_T3600|PEAK_DURATION_S29_I17_T7200|PEAK_DURATION_S28_I16_T300|PEAK_DURATION_S28_I16_T900|PEAK_DURATION_S28_I16_T1800|PEAK_DURATION_S28_I16_T3600|PEAK_DURATION_S28_I16_T7200,202607290000,202609290461,202609290462,202609290463,202609290464
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,CRN_BASE_R047,MLE_BASE,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,47,PEAK_DURATION_S36_I21_T300|PEAK_DURATION_S36_I21_T900|PEAK_DURATION_S36_I21_T1800|PEAK_DURATION_S36_I21_T3600|PEAK_DURATION_S36_I21_T7200|PEAK_DURATION_S30_I18_T300|PEAK_DURATION_S30_I18_T900|PEAK_DURATION_S30_I18_T1800|PEAK_DURATION_S30_I18_T3600|PEAK_DURATION_S30_I18_T7200|PEAK_DURATION_S29_I17_T300|PEAK_DURATION_S29_I17_T900|PEAK_DURATION_S29_I17_T1800|PEAK_DURATION_S29_I17_T3600|PEAK_DURATION_S29_I17_T7200|PEAK_DURATION_S28_I16_T300|PEAK_DURATION_S28_I16_T900|PEAK_DURATION_S28_I16_T1800|PEAK_DURATION_S28_I16_T3600|PEAK_DURATION_S28_I16_T7200,202607290000,202609290471,202609290472,202609290473,202609290474
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,CRN_BASE_R048,MLE_BASE,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,48,PEAK_DURATION_S36_I21_T300|PEAK_DURATION_S36_I21_T900|PEAK_DURATION_S36_I21_T1800|PEAK_DURATION_S36_I21_T3600|PEAK_DURATION_S36_I21_T7200|PEAK_DURATION_S30_I18_T300|PEAK_DURATION_S30_I18_T900|PEAK_DURATION_S30_I18_T1800|PEAK_DURATION_S30_I18_T3600|PEAK_DURATION_S30_I18_T7200|PEAK_DURATION_S29_I17_T300|PEAK_DURATION_S29_I17_T900|PEAK_DURATION_S29_I17_T1800|PEAK_DURATION_S29_I17_T3600|PEAK_DURATION_S29_I17_T7200|PEAK_DURATION_S28_I16_T300|PEAK_DURATION_S28_I16_T900|PEAK_DURATION_S28_I16_T1800|PEAK_DURATION_S28_I16_T3600|PEAK_DURATION_S28_I16_T7200,202607290000,202609290481,202609290482,202609290483,202609290484
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,CRN_BASE_R049,MLE_BASE,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,49,PEAK_DURATION_S36_I21_T300|PEAK_DURATION_S36_I21_T900|PEAK_DURATION_S36_I21_T1800|PEAK_DURATION_S36_I21_T3600|PEAK_DURATION_S36_I21_T7200|PEAK_DURATION_S30_I18_T300|PEAK_DURATION_S30_I18_T900|PEAK_DURATION_S30_I18_T1800|PEAK_DURATION_S30_I18_T3600|PEAK_DURATION_S30_I18_T7200|PEAK_DURATION_S29_I17_T300|PEAK_DURATION_S29_I17_T900|PEAK_DURATION_S29_I17_T1800|PEAK_DURATION_S29_I17_T3600|PEAK_DURATION_S29_I17_T7200|PEAK_DURATION_S28_I16_T300|PEAK_DURATION_S28_I16_T900|PEAK_DURATION_S28_I16_T1800|PEAK_DURATION_S28_I16_T3600|PEAK_DURATION_S28_I16_T7200,202607290000,202609290491,202609290492,202609290493,202609290494
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,CRN_BASE_R050,MLE_BASE,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,50,PEAK_DURATION_S36_I21_T300|PEAK_DURATION_S36_I21_T900|PEAK_DURATION_S36_I21_T1800|PEAK_DURATION_S36_I21_T3600|PEAK_DURATION_S36_I21_T7200|PEAK_DURATION_S30_I18_T300|PEAK_DURATION_S30_I18_T900|PEAK_DURATION_S30_I18_T1800|PEAK_DURATION_S30_I18_T3600|PEAK_DURATION_S30_I18_T7200|PEAK_DURATION_S29_I17_T300|PEAK_DURATION_S29_I17_T900|PEAK_DURATION_S29_I17_T1800|PEAK_DURATION_S29_I17_T3600|PEAK_DURATION_S29_I17_T7200|PEAK_DURATION_S28_I16_T300|PEAK_DURATION_S28_I16_T900|PEAK_DURATION_S28_I16_T1800|PEAK_DURATION_S28_I16_T3600|PEAK_DURATION_S28_I16_T7200,202607290000,202609290501,202609290502,202609290503,202609290504
