schema_version,config_id,scenario_id,scenario_family,description,reference_scenario_id,arrival_mode,arrival_rate_per_second,demand_multiplier,arrival_cutoff_seconds,arrival_guard,drain_rule,security_capacity,security_queue_capacity,security_service_distribution,security_service_p1_seconds,immigration_capacity,immigration_queue_capacity,immigration_service_distribution,immigration_service_p1_seconds,queue_policy,automation_mapping_mode,automation_uptake,automation_multiplier,additional_check_semantics,additional_check_probability_conventional,additional_check_probability_technology,additional_check_service_distribution,additional_check_service_p1_seconds,input_sample_id,pilot_replications,master_seed,crn_alignment_status,input_status,calibration_status,claim_ceiling,notes,security_service_cv,immigration_service_cv
1.0,OP_SERVICE_VARIABILITY_SCV000_ICV000,SERVICE_VARIABILITY_SCV000_ICV000,SERVICE_VARIABILITY,Mean-preserving service-variability sensitivity with Security CV=0 and Immigration CV=0,SERVICE_VARIABILITY_SCV000_ICV000,HPP,1.3642132969720073,1.0,300,5000,FULL_DRAIN,36,5000,FIXED,21.818181818,21,5000,FIXED,13,pooled,DISABLED,0,1,NONE,0,0,UNSET,,LOCAL_WINDOW_HPP_BASE,50,202607290000,PENDING_VALIDATION,FROZEN_SERVICE_VARIABILITY_DESIGN,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,"TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1; transparent service-shape sensitivity, not an observed site distribution; paired interpretation requires explicit CRN alignment PASS",0,0
1.0,OP_SERVICE_VARIABILITY_SCV000_ICV050,SERVICE_VARIABILITY_SCV000_ICV050,SERVICE_VARIABILITY,Mean-preserving service-variability sensitivity with Security CV=0 and Immigration CV=0.5,SERVICE_VARIABILITY_SCV000_ICV000,HPP,1.3642132969720073,1.0,300,5000,FULL_DRAIN,36,5000,FIXED,21.818181818,21,5000,LOGNORMAL_MEAN_CV,13,pooled,DISABLED,0,1,NONE,0,0,UNSET,,LOCAL_WINDOW_HPP_BASE,50,202607290000,PENDING_VALIDATION,FROZEN_SERVICE_VARIABILITY_DESIGN,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,"TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1; transparent service-shape sensitivity, not an observed site distribution; paired interpretation requires explicit CRN alignment PASS",0,0.5
1.0,OP_SERVICE_VARIABILITY_SCV000_ICV100,SERVICE_VARIABILITY_SCV000_ICV100,SERVICE_VARIABILITY,Mean-preserving service-variability sensitivity with Security CV=0 and Immigration CV=1,SERVICE_VARIABILITY_SCV000_ICV000,HPP,1.3642132969720073,1.0,300,5000,FULL_DRAIN,36,5000,FIXED,21.818181818,21,5000,LOGNORMAL_MEAN_CV,13,pooled,DISABLED,0,1,NONE,0,0,UNSET,,LOCAL_WINDOW_HPP_BASE,50,202607290000,PENDING_VALIDATION,FROZEN_SERVICE_VARIABILITY_DESIGN,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,"TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1; transparent service-shape sensitivity, not an observed site distribution; paired interpretation requires explicit CRN alignment PASS",0,1
1.0,OP_SERVICE_VARIABILITY_SCV050_ICV000,SERVICE_VARIABILITY_SCV050_ICV000,SERVICE_VARIABILITY,Mean-preserving service-variability sensitivity with Security CV=0.5 and Immigration CV=0,SERVICE_VARIABILITY_SCV000_ICV000,HPP,1.3642132969720073,1.0,300,5000,FULL_DRAIN,36,5000,LOGNORMAL_MEAN_CV,21.818181818,21,5000,FIXED,13,pooled,DISABLED,0,1,NONE,0,0,UNSET,,LOCAL_WINDOW_HPP_BASE,50,202607290000,PENDING_VALIDATION,FROZEN_SERVICE_VARIABILITY_DESIGN,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,"TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1; transparent service-shape sensitivity, not an observed site distribution; paired interpretation requires explicit CRN alignment PASS",0.5,0
1.0,OP_SERVICE_VARIABILITY_SCV050_ICV050,SERVICE_VARIABILITY_SCV050_ICV050,SERVICE_VARIABILITY,Mean-preserving service-variability sensitivity with Security CV=0.5 and Immigration CV=0.5,SERVICE_VARIABILITY_SCV000_ICV000,HPP,1.3642132969720073,1.0,300,5000,FULL_DRAIN,36,5000,LOGNORMAL_MEAN_CV,21.818181818,21,5000,LOGNORMAL_MEAN_CV,13,pooled,DISABLED,0,1,NONE,0,0,UNSET,,LOCAL_WINDOW_HPP_BASE,50,202607290000,PENDING_VALIDATION,FROZEN_SERVICE_VARIABILITY_DESIGN,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,"TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1; transparent service-shape sensitivity, not an observed site distribution; paired interpretation requires explicit CRN alignment PASS",0.5,0.5
1.0,OP_SERVICE_VARIABILITY_SCV050_ICV100,SERVICE_VARIABILITY_SCV050_ICV100,SERVICE_VARIABILITY,Mean-preserving service-variability sensitivity with Security CV=0.5 and Immigration CV=1,SERVICE_VARIABILITY_SCV000_ICV000,HPP,1.3642132969720073,1.0,300,5000,FULL_DRAIN,36,5000,LOGNORMAL_MEAN_CV,21.818181818,21,5000,LOGNORMAL_MEAN_CV,13,pooled,DISABLED,0,1,NONE,0,0,UNSET,,LOCAL_WINDOW_HPP_BASE,50,202607290000,PENDING_VALIDATION,FROZEN_SERVICE_VARIABILITY_DESIGN,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,"TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1; transparent service-shape sensitivity, not an observed site distribution; paired interpretation requires explicit CRN alignment PASS",0.5,1
1.0,OP_SERVICE_VARIABILITY_SCV100_ICV000,SERVICE_VARIABILITY_SCV100_ICV000,SERVICE_VARIABILITY,Mean-preserving service-variability sensitivity with Security CV=1 and Immigration CV=0,SERVICE_VARIABILITY_SCV000_ICV000,HPP,1.3642132969720073,1.0,300,5000,FULL_DRAIN,36,5000,LOGNORMAL_MEAN_CV,21.818181818,21,5000,FIXED,13,pooled,DISABLED,0,1,NONE,0,0,UNSET,,LOCAL_WINDOW_HPP_BASE,50,202607290000,PENDING_VALIDATION,FROZEN_SERVICE_VARIABILITY_DESIGN,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,"TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1; transparent service-shape sensitivity, not an observed site distribution; paired interpretation requires explicit CRN alignment PASS",1,0
1.0,OP_SERVICE_VARIABILITY_SCV100_ICV050,SERVICE_VARIABILITY_SCV100_ICV050,SERVICE_VARIABILITY,Mean-preserving service-variability sensitivity with Security CV=1 and Immigration CV=0.5,SERVICE_VARIABILITY_SCV000_ICV000,HPP,1.3642132969720073,1.0,300,5000,FULL_DRAIN,36,5000,LOGNORMAL_MEAN_CV,21.818181818,21,5000,LOGNORMAL_MEAN_CV,13,pooled,DISABLED,0,1,NONE,0,0,UNSET,,LOCAL_WINDOW_HPP_BASE,50,202607290000,PENDING_VALIDATION,FROZEN_SERVICE_VARIABILITY_DESIGN,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,"TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1; transparent service-shape sensitivity, not an observed site distribution; paired interpretation requires explicit CRN alignment PASS",1,0.5
1.0,OP_SERVICE_VARIABILITY_SCV100_ICV100,SERVICE_VARIABILITY_SCV100_ICV100,SERVICE_VARIABILITY,Mean-preserving service-variability sensitivity with Security CV=1 and Immigration CV=1,SERVICE_VARIABILITY_SCV000_ICV000,HPP,1.3642132969720073,1.0,300,5000,FULL_DRAIN,36,5000,LOGNORMAL_MEAN_CV,21.818181818,21,5000,LOGNORMAL_MEAN_CV,13,pooled,DISABLED,0,1,NONE,0,0,UNSET,,LOCAL_WINDOW_HPP_BASE,50,202607290000,PENDING_VALIDATION,FROZEN_SERVICE_VARIABILITY_DESIGN,NOT_CALIBRATED,COMPARATIVE_WHAT_IF_ONLY,"TASK3_SERVICE_VARIABILITY_SENSITIVITY_V1; transparent service-shape sensitivity, not an observed site distribution; paired interpretation requires explicit CRN alignment PASS",1,1
