schema_version,study_id,security_higher_capacity,security_lower_capacity,immigration_higher_capacity,immigration_lower_capacity,metric,contrast,n_pairs,mean_interaction,standard_deviation,standard_error,ci_level,ci_low,ci_high,crn_alignment_status,analysis_role
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,34,17,16,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0.699854212224,0.0989743318611,0.95,-0.198896366419,0.198896366419,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,34,17,16,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-7.37188088351e-16,1.11221908793e-14,1.57291531848e-15,0.95,-3.89807976248e-15,2.42370358577e-15,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,34,17,16,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,34,17,16,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,34,17,16,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,34,17,16,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0.05656524066,0.299812814045,0.0423999347796,0.95,-0.028640618329,0.141771099649,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,21,20,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.34405652488,0.373610357293,0.0528364834326,0.95,-0.450235413603,-0.237877636157,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,21,20,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.12292840638,0.173724236416,0.0245683171252,0.95,-0.172300288093,-0.0735565246672,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,21,20,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.24,0.656521445319,0.0928461531958,0.95,-0.426581330325,-0.0534186696749,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,21,20,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.144995575822,0.213130131314,0.0301411522254,0.95,-0.205566488952,-0.084424662691,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,21,20,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.34,0.772221814385,0.109208656306,0.95,-0.559463011393,-0.120536988607,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,21,20,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.29740400926,0.700518485667,0.0990682743123,0.95,-0.496489160103,-0.0983188584169,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,21,20,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,21,20,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.14769802746,0.276082109839,0.0390439064063,0.95,-0.226159694935,-0.0692363599851,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,20,19,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.46702437322,0.458463645107,0.0648365504765,0.95,-0.597318299518,-0.336730446922,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,20,19,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.18814569804,0.240697571903,0.0340397770616,0.95,-0.2565511911,-0.11974020498,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,20,19,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.56,0.860943952761,0.121755861444,0.95,-0.804677564133,-0.315322435867,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,20,19,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.218266707147,0.280167423154,0.039621656956,0.95,-0.29788940782,-0.138644006474,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,20,19,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.4,0.808122035642,0.114285714286,0.95,-0.629665741386,-0.170334258614,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,20,19,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.43076399326,1.03986455773,0.147059056057,0.95,-0.726290230707,-0.135237755813,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,20,19,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,20,19,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.56289365378,0.740636976728,0.104741885728,0.95,-0.77338035363,-0.35240695393,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,19,18,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.09960119222,0.109093097178,0.015428093759,0.95,-0.130605107394,-0.0685972770459,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,19,18,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.05879313556,0.0503662948777,0.00712286973026,0.95,-0.0731070781872,-0.0444791929328,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,19,18,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.8,1.16057691495,0.16413036133,0.95,-1.12983230979,-0.470167690211,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,19,18,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.071844910885,0.0708983131748,0.0100265356041,0.95,-0.0919939885492,-0.0516958332208,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,19,18,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.16,0.467734444107,0.0661476394445,0.95,-0.292928658222,-0.0270713417777,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,19,18,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.11346121148,0.363459909245,0.0514009933033,0.95,-0.216755374786,-0.0101670481739,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,19,18,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,19,18,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0.00467567676,0.433049746002,0.0612424823978,0.95,-0.118395699327,0.127747052847,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,18,17,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.01370817584,0.0413892309733,0.00585332117786,0.95,-0.025470865134,-0.00194548654602,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,18,17,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.01082148456,0.0180188912237,0.00254825603475,0.95,-0.0159423967853,-0.0057005723347,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,18,17,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.48,1.37380746059,0.194285714286,0.95,-0.870431760357,-0.0895682396435,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,18,17,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.0139389072251,0.0232154063046,0.0032831542452,0.95,-0.020536652696,-0.0073411617543,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,18,17,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,18,17,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.01341829586,0.0948816799457,0.01341829586,0.95,-0.0403833709447,0.0135467792247,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,18,17,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,18,17,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0.09629468486,0.393157132465,0.0556008148876,0.95,-0.0154393359023,0.208028705622,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,17,16,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.00062660522,0.00443076800189,0.00062660522,0.95,-0.00188581555357,0.000632605113568,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,17,16,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.00276864462,0.0102995827093,0.00145658095543,0.95,-0.00569575363891,0.000158464398907,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,17,16,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.32,1.05830052443,0.149666295471,0.95,-0.620765681211,-0.0192343187887,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,17,16,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.00342576585733,0.0125097891357,0.00176915134582,0.95,-0.00698100859262,0.000129476877953,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,17,16,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.02,0.141421356237,0.02,0.95,-0.0601915047426,0.0201915047426,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,17,16,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,17,16,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,33,17,16,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0.06820295836,0.331382042823,0.0468644979286,0.95,-0.0259747761779,0.162380692898,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,21,20,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.17492864128,0.237508370675,0.0335887558985,0.95,-0.24242777338,-0.10742950918,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,21,20,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.06848069938,0.0536474732411,0.00758689842446,0.95,-0.0837271425804,-0.0532342561796,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,21,20,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.12,0.385449644664,0.0545108115095,0.95,-0.229543576965,-0.0104564230346,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,21,20,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.0826249110674,0.0726727813988,0.010277483307,0.95,-0.103278287021,-0.0619715351137,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,21,20,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.06,0.46991097724,0.0664554477121,0.95,-0.193547222095,0.0735472220945,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,21,20,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.0146770347,0.611018090103,0.0864110069879,0.95,-0.188326454558,0.158972385158,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,21,20,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,21,20,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.03157840146,0.23776324799,0.0336248009941,0.95,-0.0991499688912,0.0359931659712,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,20,19,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.8298656806,0.968511719538,0.136968240909,0.95,-1.1051136658,-0.554617695396,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,20,19,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.3823006953,0.491403798901,0.0694949917008,0.95,-0.521956109726,-0.242645280874,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,20,19,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.54,1.07304639761,0.151751676856,0.95,-0.844956412002,-0.235043587998,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,20,19,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.438387127145,0.573202163944,0.0810630274232,0.95,-0.601289379702,-0.275484874589,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,20,19,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.66,1.81389197077,0.256523062575,0.95,-1.1755023943,-0.144497605698,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,20,19,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.76740110698,1.43406726666,0.202807737786,0.95,-1.17495851473,-0.359843699227,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,20,19,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,20,19,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.8094892731,1.1087356251,0.156798895811,0.95,-1.12458845133,-0.49439009487,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,19,18,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.33043098526,0.19903892248,0.0281483543611,0.95,-0.38699722115,-0.27386474937,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,19,18,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.14385039562,0.0883154412468,0.0124896894778,0.95,-0.168949366314,-0.118751424926,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,19,18,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.48,0.706818107249,0.0999591753402,0.95,-0.680875483488,-0.279124516512,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,19,18,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.173634476797,0.120729538729,0.0170737351049,0.95,-0.207945432069,-0.139323521524,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,19,18,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.38,0.830293776384,0.117421271932,0.95,-0.615966880386,-0.144033119614,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,19,18,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.343598143,0.578689954089,0.0818391181482,0.95,-0.508060008259,-0.179136277741,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,19,18,security_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,0,0,0,0.95,0,0,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,19,18,immigration_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.46824994218,0.477080205071,0.0674693296351,0.95,-0.60383463628,-0.33266524808,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,18,17,total_queue_wait_p95_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.05406662618,0.0807823709376,0.0114243524581,0.95,-0.0770247219799,-0.0311085303801,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,18,17,total_queue_wait_mean_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.04449045556,0.0556266241998,0.00786679263724,0.95,-0.0602993672394,-0.0286815438806,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,18,17,peak_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.92,1.02698290032,0.145237314596,0.95,-1.21186531092,-0.628134689081,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,18,17,time_weighted_mean_total_waiting_queue,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.0545944724721,0.0692501416207,0.00979344894763,0.95,-0.0742751449633,-0.0349137999808,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,18,17,cutoff_backlog,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.12,0.385449644664,0.0545108115095,0.95,-0.229543576965,-0.0104564230346,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,32,18,17,cohort_clear_time_after_cutoff_seconds,JOINT_REDUCTION_MINUS_SUM_OF_LOCAL_MAIN_EFFECTS,50,-0.03350021166,0.120164482687,0.0169938241132,0.95,-0.067650579782,0.000650156461991,PASS,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
