schema_version,study_id,security_capacity,immigration_capacity,scenario_id,metric,estimand,n_replications,mean,standard_deviation,standard_error,ci_level,ci_low,ci_high,analysis_role
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,18,CAPACITY_RESPONSE_S35_I18,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,6.02886071099,4.98063169731,0.704367689553,0.95,4.61338084423,7.44434057775,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,18,CAPACITY_RESPONSE_S35_I18,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,58.96,12.6474325861,1.78861706925,0.95,55.3656394289,62.5543605711,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,18,CAPACITY_RESPONSE_S35_I18,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,43.5383236347,7.96943207749,1.12704789284,0.95,41.2734360982,45.8032111712,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,18,CAPACITY_RESPONSE_S35_I18,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,3.12827070512,2.7414955337,0.387706016495,0.95,2.34914629509,3.90739511515,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,18,CAPACITY_RESPONSE_S35_I18,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,10.7145066773,5.77153538632,0.816218361905,0.95,9.07425446914,12.3547588855,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,17,CAPACITY_RESPONSE_S35_I17,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,20.9267303561,9.8332808811,1.39063591847,0.95,18.1321428505,23.7213178617,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,17,CAPACITY_RESPONSE_S35_I17,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,9.9618495672,5.88853127165,0.832764078683,0.95,8.28834749631,11.6353516381,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,17,CAPACITY_RESPONSE_S35_I17,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,30.42,12.9915042883,1.83727615602,0.95,26.7278553331,34.1121446669,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,17,CAPACITY_RESPONSE_S35_I17,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,11.2164489585,7.04456986958,0.996252625064,0.95,9.21440435321,13.2184935637,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,17,CAPACITY_RESPONSE_S35_I17,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,70.6,15.9207219609,2.25153009198,0.95,66.0753808815,75.1246191185,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,17,CAPACITY_RESPONSE_S35_I17,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,53.686145454,11.8843898098,1.68070652496,0.95,50.3086392405,57.0636516674,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,17,CAPACITY_RESPONSE_S35_I17,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,3.12827070512,2.7414955337,0.387706016495,0.95,2.34914629509,3.90739511515,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,17,CAPACITY_RESPONSE_S35_I17,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,19.8011560153,9.34852390194,1.32208092903,0.95,17.1443349188,22.4579771118,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,16,CAPACITY_RESPONSE_S35_I16,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,35.6092292366,12.9909422968,1.83719667842,0.95,31.917244286,39.3012141873,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,16,CAPACITY_RESPONSE_S35_I16,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,17.8150163813,7.59116908408,1.0735534273,0.95,15.6576299981,19.9724027645,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,16,CAPACITY_RESPONSE_S35_I16,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,47.98,16.1693713987,2.28669443271,0.95,43.3847154932,52.5752845068,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,16,CAPACITY_RESPONSE_S35_I16,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,18.8060844809,8.58213430808,1.21369707326,0.95,16.3670688972,21.2451000647,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,16,CAPACITY_RESPONSE_S35_I16,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,87.1,18.153821209,2.56733801627,0.95,81.9407410972,92.2592589028,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,16,CAPACITY_RESPONSE_S35_I16,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,70.4205768616,14.6152549934,2.06690918293,0.95,66.2669673502,74.574186373,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,16,CAPACITY_RESPONSE_S35_I16,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,3.12827070512,2.7414955337,0.387706016495,0.95,2.34914629509,3.90739511515,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,35,16,CAPACITY_RESPONSE_S35_I16,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,34.7625022213,12.5395760899,1.77336385727,0.95,31.1987941273,38.3262103153,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,21,CAPACITY_RESPONSE_S34_I21,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,4.77640465004,3.27885595769,0.463700256443,0.95,3.84456409724,5.70824520284,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,21,CAPACITY_RESPONSE_S34_I21,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.12684069556,1.27948172814,0.180946041275,0.95,0.763216011758,1.49046537936,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,21,CAPACITY_RESPONSE_S34_I21,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,11.2,5.71428571429,0.808122035642,0.95,9.5760179686,12.8239820314,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,21,CAPACITY_RESPONSE_S34_I21,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.54623397697,1.93246160315,0.273291340794,0.95,0.99703446599,2.09543348795,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,21,CAPACITY_RESPONSE_S34_I21,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,51.24,8.23769335656,1.16498576675,0.95,48.8988734515,53.5811265485,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,21,CAPACITY_RESPONSE_S34_I21,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,35.8320385264,2.77291711323,0.392149698887,0.95,35.0439842023,36.6200928506,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,21,CAPACITY_RESPONSE_S34_I21,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,4.08053895778,3.23095116607,0.456925495843,0.95,3.16231279612,4.99876511944,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,21,CAPACITY_RESPONSE_S34_I21,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.73557212282,0.767146816763,0.10849094326,0.95,1.51755140979,1.95359283585,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,20,CAPACITY_RESPONSE_S34_I20,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,5.56594971898,3.54328936814,0.501096787984,0.95,4.55895802244,6.57294141552,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,20,CAPACITY_RESPONSE_S34_I20,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.48691375348,1.50835313716,0.213313346342,0.95,1.05824453492,1.91558297204,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,20,CAPACITY_RESPONSE_S34_I20,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,11.7,5.88061498936,0.831644547304,0.95,10.0287477116,13.3712522884,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,20,CAPACITY_RESPONSE_S34_I20,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.98216469571,2.22958838493,0.315311413248,0.95,1.34852268766,2.61580670375,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,20,CAPACITY_RESPONSE_S34_I20,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,51.82,8.594469033,1.21544146679,0.95,49.3774789262,54.2625210738,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,20,CAPACITY_RESPONSE_S34_I20,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,36.4184593541,3.06831403609,0.433925132345,0.95,35.5464541534,37.2904645548,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,20,CAPACITY_RESPONSE_S34_I20,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,4.08053895778,3.23095116607,0.456925495843,0.95,3.16231279612,4.99876511944,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,20,CAPACITY_RESPONSE_S34_I20,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,2.71448672122,0.867506336042,0.122683922587,0.95,2.46794414839,2.96102929405,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,19,CAPACITY_RESPONSE_S34_I19,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,7.66529242952,4.52399855011,0.639790010573,0.95,6.37958626731,8.95099859173,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,19,CAPACITY_RESPONSE_S34_I19,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,2.546845924,2.34413108052,0.331510196605,0.95,1.88065124205,3.21304060595,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,19,CAPACITY_RESPONSE_S34_I19,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,13.44,6.80683929768,0.962632445168,0.95,11.5055176757,15.3744823243,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,19,CAPACITY_RESPONSE_S34_I19,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,3.23225269878,3.20998611852,0.453960590384,0.95,2.31998473771,4.14452065985,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,19,CAPACITY_RESPONSE_S34_I19,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,53.64,9.82242332625,1.38910042833,0.95,50.8484981773,56.4315018227,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,19,CAPACITY_RESPONSE_S34_I19,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,38.316659625,4.69146524173,0.663473377226,0.95,36.9833599556,39.6499592944,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,19,CAPACITY_RESPONSE_S34_I19,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,4.08053895778,3.23095116607,0.456925495843,0.95,3.16231279612,4.99876511944,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,19,CAPACITY_RESPONSE_S34_I19,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,5.11322587882,2.55420982356,0.361219817362,0.95,4.38732747869,5.83912427895,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,18,CAPACITY_RESPONSE_S34_I18,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,12.2478467585,6.63015058961,0.93764488844,0.95,10.3635788095,14.1321147076,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,18,CAPACITY_RESPONSE_S34_I18,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,5.05207436408,3.90215843647,0.551848538338,0.95,3.94309320679,6.16105552137,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,18,CAPACITY_RESPONSE_S34_I18,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,18.7,8.96307618476,1.26757039011,0.95,16.1527219327,21.2472780673,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,18,CAPACITY_RESPONSE_S34_I18,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,6.07845533454,4.99391431697,0.706246135638,0.95,4.65920058905,7.49771008004,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,18,CAPACITY_RESPONSE_S34_I18,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,58.96,12.6474325861,1.78861706925,0.95,55.3656394289,62.5543605711,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,18,CAPACITY_RESPONSE_S34_I18,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,43.5383236347,7.96943207749,1.12704789284,0.95,41.2734360982,45.8032111712,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,18,CAPACITY_RESPONSE_S34_I18,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,4.08053895778,3.23095116607,0.456925495843,0.95,3.16231279612,4.99876511944,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,18,CAPACITY_RESPONSE_S34_I18,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,10.0958380218,5.55401032615,0.785455672881,0.95,8.51740575174,11.6742702919,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,17,CAPACITY_RESPONSE_S34_I17,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,20.9267303561,9.8332808811,1.39063591847,0.95,18.1321428505,23.7213178617,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,17,CAPACITY_RESPONSE_S34_I17,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,9.9618495672,5.88853127165,0.832764078683,0.95,8.28834749631,11.6353516381,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,17,CAPACITY_RESPONSE_S34_I17,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,29.9,13.0450553616,1.84484942143,0.95,26.1926362865,33.6073637135,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,17,CAPACITY_RESPONSE_S34_I17,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,11.2608392462,7.05411611707,0.997602668332,0.95,9.2560816274,13.2655968649,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,17,CAPACITY_RESPONSE_S34_I17,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,70.6,15.9207219609,2.25153009198,0.95,66.0753808815,75.1246191185,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,17,CAPACITY_RESPONSE_S34_I17,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,53.686145454,11.8843898098,1.68070652496,0.95,50.3086392405,57.0636516674,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,17,CAPACITY_RESPONSE_S34_I17,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,4.08053895778,3.23095116607,0.456925495843,0.95,3.16231279612,4.99876511944,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,17,CAPACITY_RESPONSE_S34_I17,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,19.3061105687,9.14332018535,1.29306074112,0.95,16.7076077232,21.9046134142,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,16,CAPACITY_RESPONSE_S34_I16,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,35.6092292366,12.9909422968,1.83719667842,0.95,31.917244286,39.3012141873,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,16,CAPACITY_RESPONSE_S34_I16,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,17.8150163813,7.59116908408,1.0735534273,0.95,15.6576299981,19.9724027645,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,16,CAPACITY_RESPONSE_S34_I16,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,47.46,15.9887843343,2.26115556515,0.95,42.916037769,52.003962231,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,16,CAPACITY_RESPONSE_S34_I16,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,18.8504747687,8.59138115021,1.21500477421,0.95,16.4088312614,21.2921182759,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,16,CAPACITY_RESPONSE_S34_I16,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,87.1,18.153821209,2.56733801627,0.95,81.9407410972,92.2592589028,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,16,CAPACITY_RESPONSE_S34_I16,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,70.4205768616,14.6152549934,2.06690918293,0.95,66.2669673502,74.574186373,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,16,CAPACITY_RESPONSE_S34_I16,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,4.08053895778,3.23095116607,0.456925495843,0.95,3.16231279612,4.99876511944,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,34,16,CAPACITY_RESPONSE_S34_I16,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,34.3240220154,12.3537082017,1.74707816844,0.95,30.8131369907,37.83490704,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,21,CAPACITY_RESPONSE_S33_I21,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,5.70142152142,3.74058135049,0.528998087703,0.95,4.63836006388,6.76448297896,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,21,CAPACITY_RESPONSE_S33_I21,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.51029806472,1.68545371786,0.238359150655,0.95,1.03129741802,1.98929871142,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,21,CAPACITY_RESPONSE_S33_I21,peak_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,12.8,6.31163486696,0.892599962961,0.95,11.0062532178,14.5937467822,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,21,CAPACITY_RESPONSE_S33_I21,time_weighted_mean_total_waiting_queue,MEAN_OF_REPLICATION_LEVEL_METRIC,50,2.08454415449,2.51780083243,0.356070808457,0.95,1.36899307515,2.80009523383,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,21,CAPACITY_RESPONSE_S33_I21,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,52.16,8.94281150148,1.26470453111,0.95,49.618481092,54.701518908,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,21,CAPACITY_RESPONSE_S33_I21,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,36.6870860363,3.37678415883,0.477549395463,0.95,35.7274145967,37.6467574759,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,21,CAPACITY_RESPONSE_S33_I21,security_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,5.32913806508,3.78654549219,0.53549839896,0.95,4.25301374301,6.40526238715,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,21,CAPACITY_RESPONSE_S33_I21,immigration_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.41028680152,0.678729559177,0.0959868547772,0.95,1.21739399507,1.60317960797,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
1.0,TASK3_CAPACITY_RESPONSE_SURFACE_EXPLORATORY_V1,33,20,CAPACITY_RESPONSE_S33_I20,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,6.14691006548,3.77126289219,0.533337112941,0.95,5.07512901027,7.21869112069,EXPLORATORY_SENSITIVITY_NOT_CONFIRMATORY
