schema_version,study_id,scenario_id,input_sample_id,replication_id,security_capacity,immigration_capacity,arrival_cutoff_seconds,config_id,config_sha256,model_version,master_seed,arrival_seed,service_seed,routing_seed,tie_seed,arrival_guard,security_queue_capacity,immigration_queue_capacity,arrivals,completed_after_drain,rejected_or_dropped_count,total_queue_wait_mean_seconds,total_queue_wait_p95_seconds,arrival_window_time_weighted_mean_security_waiting_queue,arrival_window_time_weighted_mean_immigration_waiting_queue,arrival_window_time_weighted_mean_total_waiting_queue,arrival_window_peak_security_waiting_queue,arrival_window_peak_immigration_waiting_queue,arrival_window_peak_total_waiting_queue,security_waiting_at_cutoff,immigration_waiting_at_cutoff,total_waiting_at_cutoff,cutoff_backlog,late_arrival_count,late_arrival_total_queue_wait_p95_seconds,cohort_clear_time_after_cutoff_seconds,queue_mean_window_50_60,queue_mean_window_60_70,queue_mean_window_70_80,queue_mean_window_80_90,queue_mean_window_90_100,arrival_window_queue_growth_intercept,arrival_window_queue_growth_slope_travellers_per_second,security_rho_proxy,immigration_rho_proxy,rho_regime,steady_state_claim_status
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,30,30,18,300,OP_PEAK_DURATION_BASE_S30_I18_T300,75804ec054b5fc2d1af868eb5d58199a3c03b205fc2d5d0fb81a4de1df3c014e,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290301,202609290302,202609290303,202609290304,5000,5000,5000,408,408,0,3.23719385275,10.723382006,3.1347592281,0.784022609707,3.9187818378,19,6,19,18,1,19,67,100,11.886698203,47.976800899,0.859718939267,2.40700169273,4.9490075925,5.13803898317,14.4451533037,-16.8666454122,0.0996730200643,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,31,30,18,300,OP_PEAK_DURATION_BASE_S30_I18_T300,75804ec054b5fc2d1af868eb5d58199a3c03b205fc2d5d0fb81a4de1df3c014e,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290311,202609290312,202609290313,202609290314,5000,5000,5000,425,425,0,5.63728628522,15.563486704,6.81636276305,0.742723325213,7.55908608827,24,4,25,14,3,17,65,95,17.119767824,47.229757995,11.8487099418,9.05637890603,6.6490389184,10.0930973456,21.2210595033,-3.06240624884,0.0659380585417,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,32,30,18,300,OP_PEAK_DURATION_BASE_S30_I18_T300,75804ec054b5fc2d1af868eb5d58199a3c03b205fc2d5d0fb81a4de1df3c014e,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290321,202609290322,202609290323,202609290324,5000,5000,5000,395,395,0,2.32632663496,7.629374381,1.86661297507,0.833246215547,2.69985919062,13,8,13,8,4,12,60,86,8.858353197,43.084500856,1.34592702697,1.61456978597,1.24936685473,7.08871597067,9.46161326393,-12.1271004135,0.0723517288621,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,33,30,18,300,OP_PEAK_DURATION_BASE_S30_I18_T300,75804ec054b5fc2d1af868eb5d58199a3c03b205fc2d5d0fb81a4de1df3c014e,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290331,202609290332,202609290333,202609290334,5000,5000,5000,428,428,0,8.70147918936,16.499607815,10.589225928,1.43118772459,12.0204136526,25,5,25,15,0,15,62,74,16.568230731,45.449983437,11.1183765585,12.4213538719,20.255533532,20.7577265746,14.0859435165,5.02415684677,0.0475716887286,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,34,30,18,300,OP_PEAK_DURATION_BASE_S30_I18_T300,75804ec054b5fc2d1af868eb5d58199a3c03b205fc2d5d0fb81a4de1df3c014e,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290341,202609290342,202609290343,202609290344,5000,5000,5000,426,426,0,3.39603575164,13.09436502,3.4629081318,0.795809155937,4.25871728774,21,5,21,19,0,19,67,94,14.449164438,48.682539611,2.87171628113,3.5874729477,5.9488615722,6.47107270157,15.2330980582,-13.8823281688,0.0920212110264,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,35,30,18,300,OP_PEAK_DURATION_BASE_S30_I18_T300,75804ec054b5fc2d1af868eb5d58199a3c03b205fc2d5d0fb81a4de1df3c014e,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290351,202609290352,202609290353,202609290354,5000,5000,5000,451,451,0,9.07461453199,21.164386106,10.2749812404,1.48743947868,11.762420719,37,6,39,35,2,37,85,108,25.878752523,63.035325347,11.5418888973,11.3240412358,13.2148100426,14.3063642462,27.6454853157,-10.7856189379,0.117298386157,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,30,18,300,OP_PEAK_DURATION_BASE_S30_I18_T300,75804ec054b5fc2d1af868eb5d58199a3c03b205fc2d5d0fb81a4de1df3c014e,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290361,202609290362,202609290363,202609290364,5000,5000,5000,414,414,0,3.07460290769,7.410238416,3.25670320109,0.888047502717,4.1447507038,12,6,13,5,0,5,53,78,8.008621823,38.445331468,1.05873238463,5.1813372434,8.7127498612,9.17079283753,3.35961243047,-0.946766812903,0.0286373856193,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,37,30,18,300,OP_PEAK_DURATION_BASE_S30_I18_T300,75804ec054b5fc2d1af868eb5d58199a3c03b205fc2d5d0fb81a4de1df3c014e,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290371,202609290372,202609290373,202609290374,5000,5000,5000,408,408,0,4.05926922144,12.036471235,4.10281580037,1.24864519969,5.35146100007,18,6,21,5,3,8,56,87,8.486979942,40.741736835,1.50683439227,2.26153794883,1.30309059893,2.0223686187,8.64580042583,-7.38114565584,0.04679587579,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,38,30,18,300,OP_PEAK_DURATION_BASE_S30_I18_T300,75804ec054b5fc2d1af868eb5d58199a3c03b205fc2d5d0fb81a4de1df3c014e,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290381,202609290382,202609290383,202609290384,5000,5000,5000,406,406,0,3.58007622364,9.234620374,4.11909661944,0.64554359511,4.76464021455,15,3,15,3,0,3,50,75,9.412396896,36.652850367,2.95230065843,7.12529812903,11.1848311413,10.6821831832,8.33817924473,-2.68992319873,0.0477621407559,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,39,30,18,300,OP_PEAK_DURATION_BASE_S30_I18_T300,75804ec054b5fc2d1af868eb5d58199a3c03b205fc2d5d0fb81a4de1df3c014e,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290391,202609290392,202609290393,202609290394,5000,5000,5000,388,388,0,3.04236326095,9.306215918,2.79834190849,0.53965387308,3.33799578157,19,7,19,14,3,17,65,90,12.78816933,48.213625514,7.86001436077,3.21780495623,0.471740100933,0.0990755620333,8.32143894503,5.64092495425,-0.00731960075222,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,40,30,18,300,OP_PEAK_DURATION_BASE_S30_I18_T300,75804ec054b5fc2d1af868eb5d58199a3c03b205fc2d5d0fb81a4de1df3c014e,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290401,202609290402,202609290403,202609290404,5000,5000,5000,399,399,0,2.2650475343,8.270132317,1.98917354464,0.71504107188,2.70421461652,15,6,15,13,0,13,61,89,10.18330356,44.341312745,0.136333946567,1.4442721554,2.54500622953,9.49520890277,9.41942345873,-15.3547878902,0.088723719239,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,41,30,18,300,OP_PEAK_DURATION_BASE_S30_I18_T300,75804ec054b5fc2d1af868eb5d58199a3c03b205fc2d5d0fb81a4de1df3c014e,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290411,202609290412,202609290413,202609290414,5000,5000,5000,416,416,0,8.01711640242,14.503793082,8.49003487767,2.42954020818,10.9195750859,23,7,23,0,2,2,50,74,7.568338149,37.039420092,13.5955568828,7.1590934517,8.15452506957,7.66187377717,5.15638517887,20.6271591839,-0.0545852102749,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,42,30,18,300,OP_PEAK_DURATION_BASE_S30_I18_T300,75804ec054b5fc2d1af868eb5d58199a3c03b205fc2d5d0fb81a4de1df3c014e,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290421,202609290422,202609290423,202609290424,5000,5000,5000,403,403,0,4.16195658263,17.520598422,4.45203412815,0.655130998807,5.10716512696,26,8,28,15,2,17,65,89,19.314137308,47.233765497,0.298812155,0.02632472,3.99346520087,18.6957797028,21.0629130145,-36.3327835677,0.200658855673,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,43,30,18,300,OP_PEAK_DURATION_BASE_S30_I18_T300,75804ec054b5fc2d1af868eb5d58199a3c03b205fc2d5d0fb81a4de1df3c014e,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290431,202609290432,202609290433,202609290434,5000,5000,5000,407,407,0,5.26312097183,10.235610416,6.27059011447,0.696964227033,6.9675543415,19,5,20,6,2,8,56,85,9.928745705,39.804868899,9.4635988596,8.82845108893,3.9405958382,0.872546207433,9.76073795537,12.0944060074,-0.0245387556332,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,44,30,18,300,OP_PEAK_DURATION_BASE_S30_I18_T300,75804ec054b5fc2d1af868eb5d58199a3c03b205fc2d5d0fb81a4de1df3c014e,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290441,202609290442,202609290443,202609290444,5000,5000,5000,366,366,0,0.577166291298,3.186520699,0.27970007255,0.375376088223,0.655076160773,6,6,6,1,0,1,42,70,2.096599746,34.992089443,1.6378838451,0.6762251827,0.0621029061333,0.00268434643333,0.3910135238,2.92944306998,-0.0105576049296,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,45,30,18,300,OP_PEAK_DURATION_BASE_S30_I18_T300,75804ec054b5fc2d1af868eb5d58199a3c03b205fc2d5d0fb81a4de1df3c014e,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290451,202609290452,202609290453,202609290454,5000,5000,5000,399,399,0,1.81174518406,5.828575379,1.5430053643,0.75944474375,2.30245010805,13,6,13,2,1,3,51,84,4.543921917,36.315929561,1.19177617347,3.70478027247,2.2961822155,1.1606854427,3.7260541518,0.522549806012,0.008414870423,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,46,30,18,300,OP_PEAK_DURATION_BASE_S30_I18_T300,75804ec054b5fc2d1af868eb5d58199a3c03b205fc2d5d0fb81a4de1df3c014e,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290461,202609290462,202609290463,202609290464,5000,5000,5000,452,452,0,13.1292334455,32.141958899,16.3716830314,1.05797467556,17.429657707,47,4,47,42,1,43,91,90,34.125692012,65.543796808,16.5328850982,27.0830285258,27.2206521951,40.6136605637,44.1374702443,-20.4373124223,0.229132674434,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,47,30,18,300,OP_PEAK_DURATION_BASE_S30_I18_T300,75804ec054b5fc2d1af868eb5d58199a3c03b205fc2d5d0fb81a4de1df3c014e,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290471,202609290472,202609290473,202609290474,5000,5000,5000,385,385,0,2.01746163765,5.313894331,1.66912177876,0.919953989563,2.58907576832,9,6,10,0,0,0,38,72,2.613201775,34.574566537,3.7042374517,1.20801759973,1.04670469707,1.5899998672,0.203569157567,6.51502149525,-0.0220645144027,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,48,30,18,300,OP_PEAK_DURATION_BASE_S30_I18_T300,75804ec054b5fc2d1af868eb5d58199a3c03b205fc2d5d0fb81a4de1df3c014e,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290481,202609290482,202609290483,202609290484,5000,5000,5000,416,416,0,5.9630592139,15.673491495,6.34430100317,1.56732979689,7.91163080005,24,6,25,7,4,11,59,83,10.235403924,42.354048852,19.0828086473,19.45925329,10.9920377695,6.86988622033,11.6981805624,34.1394007275,-0.0911954107981,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,49,30,18,300,OP_PEAK_DURATION_BASE_S30_I18_T300,75804ec054b5fc2d1af868eb5d58199a3c03b205fc2d5d0fb81a4de1df3c014e,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290491,202609290492,202609290493,202609290494,5000,5000,5000,423,423,0,9.38440013209,15.20870073,11.7023899924,1.10663552707,12.8090255195,24,4,24,14,2,16,64,87,14.318828256,46.436345199,13.3880471022,12.2657254924,10.2927680313,15.2469411434,17.7602722266,4.99650137432,0.0390855529993,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T300,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,50,30,18,300,OP_PEAK_DURATION_BASE_S30_I18_T300,75804ec054b5fc2d1af868eb5d58199a3c03b205fc2d5d0fb81a4de1df3c014e,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290501,202609290502,202609290503,202609290504,5000,5000,5000,414,414,0,5.38558176036,11.831630436,5.62342839966,1.38512298384,7.0085513835,18,6,20,15,0,15,63,88,13.387653304,45.894957551,7.4692351151,7.55750779397,5.72998853903,14.3481484974,15.1249328699,-6.53056459674,0.0736734540437,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T900,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,1,30,18,900,OP_PEAK_DURATION_BASE_S30_I18_T900,d7eb57643b73aae7c6fcf987f1d166d7ebb9b6fb9894f44e51299f5d41094474,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290011,202609290012,202609290013,202609290014,5000,5000,5000,1193,1193,0,4.41231976873,11.688826548,4.36155857735,1.44417742896,5.8057360063,21,12,22,0,3,3,50,231,6.494591281,35.51245721,3.79120072297,15.1438573776,9.14800814283,2.13107257086,3.74982335916,16.6144470854,-0.0145505994826,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T900,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,2,30,18,900,OP_PEAK_DURATION_BASE_S30_I18_T900,d7eb57643b73aae7c6fcf987f1d166d7ebb9b6fb9894f44e51299f5d41094474,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290021,202609290022,202609290023,202609290024,5000,5000,5000,1216,1216,0,9.30001092506,21.575747492,11.2261529317,1.32719113573,12.5533440674,35,8,36,0,1,1,46,217,22.696929076,34.551886905,0.762348680611,6.99204234292,15.1154554307,26.1483401842,10.9928266976,-17.7107377392,0.0440191709725,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T900,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,3,30,18,900,OP_PEAK_DURATION_BASE_S30_I18_T900,d7eb57643b73aae7c6fcf987f1d166d7ebb9b6fb9894f44e51299f5d41094474,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290031,202609290032,202609290033,202609290034,5000,5000,5000,1156,1156,0,1.74757659963,8.304443837,1.66197715988,0.574390213463,2.23636737335,16,8,16,0,0,0,41,232,10.67002547,36.6871202,1.83177777724,1.23212251543,0.472031236444,7.6887064153,0.518543230311,-0.523949869553,0.00425568311778,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T900,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,4,30,18,900,OP_PEAK_DURATION_BASE_S30_I18_T900,d7eb57643b73aae7c6fcf987f1d166d7ebb9b6fb9894f44e51299f5d41094474,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290041,202609290042,202609290043,202609290044,5000,5000,5000,1202,1202,0,4.25476691186,10.730424432,4.65224999409,0.982790868763,5.63504086285,19,6,22,3,2,5,53,247,9.938944796,37.676288117,5.2577118888,3.88338278528,6.62748465859,3.49735942144,9.90501174586,-0.847242162715,0.00989841816698,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T900,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,5,30,18,900,OP_PEAK_DURATION_BASE_S30_I18_T900,d7eb57643b73aae7c6fcf987f1d166d7ebb9b6fb9894f44e51299f5d41094474,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290051,202609290052,202609290053,202609290054,5000,5000,5000,1184,1184,0,3.11749020005,7.732843053,3.27150497432,0.777488294507,4.04899326883,15,7,16,5,1,6,54,236,10.106863464,38.913356467,3.13394093419,1.52120801682,3.26460481103,0.594160009033,7.88589641252,-3.15268517494,0.00952984772098,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T900,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,6,30,18,900,OP_PEAK_DURATION_BASE_S30_I18_T900,d7eb57643b73aae7c6fcf987f1d166d7ebb9b6fb9894f44e51299f5d41094474,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290061,202609290062,202609290063,202609290064,5000,5000,5000,1187,1187,0,7.18243303701,14.877300825,8.2242948894,1.2485362383,9.4728311277,24,7,26,0,0,0,41,210,6.179596272,33.953754926,12.5752597788,16.3030305405,5.33491298631,0.289291225944,2.37170404629,34.6904778003,-0.0404676119773,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T900,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,7,30,18,900,OP_PEAK_DURATION_BASE_S30_I18_T900,d7eb57643b73aae7c6fcf987f1d166d7ebb9b6fb9894f44e51299f5d41094474,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290071,202609290072,202609290073,202609290074,5000,5000,5000,1267,1267,0,12.2788301298,34.606470956,15.1616596443,1.28433124241,16.4459908868,57,6,57,41,4,45,93,262,39.381909275,66.448356378,14.3518471549,22.2484664809,29.8898346227,29.2707527247,47.8799162357,-26.8306548602,0.0823093604504,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T900,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,8,30,18,900,OP_PEAK_DURATION_BASE_S30_I18_T900,d7eb57643b73aae7c6fcf987f1d166d7ebb9b6fb9894f44e51299f5d41094474,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290081,202609290082,202609290083,202609290084,5000,5000,5000,1299,1299,0,34.9184968602,58.082643704,46.5002788471,2.32007048917,48.8203493363,87,8,89,61,0,61,109,225,57.723527051,79.989990661,57.8606287962,65.9833660553,79.056493296,71.2183091039,60.7768725875,58.6785609943,0.0122971451458,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T900,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,9,30,18,900,OP_PEAK_DURATION_BASE_S30_I18_T900,d7eb57643b73aae7c6fcf987f1d166d7ebb9b6fb9894f44e51299f5d41094474,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290091,202609290092,202609290093,202609290094,5000,5000,5000,1202,1202,0,6.33446643308,18.661384658,7.29777187198,1.16060261077,8.45837448276,31,6,32,0,0,0,39,230,8.764425864,34.014153066,9.39595570521,11.2881980138,8.20693784238,5.07726131466,4.10414295301,20.2104208184,-0.0186606246706,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T900,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,10,30,18,900,OP_PEAK_DURATION_BASE_S30_I18_T900,d7eb57643b73aae7c6fcf987f1d166d7ebb9b6fb9894f44e51299f5d41094474,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290101,202609290102,202609290103,202609290104,5000,5000,5000,1199,1199,0,3.27912307484,9.304035564,3.33343221044,0.958266755746,4.29169896619,16,7,17,9,0,9,57,231,9.056710555,40.78437961,2.94938907827,6.30980150416,5.21481710448,4.09877927092,4.23584766069,4.29030572499,0.000402105479568,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S30_I18_T900,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,11,30,18,900,OP_PEAK_DURATION_BASE_S30_I18_T900,d7eb57643b73aae7c6fcf987f1d166d7ebb9b6fb9894f44e51299f5d41094474,TASK3_OPERATIONAL_POOLED_V1,202607290000,202609290111,202609290112,202609290113,202609290114,5000,5000,5000,1209,1209,0,5.48736149316,14.326820202,6.04462042598,1.27923329879,7.32385372477,27,8,29,9,0,9,57,240,9.78514667,40.619481509,4.39638033639,1.73261120817,2.07714223111,6.60336393087,5.8059126558,-1.64428094868,0.0085442415128,0.992155125062,0.985265158924,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT
