schema_version,study_id,scenario_id,input_sample_id,security_capacity,immigration_capacity,arrival_cutoff_seconds,metric,estimand,n_replications,mean,standard_deviation,standard_error,degrees_of_freedom,ci_level,ci_low,ci_high,security_rho_proxy,immigration_rho_proxy,rho_regime,steady_state_claim_status,analysis_role
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S36_I21_T900,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,21,900,immigration_waiting_at_cutoff,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.94,1.68316999275,0.238036183152,49,0.95,0.461648380796,1.4183516192,0.826795937552,0.844512993364,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT,EXPLORATORY_FINITE_HORIZON_NOT_STEADY_STATE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S36_I21_T900,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,21,900,total_waiting_at_cutoff,MEAN_OF_REPLICATION_LEVEL_METRIC,50,2.08,3.54469998155,0.501296278845,49,0.95,1.07260741157,3.08739258843,0.826795937552,0.844512993364,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT,EXPLORATORY_FINITE_HORIZON_NOT_STEADY_STATE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S36_I21_T900,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,21,900,cutoff_backlog,MEAN_OF_REPLICATION_LEVEL_METRIC,50,49.8,8.07869458034,1.14249994418,49,0.95,47.5040604038,52.0959395962,0.826795937552,0.844512993364,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT,EXPLORATORY_FINITE_HORIZON_NOT_STEADY_STATE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S36_I21_T900,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,21,900,late_arrival_total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,3.404323495,2.21055928713,0.312620292429,49,0.95,2.77608949671,4.03255749329,0.826795937552,0.844512993364,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT,EXPLORATORY_FINITE_HORIZON_NOT_STEADY_STATE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S36_I21_T900,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,21,900,cohort_clear_time_after_cutoff_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,35.1809899317,2.69489616043,0.381115869927,49,0.95,34.4151089171,35.9468709464,0.826795937552,0.844512993364,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT,EXPLORATORY_FINITE_HORIZON_NOT_STEADY_STATE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S36_I21_T900,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,21,900,queue_mean_window_50_60,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.10355353508,1.42335586712,0.201292917136,49,0.95,0.699040273396,1.50806679677,0.826795937552,0.844512993364,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT,EXPLORATORY_FINITE_HORIZON_NOT_STEADY_STATE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S36_I21_T900,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,21,900,queue_mean_window_60_70,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.978954450886,0.902177320359,0.127587140212,49,0.95,0.722558493341,1.23535040843,0.826795937552,0.844512993364,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT,EXPLORATORY_FINITE_HORIZON_NOT_STEADY_STATE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S36_I21_T900,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,21,900,queue_mean_window_70_80,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.866877552612,0.898688303844,0.127093718764,49,0.95,0.611473162589,1.12228194264,0.826795937552,0.844512993364,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT,EXPLORATORY_FINITE_HORIZON_NOT_STEADY_STATE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S36_I21_T900,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,21,900,queue_mean_window_80_90,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.99723529214,1.35464685938,0.191575996076,49,0.95,0.612248914397,1.38222166988,0.826795937552,0.844512993364,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT,EXPLORATORY_FINITE_HORIZON_NOT_STEADY_STATE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S36_I21_T900,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,21,900,queue_mean_window_90_100,MEAN_OF_REPLICATION_LEVEL_METRIC,50,1.36862018673,2.04535323767,0.289256628856,49,0.95,0.78733722821,1.94990314526,0.826795937552,0.844512993364,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT,EXPLORATORY_FINITE_HORIZON_NOT_STEADY_STATE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S36_I21_T900,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,21,900,arrival_window_queue_growth_slope_travellers_per_second,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.00060934904951,0.00565932410788,0.000800349290722,49,0.95,-0.00099901306618,0.0022177111652,0.826795937552,0.844512993364,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT,EXPLORATORY_FINITE_HORIZON_NOT_STEADY_STATE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S36_I21_T1800,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,21,1800,total_queue_wait_mean_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,0.79178290976,0.314075213035,0.0444169425879,49,0.95,0.702523721827,0.881042097694,0.826795937552,0.844512993364,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT,EXPLORATORY_FINITE_HORIZON_NOT_STEADY_STATE
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,PEAK_DURATION_S36_I21_T1800,LOCAL_WINDOW_HPP_BASE_STATIONARY_EXTENSION,36,21,1800,total_queue_wait_p95_seconds,MEAN_OF_REPLICATION_LEVEL_METRIC,50,4.3042194503,1.7959556136,0.253986478617,49,0.95,3.79381451231,4.81462438829,0.826795937552,0.844512993364,RHO_LT_ONE_TERMINATING_COHORT,NOT_ESTIMATED_TERMINATING_COHORT,EXPLORATORY_FINITE_HORIZON_NOT_STEADY_STATE
