schema_version,study_id,security_capacity,immigration_capacity,shorter_cutoff_seconds,longer_cutoff_seconds,shorter_scenario_id,longer_scenario_id,metric,contrast,n_pairs,mean_increment,standard_deviation,standard_error,degrees_of_freedom,ci_level,ci_low,ci_high,crn_alignment_status,analysis_role
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,36,21,900,1800,PEAK_DURATION_S36_I21_T900,PEAK_DURATION_S36_I21_T1800,late_arrival_total_queue_wait_p95_seconds,LONGER_MINUS_SHORTER,50,0.30473353014,2.69348956768,0.380916947672,49,0.95,-0.460747735304,1.07021479558,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,36,21,900,1800,PEAK_DURATION_S36_I21_T900,PEAK_DURATION_S36_I21_T1800,cohort_clear_time_after_cutoff_seconds,LONGER_MINUS_SHORTER,50,-0.37523643442,3.2780157221,0.463581429186,49,0.95,-1.30683819491,0.556365326065,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,36,21,900,1800,PEAK_DURATION_S36_I21_T900,PEAK_DURATION_S36_I21_T1800,arrival_window_queue_growth_slope_travellers_per_second,LONGER_MINUS_SHORTER,50,-0.000718531218655,0.00646204889775,0.000913871719191,49,0.95,-0.00255502519545,0.00111796275814,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,36,21,1800,3600,PEAK_DURATION_S36_I21_T1800,PEAK_DURATION_S36_I21_T3600,total_queue_wait_p95_seconds,LONGER_MINUS_SHORTER,50,0.18331987014,1.41581102928,0.200225915936,49,0.95,-0.219049172356,0.585688912636,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,36,21,1800,3600,PEAK_DURATION_S36_I21_T1800,PEAK_DURATION_S36_I21_T3600,arrival_window_time_weighted_mean_total_waiting_queue,LONGER_MINUS_SHORTER,50,0.0555976809004,0.328614337066,0.0464730852269,49,0.95,-0.0377934803646,0.148988842165,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,36,21,1800,3600,PEAK_DURATION_S36_I21_T1800,PEAK_DURATION_S36_I21_T3600,arrival_window_peak_total_waiting_queue,LONGER_MINUS_SHORTER,50,2.6,3.30120571665,0.466860989668,49,0.95,1.66180771598,3.53819228402,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,36,21,1800,3600,PEAK_DURATION_S36_I21_T1800,PEAK_DURATION_S36_I21_T3600,total_waiting_at_cutoff,LONGER_MINUS_SHORTER,50,1.22,3.51260122231,0.496756828779,49,0.95,0.22172977801,2.21827022199,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,36,21,1800,3600,PEAK_DURATION_S36_I21_T1800,PEAK_DURATION_S36_I21_T3600,cutoff_backlog,LONGER_MINUS_SHORTER,50,3.74,11.6738151083,1.65092676508,49,0.95,0.422338454572,7.05766154543,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,36,21,1800,3600,PEAK_DURATION_S36_I21_T1800,PEAK_DURATION_S36_I21_T3600,late_arrival_total_queue_wait_p95_seconds,LONGER_MINUS_SHORTER,50,0.80036652856,2.60634614915,0.368593007237,49,0.95,0.059651148638,1.54108190848,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,36,21,1800,3600,PEAK_DURATION_S36_I21_T1800,PEAK_DURATION_S36_I21_T3600,cohort_clear_time_after_cutoff_seconds,LONGER_MINUS_SHORTER,50,0.92184082738,2.78884069521,0.394401633446,49,0.95,0.129261071324,1.71442058344,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,36,21,1800,3600,PEAK_DURATION_S36_I21_T1800,PEAK_DURATION_S36_I21_T3600,arrival_window_queue_growth_slope_travellers_per_second,LONGER_MINUS_SHORTER,50,0.000151908157138,0.0023386607594,0.000330736576374,49,0.95,-0.000512731876756,0.000816548191032,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,36,21,3600,7200,PEAK_DURATION_S36_I21_T3600,PEAK_DURATION_S36_I21_T7200,total_queue_wait_p95_seconds,LONGER_MINUS_SHORTER,50,-0.01599002132,0.677150929041,0.0957636027624,49,0.95,-0.20843418605,0.17645414341,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,36,21,3600,7200,PEAK_DURATION_S36_I21_T3600,PEAK_DURATION_S36_I21_T7200,arrival_window_time_weighted_mean_total_waiting_queue,LONGER_MINUS_SHORTER,50,0.00403557742229,0.212993735903,0.0301218630015,49,0.95,-0.0564965725617,0.0645677274063,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,36,21,3600,7200,PEAK_DURATION_S36_I21_T3600,PEAK_DURATION_S36_I21_T7200,arrival_window_peak_total_waiting_queue,LONGER_MINUS_SHORTER,50,1.8,3.09047252183,0.437058815451,49,0.95,0.921697427301,2.6783025727,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,36,21,3600,7200,PEAK_DURATION_S36_I21_T3600,PEAK_DURATION_S36_I21_T7200,total_waiting_at_cutoff,LONGER_MINUS_SHORTER,50,-0.48,4.34360895748,0.614279069732,49,0.95,-1.71444000722,0.754440007219,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,36,21,3600,7200,PEAK_DURATION_S36_I21_T3600,PEAK_DURATION_S36_I21_T7200,cutoff_backlog,LONGER_MINUS_SHORTER,50,-1.4,11.3407338783,1.60382196579,49,0.95,-4.62300090722,1.82300090722,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,36,21,3600,7200,PEAK_DURATION_S36_I21_T3600,PEAK_DURATION_S36_I21_T7200,late_arrival_total_queue_wait_p95_seconds,LONGER_MINUS_SHORTER,50,-0.03871939244,2.44930083635,0.34638344611,49,0.95,-0.734802988293,0.657364203413,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,36,21,3600,7200,PEAK_DURATION_S36_I21_T3600,PEAK_DURATION_S36_I21_T7200,cohort_clear_time_after_cutoff_seconds,LONGER_MINUS_SHORTER,50,-0.8634806788,3.32697933418,0.470505929614,49,0.95,-1.80899774387,0.0820363862743,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,36,21,3600,7200,PEAK_DURATION_S36_I21_T3600,PEAK_DURATION_S36_I21_T7200,arrival_window_queue_growth_slope_travellers_per_second,LONGER_MINUS_SHORTER,50,-3.80406946307e-05,0.000947711126784,0.000134026592871,49,0.95,-0.000307377216781,0.00023129582752,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,300,900,PEAK_DURATION_S30_I18_T300,PEAK_DURATION_S30_I18_T900,total_queue_wait_p95_seconds,LONGER_MINUS_SHORTER,50,8.5179826019,9.76668242644,1.38121747469,49,0.95,5.74232216768,11.2936430361,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,300,900,PEAK_DURATION_S30_I18_T300,PEAK_DURATION_S30_I18_T900,arrival_window_time_weighted_mean_total_waiting_queue,LONGER_MINUS_SHORTER,50,5.91846300217,7.42417885755,1.04993744298,49,0.95,3.80853471622,8.02839128812,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,300,900,PEAK_DURATION_S30_I18_T300,PEAK_DURATION_S30_I18_T900,arrival_window_peak_total_waiting_queue,LONGER_MINUS_SHORTER,50,14.54,15.0756053793,2.13201255883,49,0.95,10.2555603565,18.8244396435,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
1.0,TASK3_PEAK_DURATION_SENSITIVITY_EXPLORATORY_V1,30,18,300,900,PEAK_DURATION_S30_I18_T300,PEAK_DURATION_S30_I18_T900,total_waiting_at_cutoff,LONGER_MINUS_SHORTER,50,6.62,20.9848244487,2.96770233394,49,0.95,0.656178878549,12.5838211215,PASS,EXPLORATORY_PAIRED_FINITE_HORIZON_INCREMENT
